dataset_id	object_label	sample_label	tissue_site	review_class	score_margin_n	score_margin_q1	score_margin_median	score_margin_mean	score_margin_q3	top_score_n	top_score_q1	top_score_median	top_score_mean	top_score_q3
GSE245552	gse245552_Pt10_T1_working_qc_sparse_matrix	Pt10_T1	primary tumor	immune_review	3688	0.558767148132824	1.06688337697446	1.10317421297946	1.65925130688471	3688	0.630686214028487	1.2247967461661	1.19439293956332	1.74328463754184
GSE245552	gse245552_Pt10_T1_working_qc_sparse_matrix	Pt10_T1	primary tumor	pericyte_review	26	0	0.11925360700532	0.27261416293207	0.309401593420055	26	0.184670264409639	0.27285703321373	0.503133115738656	0.664769480971595
GSE245552	gse245552_Pt10_T2_working_qc_sparse_matrix	Pt10_T2	liver metastasis	caf_ecm_review	520	0	0	0.466691418511323	0.882316290102721	520	0	0	1.08551014772715	2.63263350789781
GSE245552	gse245552_Pt10_T2_working_qc_sparse_matrix	Pt10_T2	liver metastasis	endothelial_review	160	0.132580679434957	0.310024802834267	0.545206664592399	0.736950266605114	160	0.339903068774119	0.617022721075004	0.873633414831821	1.16736248155874
GSE245552	gse245552_Pt10_T2_working_qc_sparse_matrix	Pt10_T2	liver metastasis	epithelial_review	168	0	0.183509224308334	0.35081427027648	0.645852465841749	168	0.553742058838999	0.663224890364689	0.793062331294682	0.785770497413675
GSE245552	gse245552_Pt10_T2_working_qc_sparse_matrix	Pt10_T2	liver metastasis	immune_review	6445	0.867109244481359	1.25479901404868	1.22653389376233	1.57526775218015	6445	1.08711411629516	1.48080397614997	1.42716990045666	1.75586807474633
GSE245552	gse245552_Pt10_T2_working_qc_sparse_matrix	Pt10_T2	liver metastasis	pericyte_review	52	0.123227949706707	0.482164779691085	0.735554239198573	1.38418324391637	52	0.777214015771811	2.21189366853699	1.90260227265284	2.87583559249405
GSE245552	gse245552_Pt11_T1_working_qc_sparse_matrix	Pt11_T1	primary tumor	caf_ecm_review	580	0	0	0.397468697324076	0.299395148664506	580	0	0	0.753838493219897	0.395338372791761
GSE245552	gse245552_Pt11_T1_working_qc_sparse_matrix	Pt11_T1	primary tumor	endothelial_review	591	0.0798587195203814	0.1825135941113	0.385136781659766	0.349649569862383	591	0.14628776009261	0.26471706170106	0.581278143869732	0.461765159729602
GSE245552	gse245552_Pt11_T1_working_qc_sparse_matrix	Pt11_T1	primary tumor	epithelial_review	2555	1.99831911362888	2.52786559327532	2.33458834479261	2.87231659163206	2555	2.25028175804756	2.80583364477319	2.5719112543904	3.12533651571668
GSE245552	gse245552_Pt11_T1_working_qc_sparse_matrix	Pt11_T1	primary tumor	immune_review	2219	0.739174482561379	1.24608348373656	1.23918084961489	1.77668684171637	2219	0.922426841404488	1.5474561260444	1.42453144007269	1.93220502814287
GSE245552	gse245552_Pt11_T1_working_qc_sparse_matrix	Pt11_T1	primary tumor	pericyte_review	78	0.356130446160487	0.888197647911211	0.910268534332206	1.46617524012165	78	2.05929172104495	3.04271845394591	2.50907609545405	3.39876744464803
GSE245552	gse245552_Pt11_T2_working_qc_sparse_matrix	Pt11_T2	liver metastasis	caf_ecm_review	117	0	0.34962798942855	0.720064156788322	1.25910490108642	117	0	2.65583580627468	1.85407585595444	3.50815743646303
GSE245552	gse245552_Pt11_T2_working_qc_sparse_matrix	Pt11_T2	liver metastasis	endothelial_review	93	0.108282169101491	0.186157254577561	0.298588800202381	0.349002425491774	93	0.175595445608585	0.33301747841152	0.496890903935644	0.546943031502559
GSE245552	gse245552_Pt11_T2_working_qc_sparse_matrix	Pt11_T2	liver metastasis	epithelial_review	609	2.02897425775206	2.55801344121471	2.41501027481953	2.91743725420152	609	2.33873987959146	2.78844599467934	2.65714410400727	3.12913266236212
