dataset_id	object_label	sample_label	tissue_site	review_class	top_marker_program	marker_group	gene_symbol	present	cell_count	pct_expr	mean_log_norm
GSE178318	gse178318_working_qc_sparse_matrix	COL17_CRC		pericyte_review	pericyte_like	caf_activation	MMP2	TRUE	75	0.0266666666666667	0.0423750589544572
GSE178318	gse178318_working_qc_sparse_matrix	COL17_CRC		pericyte_review	pericyte_like	caf_activation	POSTN	TRUE	75	0.0133333333333333	0.0314626075606181
GSE178318	gse178318_working_qc_sparse_matrix	COL17_CRC		pericyte_review	pericyte_like	caf_activation	THBS2	TRUE	75	0	0
GSE178318	gse178318_working_qc_sparse_matrix	COL17_CRC		pericyte_review	pericyte_like	cycling	MKI67	TRUE	75	0.0666666666666667	0.0598895536348398
GSE178318	gse178318_working_qc_sparse_matrix	COL17_CRC		pericyte_review	pericyte_like	cycling	TOP2A	TRUE	75	0.04	0.028943060477727
GSE178318	gse178318_working_qc_sparse_matrix	COL17_CRC		pericyte_review	pericyte_like	endothelial	KDR	TRUE	75	0	0
GSE178318	gse178318_working_qc_sparse_matrix	COL17_CRC		pericyte_review	pericyte_like	endothelial	PECAM1	TRUE	75	0.133333333333333	0.0825900762789032
GSE178318	gse178318_working_qc_sparse_matrix	COL17_CRC		pericyte_review	pericyte_like	endothelial	VWF	TRUE	75	0	0
GSE178318	gse178318_working_qc_sparse_matrix	COL17_CRC		pericyte_review	pericyte_like	epithelial_tumor	EPCAM	TRUE	75	0	0
GSE178318	gse178318_working_qc_sparse_matrix	COL17_CRC		pericyte_review	pericyte_like	epithelial_tumor	KRT18	TRUE	75	0.08	0.0815963598754607
GSE178318	gse178318_working_qc_sparse_matrix	COL17_CRC		pericyte_review	pericyte_like	epithelial_tumor	KRT19	TRUE	75	0.0133333333333333	0.00409519884492424
GSE178318	gse178318_working_qc_sparse_matrix	COL17_CRC		pericyte_review	pericyte_like	epithelial_tumor	KRT8	TRUE	75	0.0666666666666667	0.0646429070847573
GSE178318	gse178318_working_qc_sparse_matrix	COL17_CRC		pericyte_review	pericyte_like	fibroblast_ecm	COL1A1	TRUE	75	0.0933333333333333	0.0982287029841174
GSE178318	gse178318_working_qc_sparse_matrix	COL17_CRC		pericyte_review	pericyte_like	fibroblast_ecm	COL1A2	TRUE	75	0.04	0.0619638261627242
GSE178318	gse178318_working_qc_sparse_matrix	COL17_CRC		pericyte_review	pericyte_like	fibroblast_ecm	COL3A1	TRUE	75	0.0666666666666667	0.0920776804161792
GSE178318	gse178318_working_qc_sparse_matrix	COL17_CRC		pericyte_review	pericyte_like	fibroblast_ecm	DCN	TRUE	75	0	0
GSE178318	gse178318_working_qc_sparse_matrix	COL17_CRC		pericyte_review	pericyte_like	fibroblast_ecm	LUM	TRUE	75	0.0133333333333333	0.00379541502678924
GSE178318	gse178318_working_qc_sparse_matrix	COL17_CRC		pericyte_review	pericyte_like	fibroblast_ecm	PRELP	TRUE	75	0.0133333333333333	0.0248904636553983
GSE178318	gse178318_working_qc_sparse_matrix	COL17_CRC		pericyte_review	pericyte_like	immune_context	CD3D	TRUE	75	0.12	0.146362997409838
GSE178318	gse178318_working_qc_sparse_matrix	COL17_CRC		pericyte_review	pericyte_like	immune_context	LYZ	TRUE	75	0.08	0.0906482899441484
GSE178318	gse178318_working_qc_sparse_matrix	COL17_CRC		pericyte_review	pericyte_like	immune_context	PTPRC	TRUE	75	0.146666666666667	0.166266645774505
GSE178318	gse178318_working_qc_sparse_matrix	COL17_CRC		pericyte_review	pericyte_like	inflammatory_caf	C3	TRUE	75	0	0
GSE178318	gse178318_working_qc_sparse_matrix	COL17_CRC		pericyte_review	pericyte_like	inflammatory_caf	CFD	TRUE	75	0.0266666666666667	0.0097169940794242
GSE178318	gse178318_working_qc_sparse_matrix	COL17_CRC		pericyte_review	pericyte_like	inflammatory_caf	CXCL12	TRUE	75	0.0133333333333333	0.0169553419087802
GSE178318	gse178318_working_qc_sparse_matrix	COL17_CRC		pericyte_review	pericyte_like	inflammatory_caf	CXCL14	TRUE	75	0	0
GSE178318	gse178318_working_qc_sparse_matrix	COL17_CRC		pericyte_review	pericyte_like	inflammatory_caf	IL6	TRUE	75	0.04	0.0698063743951167
GSE178318	gse178318_working_qc_sparse_matrix	COL17_CRC		pericyte_review	pericyte_like	inflammatory_caf	SFRP1	TRUE	75	0	0
GSE178318	gse178318_working_qc_sparse_matrix	COL17_CRC		pericyte_review	pericyte_like	pericyte_like	CSPG4	TRUE	75	0.0133333333333333	0.0186241442523612
GSE178318	gse178318_working_qc_sparse_matrix	COL17_CRC		pericyte_review	pericyte_like	pericyte_like	MCAM	TRUE	75	0.6	0.695879168237488
GSE178318	gse178318_working_qc_sparse_matrix	COL17_CRC		pericyte_review	pericyte_like	pericyte_like	PDGFRB	TRUE	75	0.186666666666667	0.318088830298122
GSE178318	gse178318_working_qc_sparse_matrix	COL17_CRC		pericyte_review	pericyte_like	pericyte_like	RGS5	TRUE	75	0.373333333333333	0.588298120071824
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		caf_ecm_review	fibroblast_ecm	caf_activation	ACTA2	TRUE	695	0.060431654676259	0.169114978854622
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		caf_ecm_review	caf_activation	caf_activation	ACTA2	TRUE	31	0.741935483870968	1.31655507939789
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		caf_ecm_review	inflammatory_caf	caf_activation	ACTA2	TRUE	29	0	0
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		caf_ecm_review	fibroblast_ecm	caf_activation	FAP	TRUE	695	0.0474820143884892	0.0553833969849723
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		caf_ecm_review	caf_activation	caf_activation	FAP	TRUE	31	0	0
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		caf_ecm_review	inflammatory_caf	caf_activation	FAP	TRUE	29	0	0
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		caf_ecm_review	fibroblast_ecm	caf_activation	MMP11	TRUE	695	0.0474820143884892	0.116983853362406
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		caf_ecm_review	caf_activation	caf_activation	MMP11	TRUE	31	0.0967741935483871	0.179430499513381
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		caf_ecm_review	inflammatory_caf	caf_activation	MMP11	TRUE	29	0	0
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		caf_ecm_review	fibroblast_ecm	caf_activation	MMP2	TRUE	695	0.0489208633093525	0.101137026376943
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		caf_ecm_review	caf_activation	caf_activation	MMP2	TRUE	31	0.161290322580645	0.24513961317839
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		caf_ecm_review	inflammatory_caf	caf_activation	MMP2	TRUE	29	0.0344827586206897	0.0490364817838995
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		caf_ecm_review	fibroblast_ecm	caf_activation	POSTN	TRUE	695	0.0446043165467626	0.106022577949406
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		caf_ecm_review	caf_activation	caf_activation	POSTN	TRUE	31	0.032258064516129	0.0589279640601142
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		caf_ecm_review	inflammatory_caf	caf_activation	POSTN	TRUE	29	0	0
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		caf_ecm_review	fibroblast_ecm	caf_activation	THBS2	TRUE	695	0.0546762589928058	0.0914984935767425
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		caf_ecm_review	caf_activation	caf_activation	THBS2	TRUE	31	0.0645161290322581	0.0986386680595551
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		caf_ecm_review	inflammatory_caf	caf_activation	THBS2	TRUE	29	0	0
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		caf_ecm_review	fibroblast_ecm	cycling	MKI67	TRUE	695	0.00719424460431655	0.0110031097468603
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		caf_ecm_review	caf_activation	cycling	MKI67	TRUE	31	0.032258064516129	0.0353148551858751
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		caf_ecm_review	inflammatory_caf	cycling	MKI67	TRUE	29	0	0
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		caf_ecm_review	fibroblast_ecm	cycling	TOP2A	TRUE	695	0.00863309352517986	0.0148597274851026
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		caf_ecm_review	caf_activation	cycling	TOP2A	TRUE	31	0.032258064516129	0.0319315097911309
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		caf_ecm_review	inflammatory_caf	cycling	TOP2A	TRUE	29	0.0344827586206897	0.0668474046809338
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		caf_ecm_review	fibroblast_ecm	endothelial	KDR	TRUE	695	0	0
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		caf_ecm_review	caf_activation	endothelial	KDR	TRUE	31	0	0
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		caf_ecm_review	inflammatory_caf	endothelial	KDR	TRUE	29	0	0
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		caf_ecm_review	fibroblast_ecm	endothelial	PECAM1	TRUE	695	0.00143884892086331	0.000511731830441905
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		caf_ecm_review	caf_activation	endothelial	PECAM1	TRUE	31	0	0
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		caf_ecm_review	inflammatory_caf	endothelial	PECAM1	TRUE	29	0.0689655172413793	0.0984298766191379
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		caf_ecm_review	fibroblast_ecm	endothelial	VWF	TRUE	695	0	0
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		caf_ecm_review	caf_activation	endothelial	VWF	TRUE	31	0	0
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		caf_ecm_review	inflammatory_caf	endothelial	VWF	TRUE	29	0	0
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		caf_ecm_review	fibroblast_ecm	epithelial_tumor	EPCAM	TRUE	695	0	0
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		caf_ecm_review	caf_activation	epithelial_tumor	EPCAM	TRUE	31	0	0
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		caf_ecm_review	inflammatory_caf	epithelial_tumor	EPCAM	TRUE	29	0	0
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		caf_ecm_review	fibroblast_ecm	epithelial_tumor	KRT18	TRUE	695	0.0316546762589928	0.0302984601377575
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		caf_ecm_review	caf_activation	epithelial_tumor	KRT18	TRUE	31	0.032258064516129	0.0581872506512716
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		caf_ecm_review	inflammatory_caf	epithelial_tumor	KRT18	TRUE	29	0	0
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		caf_ecm_review	fibroblast_ecm	epithelial_tumor	KRT19	TRUE	695	0.00143884892086331	0.000806561550743175
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		caf_ecm_review	caf_activation	epithelial_tumor	KRT19	TRUE	31	0	0
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		caf_ecm_review	inflammatory_caf	epithelial_tumor	KRT19	TRUE	29	0	0
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		caf_ecm_review	fibroblast_ecm	epithelial_tumor	KRT8	TRUE	695	0.0201438848920863	0.01785277603982
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		caf_ecm_review	caf_activation	epithelial_tumor	KRT8	TRUE	31	0	0
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		caf_ecm_review	inflammatory_caf	epithelial_tumor	KRT8	TRUE	29	0.0344827586206897	0.0261219649061267
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		caf_ecm_review	fibroblast_ecm	fibroblast_ecm	COL1A1	TRUE	695	0.0661870503597122	0.206268204785918
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		caf_ecm_review	caf_activation	fibroblast_ecm	COL1A1	TRUE	31	0.032258064516129	0.0661112148394546
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		caf_ecm_review	inflammatory_caf	fibroblast_ecm	COL1A1	TRUE	29	0	0
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		caf_ecm_review	fibroblast_ecm	fibroblast_ecm	COL1A2	TRUE	695	0.0661870503597122	0.196892512665887
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		caf_ecm_review	caf_activation	fibroblast_ecm	COL1A2	TRUE	31	0.032258064516129	0.0661112148394546
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		caf_ecm_review	inflammatory_caf	fibroblast_ecm	COL1A2	TRUE	29	0	0
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		caf_ecm_review	fibroblast_ecm	fibroblast_ecm	COL3A1	TRUE	695	0.0690647482014388	0.191817448732328
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		caf_ecm_review	caf_activation	fibroblast_ecm	COL3A1	TRUE	31	0.032258064516129	0.0476600303798817
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		caf_ecm_review	inflammatory_caf	fibroblast_ecm	COL3A1	TRUE	29	0	0
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		caf_ecm_review	fibroblast_ecm	fibroblast_ecm	DCN	TRUE	695	0.0733812949640288	0.204332445446878
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		caf_ecm_review	caf_activation	fibroblast_ecm	DCN	TRUE	31	0	0
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		caf_ecm_review	inflammatory_caf	fibroblast_ecm	DCN	TRUE	29	0	0
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		caf_ecm_review	fibroblast_ecm	fibroblast_ecm	LUM	TRUE	695	0.0589928057553957	0.177891720018773
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		caf_ecm_review	caf_activation	fibroblast_ecm	LUM	TRUE	31	0	0
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		caf_ecm_review	inflammatory_caf	fibroblast_ecm	LUM	TRUE	29	0	0
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		caf_ecm_review	fibroblast_ecm	fibroblast_ecm	PRELP	TRUE	695	0.0402877697841727	0.056181795206113
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		caf_ecm_review	caf_activation	fibroblast_ecm	PRELP	TRUE	31	0	0
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		caf_ecm_review	inflammatory_caf	fibroblast_ecm	PRELP	TRUE	29	0	0
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		caf_ecm_review	fibroblast_ecm	immune_context	CD3D	TRUE	695	0.0172661870503597	0.015744142064161
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		caf_ecm_review	caf_activation	immune_context	CD3D	TRUE	31	0	0
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		caf_ecm_review	inflammatory_caf	immune_context	CD3D	TRUE	29	0	0
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		caf_ecm_review	fibroblast_ecm	immune_context	LYZ	TRUE	695	0.0172661870503597	0.0198824950489987
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		caf_ecm_review	caf_activation	immune_context	LYZ	TRUE	31	0	0
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		caf_ecm_review	inflammatory_caf	immune_context	LYZ	TRUE	29	0.0689655172413793	0.0751584466900262
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		caf_ecm_review	fibroblast_ecm	immune_context	PTPRC	TRUE	695	0.0143884892086331	0.0157436718048253
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		caf_ecm_review	caf_activation	immune_context	PTPRC	TRUE	31	0	0
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		caf_ecm_review	inflammatory_caf	immune_context	PTPRC	TRUE	29	0	0
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		caf_ecm_review	fibroblast_ecm	inflammatory_caf	C3	TRUE	695	0.0129496402877698	0.0197396237233355
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		caf_ecm_review	caf_activation	inflammatory_caf	C3	TRUE	31	0.032258064516129	0.0160454419227805
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		caf_ecm_review	inflammatory_caf	inflammatory_caf	C3	TRUE	29	0.172413793103448	0.291079728736672
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		caf_ecm_review	fibroblast_ecm	inflammatory_caf	CFD	TRUE	695	0.00287769784172662	0.002629882307178
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		caf_ecm_review	caf_activation	inflammatory_caf	CFD	TRUE	31	0	0
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		caf_ecm_review	inflammatory_caf	inflammatory_caf	CFD	TRUE	29	0.724137931034483	1.26671712076614
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		caf_ecm_review	fibroblast_ecm	inflammatory_caf	CXCL12	TRUE	695	0.0359712230215827	0.0647939323181041
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		caf_ecm_review	caf_activation	inflammatory_caf	CXCL12	TRUE	31	0.032258064516129	0.0901580458462773
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		caf_ecm_review	inflammatory_caf	inflammatory_caf	CXCL12	TRUE	29	0.137931034482759	0.244642422739249
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		caf_ecm_review	fibroblast_ecm	inflammatory_caf	CXCL14	TRUE	695	0.00431654676258993	0.0133895317927723
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		caf_ecm_review	caf_activation	inflammatory_caf	CXCL14	TRUE	31	0	0
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		caf_ecm_review	inflammatory_caf	inflammatory_caf	CXCL14	TRUE	29	0	0
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		caf_ecm_review	fibroblast_ecm	inflammatory_caf	IL6	TRUE	695	0.00431654676258993	0.00517999484088375
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		caf_ecm_review	caf_activation	inflammatory_caf	IL6	TRUE	31	0	0
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		caf_ecm_review	inflammatory_caf	inflammatory_caf	IL6	TRUE	29	0.103448275862069	0.171379200130505
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		caf_ecm_review	fibroblast_ecm	inflammatory_caf	SFRP1	TRUE	695	0.00143884892086331	0.00157767409489725
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		caf_ecm_review	caf_activation	inflammatory_caf	SFRP1	TRUE	31	0	0
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		caf_ecm_review	inflammatory_caf	inflammatory_caf	SFRP1	TRUE	29	0	0
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		caf_ecm_review	fibroblast_ecm	pericyte_like	CSPG4	TRUE	695	0	0
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		caf_ecm_review	caf_activation	pericyte_like	CSPG4	TRUE	31	0.032258064516129	0.0319315097911309
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		caf_ecm_review	inflammatory_caf	pericyte_like	CSPG4	TRUE	29	0	0
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		caf_ecm_review	fibroblast_ecm	pericyte_like	MCAM	TRUE	695	0.00431654676258993	0.00546980639721869
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		caf_ecm_review	caf_activation	pericyte_like	MCAM	TRUE	31	0	0
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		caf_ecm_review	inflammatory_caf	pericyte_like	MCAM	TRUE	29	0	0
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		caf_ecm_review	fibroblast_ecm	pericyte_like	PDGFRB	TRUE	695	0.0359712230215827	0.0397750021992633
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		caf_ecm_review	caf_activation	pericyte_like	PDGFRB	TRUE	31	0.032258064516129	0.0581872506512716
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		caf_ecm_review	inflammatory_caf	pericyte_like	PDGFRB	TRUE	29	0	0
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		caf_ecm_review	fibroblast_ecm	pericyte_like	RGS5	TRUE	695	0.0100719424460432	0.0173066782172038
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		caf_ecm_review	caf_activation	pericyte_like	RGS5	TRUE	31	0.032258064516129	0.0319315097911309
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		caf_ecm_review	inflammatory_caf	pericyte_like	RGS5	TRUE	29	0	0
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		endothelial_review	endothelial	caf_activation	ACTA2	TRUE	109	0.0642201834862385	0.0551693544635092
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		endothelial_review	endothelial	caf_activation	FAP	TRUE	109	0.00917431192660551	0.00200280903818097
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		endothelial_review	endothelial	caf_activation	MMP11	TRUE	109	0.018348623853211	0.0219653146455311
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		endothelial_review	endothelial	caf_activation	MMP2	TRUE	109	0.036697247706422	0.0535308117321639
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		endothelial_review	endothelial	caf_activation	POSTN	TRUE	109	0	0
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		endothelial_review	endothelial	caf_activation	THBS2	TRUE	109	0	0
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		endothelial_review	endothelial	cycling	MKI67	TRUE	109	0	0
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		endothelial_review	endothelial	cycling	TOP2A	TRUE	109	0	0
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		endothelial_review	endothelial	endothelial	KDR	TRUE	109	0.00917431192660551	0.0113686315230157
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		endothelial_review	endothelial	endothelial	PECAM1	TRUE	109	0.990825688073395	1.38135948312608
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		endothelial_review	endothelial	endothelial	VWF	TRUE	109	0.036697247706422	0.0557244338263646
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		endothelial_review	endothelial	epithelial_tumor	EPCAM	TRUE	109	0.0275229357798165	0.0295856807093868
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		endothelial_review	endothelial	epithelial_tumor	KRT18	TRUE	109	0.055045871559633	0.0543288467300114
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		endothelial_review	endothelial	epithelial_tumor	KRT19	TRUE	109	0	0
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		endothelial_review	endothelial	epithelial_tumor	KRT8	TRUE	109	0.0275229357798165	0.0222803198735215
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		endothelial_review	endothelial	fibroblast_ecm	COL1A1	TRUE	109	0	0
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		endothelial_review	endothelial	fibroblast_ecm	COL1A2	TRUE	109	0.018348623853211	0.0142615871826594
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		endothelial_review	endothelial	fibroblast_ecm	COL3A1	TRUE	109	0	0
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		endothelial_review	endothelial	fibroblast_ecm	DCN	TRUE	109	0	0
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		endothelial_review	endothelial	fibroblast_ecm	LUM	TRUE	109	0	0
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		endothelial_review	endothelial	fibroblast_ecm	PRELP	TRUE	109	0	0
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		endothelial_review	endothelial	immune_context	CD3D	TRUE	109	0.36697247706422	0.55499794271268
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		endothelial_review	endothelial	immune_context	LYZ	TRUE	109	0.247706422018349	0.189710659422326
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		endothelial_review	endothelial	immune_context	PTPRC	TRUE	109	0.174311926605505	0.247630630101845
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		endothelial_review	endothelial	inflammatory_caf	C3	TRUE	109	0	0
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		endothelial_review	endothelial	inflammatory_caf	CFD	TRUE	109	0.0275229357798165	0.00956496254537455
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		endothelial_review	endothelial	inflammatory_caf	CXCL12	TRUE	109	0.00917431192660551	0.00212742939145546
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		endothelial_review	endothelial	inflammatory_caf	CXCL14	TRUE	109	0	0
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		endothelial_review	endothelial	inflammatory_caf	IL6	TRUE	109	0.018348623853211	0.0244126400096101
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		endothelial_review	endothelial	inflammatory_caf	SFRP1	TRUE	109	0	0
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		endothelial_review	endothelial	pericyte_like	CSPG4	TRUE	109	0	0
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		endothelial_review	endothelial	pericyte_like	MCAM	TRUE	109	0.00917431192660551	0.0194794609732136
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		endothelial_review	endothelial	pericyte_like	PDGFRB	TRUE	109	0	0
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		endothelial_review	endothelial	pericyte_like	RGS5	TRUE	109	0.00917431192660551	0.0171137565060235
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		epithelial_review	epithelial_tumor	caf_activation	ACTA2	TRUE	105	0.019047619047619	0.0125688005309617
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		epithelial_review	epithelial_tumor	caf_activation	FAP	TRUE	105	0	0
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		epithelial_review	epithelial_tumor	caf_activation	MMP11	TRUE	105	0.019047619047619	0.0176317153950713
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		epithelial_review	epithelial_tumor	caf_activation	MMP2	TRUE	105	0	0
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		epithelial_review	epithelial_tumor	caf_activation	POSTN	TRUE	105	0	0
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		epithelial_review	epithelial_tumor	caf_activation	THBS2	TRUE	105	0	0
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		epithelial_review	epithelial_tumor	cycling	MKI67	TRUE	105	0.00952380952380952	0.017401947505192
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		epithelial_review	epithelial_tumor	cycling	TOP2A	TRUE	105	0.00952380952380952	0.0158154321308611
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		epithelial_review	epithelial_tumor	endothelial	KDR	TRUE	105	0	0
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		epithelial_review	epithelial_tumor	endothelial	PECAM1	TRUE	105	0.0285714285714286	0.0382036980265072
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		epithelial_review	epithelial_tumor	endothelial	VWF	TRUE	105	0	0
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		epithelial_review	epithelial_tumor	epithelial_tumor	EPCAM	TRUE	105	0.133333333333333	0.284038217220095
