cluster	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene
4	1.83413877416307e-96	1.69877455057239	0.508	0.208	4.52335304484095e-92	GPR132
5	1.29453069441464e-117	2.12184295960239	0.399	0.105	3.19257159856538e-113	FOLR3
5	1.36957033955416e-115	1.98726743921761	0.378	0.091	3.37763437140848e-111	NFE2
5	2.11885466695616e-113	0.992037928503076	0.894	0.535	5.22551937964728e-109	NCF1
5	8.05712761095233e-102	0.804896512191164	0.931	0.637	1.98704881141306e-97	IER2
5	1.73774826516081e-96	1.36435147343979	0.651	0.314	4.28563477153959e-92	RAB11FIP1
5	1.0777020254253e-86	1.0983939882413	0.722	0.393	2.65782873510388e-82	IL17RA
5	6.33773438887841e-86	1.28331784258017	0.619	0.281	1.56301205498519e-81	TNFSF10
5	1.36415026303767e-84	1.14410986924782	0.693	0.345	3.3642673787035e-80	POU2F2
5	1.81231772247585e-84	1.49375245811611	0.492	0.187	4.46953796716995e-80	NLRP1
5	5.96964315479543e-77	0.98781666356147	0.738	0.44	1.47223339483565e-72	TUBA1A
5	1.23044421013166e-75	0.955223765932372	0.75	0.44	3.03452151102671e-71	CLEC12A
5	2.56390813874279e-74	0.795640124160339	0.844	0.575	6.32311025176746e-70	MYO1F
5	5.42879077491369e-72	1.5641604368515	0.424	0.164	1.33884838090921e-67	ANKRD13D
5	8.46905063945787e-72	1.66364730824435	0.381	0.136	2.0886372687031e-67	KLF13
5	1.20375920202418e-71	1.54821591749141	0.404	0.145	2.96871094403203e-67	CDKN2D
5	2.48415628417878e-71	1.19364180685023	0.573	0.264	6.12642622804171e-67	MEGF9
5	5.30699266663768e-71	1.78120100949221	0.315	0.095	1.30881053144618e-66	SLC24A4
5	1.5869980798931e-69	0.874817970311425	0.842	0.441	3.91385466463236e-65	S100A12
5	2.17325334819631e-69	0.669158168324084	0.894	0.647	5.35967740732175e-65	MNDA
5	2.56920058476839e-69	0.739391949600354	0.897	0.579	6.3361624821558e-65	TXNIP
5	2.62881937339477e-68	1.63172613638555	0.346	0.114	6.48319433866617e-64	RAB3D
5	1.12193596157686e-66	1.08417267113805	0.631	0.337	2.76691846844085e-62	ADRBK1
5	7.61352583654047e-65	0.689742074284707	0.883	0.626	1.87764774180761e-60	CSF3R
5	3.02797941568056e-62	0.591012356138329	0.993	0.722	7.46760283495139e-58	S100A8
