cluster	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene
4	1.98331528167498e-60	0.801244829900378	0.974	0.655	4.89125214766683e-56	SLC11A1
4	2.00199559033748e-60	0.650377247484201	0.987	0.807	4.93732152489029e-56	IFITM2
4	1.71493561552212e-59	0.79720924409606	0.911	0.685	4.22937421500064e-55	PTPRE
4	4.07028636062811e-59	1.95909644731073	0.376	0.086	1.0038140222581e-54	CTB-61M7.2
4	1.82801682865323e-57	1.94343814069938	0.447	0.139	4.50825510282459e-53	TMEM91
4	1.99067034080748e-56	1.67456905228452	0.563	0.23	4.90939119449942e-52	CCDC69
4	2.3850851072949e-56	0.551553636586883	0.961	0.825	5.88209689161068e-52	TKT
4	3.02290624295503e-56	0.558130737505161	0.958	0.805	7.45509137637568e-52	TALDO1
4	2.32101705391098e-55	2.04452904524372	0.363	0.088	5.72409225835525e-51	CLEC4D
4	4.71803427710226e-55	0.547697638048314	0.929	0.787	1.16356161341896e-50	ZYX
4	5.91472915084336e-55	0.841352178074476	0.847	0.595	1.45869050318099e-50	MNDA
5	6.67382968043248e-65	1.12531300032373	0.887	0.57	1.64589987578826e-60	OLR1
5	2.82598817761303e-50	0.736085976601189	0.909	0.788	6.96945204362926e-46	ATP1B3
5	5.58975428941011e-43	0.562278640351375	0.912	0.852	1.37854520285432e-38	TYMP
5	1.21053771096976e-40	0.365331931083527	0.966	0.954	2.98542810279362e-36	NPC2
5	3.95749666439032e-40	0.475496285450104	0.984	0.921	9.75997827371941e-36	BTG1
5	1.42782242883513e-39	0.405949397835366	0.988	0.962	3.5212956739932e-35	MT-ND5
5	3.32536669224583e-39	0.596050148581043	0.931	0.808	8.20101933641666e-35	CEBPD
5	4.51221123434844e-37	0.46004570154604	0.978	0.913	1.11280153461501e-32	MCL1
5	1.13126203996579e-36	0.377834477685663	0.972	0.958	2.78991844296364e-32	COTL1
5	2.54433502746332e-34	0.371708815744846	0.972	0.929	6.27483904473004e-30	HLA-DPA1
5	5.05025777526487e-34	0.300698751274771	0.991	0.994	1.24549457253582e-29	PFN1
5	7.98270693262309e-34	0.332847143274244	0.972	0.968	1.96869518372351e-29	CTSB
5	1.61258157609833e-33	0.38121894054196	0.953	0.933	3.97694868297371e-29	RPSA
5	6.42397779442577e-33	0.366908292891768	0.994	0.982	1.58428140366128e-28	MT-ND2
5	6.60166169601227e-33	0.347402249380736	1	0.99	1.62810180747055e-28	MT-ND4
5	1.47950151560002e-32	0.8401037359928	0.794	0.565	3.64874663777277e-28	AREG
5	2.4087230648835e-32	0.370858036342155	0.975	0.962	5.94039282261568e-28	S100A10
5	2.69020558659497e-32	0.327868360292923	0.984	0.979	6.63458501766051e-28	RPLP0
5	2.89307495734525e-32	0.455412244377413	0.891	0.86	7.13490145980484e-28	LDHA
5	4.4260359618117e-32	0.370503122753561	0.941	0.914	1.091548988902e-27	HLA-DPB1
5	1.08678073793212e-31	0.371420448188515	0.938	0.936	2.68021865588821e-27	TPI1
5	1.21362185513262e-31	0.280620839872695	1	0.999	2.99303421912806e-27	ACTB
5	1.23570226524909e-31	0.324370995582529	1	0.989	3.04748892655731e-27	RPS3
5	1.38043556159261e-31	0.411311304767501	0.988	0.926	3.4044301819997e-27	S100A4
5	1.52005032437749e-31	0.329943408714768	0.994	0.985	3.74874810997976e-27	RPS4X
5	2.95137164726608e-31	0.372232478360542	0.975	0.949	7.2786727564876e-27	NEAT1
5	3.41013713120827e-31	0.461930999390093	0.969	0.886	8.41008019298584e-27	NAMPT
5	4.1186610849341e-31	0.314399636022853	0.981	0.973	1.01574419676645e-26	MT-ATP8
5	4.35201584066648e-31	0.307570710403684	0.984	0.984	1.07329414662517e-26	MT-ND4L
5	1.07936784919369e-30	0.402919059858641	0.928	0.904	2.66193698968149e-26	GPX4
5	1.3388146171796e-30	0.318918414156299	0.984	0.984	3.30178460888833e-26	GABARAP
5	1.36266559679232e-30	0.962452943099857	0.719	0.504	3.36060589480921e-26	THBD
5	1.48429038435145e-30	0.300471923828105	0.994	0.995	3.66055694588755e-26	SH3BGRL3
5	2.29560306834708e-30	0.314680208900589	1	0.996	5.66141628715756e-26	RPL8
5	2.81522446028481e-30	0.327555547981997	0.997	0.985	6.94290656395441e-26	RPS10
5	3.58645981168799e-30	0.309043984551854	1	0.993	8.84492718758492e-26	MT-CO3
5	3.58649285473842e-30	0.302208530004326	0.997	0.995	8.8450086783559e-26	MT-CO2
5	4.00247430178485e-30	0.744767822519655	0.8	0.63	9.87090212306179e-26	CXCR4
5	4.63958326346686e-30	0.374347384179996	0.981	0.924	1.1442140244362e-25	DUSP1
5	5.09907985411591e-30	0.324466242060879	0.994	0.989	1.25753507362207e-25	MT-ND1
5	8.21291524325849e-30	0.287295266989895	0.994	0.996	2.02546915729241e-25	OAZ1
5	3.35974186278415e-29	0.300300173772578	0.997	0.994	8.28579538199826e-25	MT-ATP6
5	1.19033026976138e-28	0.306359783448252	0.991	0.989	2.93559251128551e-24	MT-CYB
5	2.50818044664403e-28	0.306763822781607	0.991	0.99	6.18567461751351e-24	RPS3A
5	3.20911441049769e-28	0.293525873184295	1	0.988	7.91431795916941e-24	CST3
5	6.57522164242797e-28	0.289256483385917	1	0.992	1.62158116145559e-23	SRGN
5	8.00446779055737e-28	0.274779610319656	0.975	0.992	1.97406184650726e-23	MYL6
5	1.03291418846172e-27	0.379047346417337	0.956	0.911	2.54737297158431e-23	ZFP36
5	1.1879495555971e-27	0.297564080620556	0.997	0.994	2.92972119401357e-23	RPL18A
5	1.21212256375878e-27	0.349313659707009	0.959	0.963	2.98933666674189e-23	RPL7
6	4.43277215497987e-112	1.73881534835724	0.899	0.45	1.09321026886114e-107	IL1RN
6	1.33808341156735e-95	2.77281345633377	0.515	0.106	3.2999813096074e-91	IL1A
6	2.54975550831878e-90	0.753978185031831	0.997	0.907	6.28820703461578e-86	CD44
6	9.26788674346209e-89	3.81417159617983	0.355	0.049	2.28564622867262e-84	HILPDA
6	7.05330800218478e-86	0.823720266935112	0.971	0.853	1.73948681949881e-81	LDHA
6	1.95608763834333e-85	1.81441294718133	0.756	0.277	4.82410333368233e-81	CCL20
6	9.3830946070302e-85	1.9310178102242	0.752	0.318	2.31405879198579e-80	PTGS2
6	2.24350390593167e-84	3.40329888910946	0.349	0.049	5.53292933280868e-80	TNIP3
6	1.56525626175797e-78	0.712896660255684	1	0.924	3.86023499274751e-74	TIMP1
6	4.89502358791662e-78	2.91803359160894	0.472	0.114	1.207210717252e-73	INHBA
6	6.69076356998382e-78	1.11862906012971	0.909	0.649	1.65007611162941e-73	C15orf48
6	1.32132183253077e-76	0.819311006861828	0.99	0.828	3.25864390338739e-72	BCL2A1
6	2.96483636001986e-75	1.04110262896313	0.938	0.643	7.31187943108097e-71	IL1B
6	5.64352837426645e-75	0.58986487855898	0.971	0.927	1.39180696766159e-70	ANXA5
6	3.15370167061565e-70	2.91404606309694	0.404	0.086	7.77765906007232e-66	TNFSF14
6	1.17449614265405e-69	1.0968256491246	0.906	0.616	2.89654238701342e-65	TREM1
6	2.72365470634819e-69	3.77867513453402	0.244	0.027	6.7170772367959e-65	ITGB8
6	8.25740211189275e-69	1.09714054737589	0.896	0.603	2.03644050883499e-64	CXCL8
6	3.13444088236936e-65	2.09690867814116	0.56	0.183	7.73015810409932e-61	TNFAIP6
6	1.19570618658372e-64	0.86909997821742	0.938	0.763	2.94885059735277e-60	SLC2A3
6	3.92397827219096e-64	0.557924769033434	0.977	0.944	9.67731521487734e-60	SOD2
6	1.65866774800933e-63	0.5667699631068	0.984	0.924	4.09060640014061e-59	NFKBIA
6	1.2521952007534e-62	3.15401543795743	0.404	0.102	3.08816380409803e-58	HIF1A-AS2
