timestamp	output_bytes	guest_available_bytes
2026-07-14T07:11:58+00:00	2077006870	77303812096
2026-07-14T07:12:08+00:00	2105474452	77275021312
2026-07-14T07:12:18+00:00	2131851617	77248770048
2026-07-14T07:12:28+00:00	2158174004	77222641664
2026-07-14T07:12:38+00:00	2185237911	77195579392
2026-07-14T07:12:48+00:00	2209989022	77170819072
2026-07-14T07:12:58+00:00	2233501029	77147111424
2026-07-14T07:13:09+00:00	2262477800	77118197760
2026-07-14T07:13:19+00:00	2289852130	77090820096
2026-07-14T07:13:29+00:00	2317617769	77063188480
2026-07-14T07:13:39+00:00	2342949568	77037768704
2026-07-14T07:13:49+00:00	2370728021	77010071552
2026-07-14T07:13:59+00:00	2398917702	76981751808
2026-07-14T07:14:09+00:00	2425305784	76955492352
2026-07-14T07:14:19+00:00	2452875792	76927856640
2026-07-14T07:14:29+00:00	2478227930	76902572032
2026-07-14T07:14:39+00:00	2502050896	76878639104
2026-07-14T07:14:49+00:00	2526637009	76853825536
2026-07-14T07:15:00+00:00	2553148079	76827516928
2026-07-14T07:15:10+00:00	2578211965	76802580480
2026-07-14T07:15:20+00:00	2603509760	76768997376
2026-07-14T07:15:30+00:00	2624618655	76745752576
2026-07-14T07:15:40+00:00	2647379400	76707819520
2026-07-14T07:15:50+00:00	2674640702	76680556544
2026-07-14T07:16:00+00:00	2700996863	76654133248
2026-07-14T07:16:10+00:00	2726537627	76628393984
2026-07-14T07:16:20+00:00	2751377228	76603686912
2026-07-14T07:16:31+00:00	2778423080	76576636928
2026-07-14T07:16:41+00:00	2806441306	76548751360
2026-07-14T07:16:51+00:00	2833644752	76521545728
2026-07-14T07:17:01+00:00	2860223755	76494962688
2026-07-14T07:17:11+00:00	2885565738	76469227520
2026-07-14T07:17:21+00:00	2908631612	76446416896
2026-07-14T07:17:31+00:00	2929326866	76425850880
2026-07-14T07:17:41+00:00	2950796361	76404383744
2026-07-14T07:17:51+00:00	2972015154	76383166464
2026-07-14T07:18:01+00:00	2993012284	76362162176
2026-07-14T07:18:11+00:00	3014846480	76340330496
2026-07-14T07:18:22+00:00	3038561894	76316614656
2026-07-14T07:18:32+00:00	3062277232	76292763648
2026-07-14T07:18:42+00:00	3087070000	76268101632
2026-07-14T07:18:52+00:00	3110681518	76244361216
2026-07-14T07:19:02+00:00	3137428378	76217737216
2026-07-14T07:19:12+00:00	3168238932	76186796032
2026-07-14T07:19:22+00:00	3198019551	76156817408
2026-07-14T07:19:32+00:00	3228781136	76126253056
2026-07-14T07:19:42+00:00	3260245468	76094844928
2026-07-14T07:19:52+00:00	3288587665	76066349056
2026-07-14T07:20:03+00:00	3319900764	76034859008
2026-07-14T07:20:13+00:00	3348712321	76006371328
2026-07-14T07:20:23+00:00	3379201962	75975639040
2026-07-14T07:20:33+00:00	3407357172	75947663360
2026-07-14T07:20:43+00:00	3437682605	75917336576
2026-07-14T07:20:53+00:00	3468572721	75886444544
2026-07-14T07:21:03+00:00	3497407300	75857608704
2026-07-14T07:21:13+00:00	3528955243	75825913856
2026-07-14T07:21:23+00:00	3558104112	75797024768
2026-07-14T07:21:33+00:00	3589582185	75765235712
2026-07-14T07:21:44+00:00	3614522437	75740622848
2026-07-14T07:21:54+00:00	3640836182	75714240512
2026-07-14T07:22:04+00:00	3666592883	75688349696
2026-07-14T07:22:14+00:00	3689614660	75665395712
2026-07-14T07:22:24+00:00	3716700953	75638435840
2026-07-14T07:22:34+00:00	3743941461	75611070464
2026-07-14T07:22:44+00:00	3767487573	75587514368
2026-07-14T07:22:54+00:00	3789428610	75565641728
2026-07-14T07:23:04+00:00	3816632749	75538501632
2026-07-14T07:23:14+00:00	3843067001	75511930880
2026-07-14T07:23:25+00:00	3869245290	75485884416
2026-07-14T07:23:35+00:00	3896890483	75458109440
2026-07-14T07:23:45+00:00	3923596083	75431530496
2026-07-14T07:23:55+00:00	3949220836	75405643776
2026-07-14T07:24:05+00:00	3973664604	75381391360
2026-07-14T07:24:15+00:00	3999280676	75355451392
2026-07-14T07:24:25+00:00	4026736869	75328253952
2026-07-14T07:24:35+00:00	4054030568	75301093376
2026-07-14T07:24:45+00:00	4078144015	75276976128
2026-07-14T07:24:55+00:00	4101862808	75253256192
2026-07-14T07:25:06+00:00	4125706304	75229413376
2026-07-14T07:25:16+00:00	4148719519	75206205440
2026-07-14T07:25:26+00:00	4173387680	75181469696
2026-07-14T07:25:36+00:00	4199504129	75155611648
2026-07-14T07:25:46+00:00	4226720184	75128262656
2026-07-14T07:25:56+00:00	4254095179	75100889088
2026-07-14T07:26:06+00:00	4280282702	75074826240
2026-07-14T07:26:16+00:00	4307797046	75047247872
2026-07-14T07:26:26+00:00	4332256630	75022848000
2026-07-14T07:26:36+00:00	4357194509	74997907456
2026-07-14T07:26:46+00:00	4383161203	74971807744
2026-07-14T07:26:57+00:00	4406998284	74947899392
2026-07-14T07:27:07+00:00	4429851876	74925178880
2026-07-14T07:27:17+00:00	4453114308	74901913600
2026-07-14T07:27:27+00:00	4477801451	74877292544
2026-07-14T07:27:37+00:00	4502568415	74852458496
2026-07-14T07:27:47+00:00	4525952756	74829139968
2026-07-14T07:27:57+00:00	4549257742	74805829632
2026-07-14T07:28:07+00:00	4570730299	74784292864
2026-07-14T07:28:17+00:00	4597107805	74757894144
2026-07-14T07:28:27+00:00	4623960594	74731118592
2026-07-14T07:28:37+00:00	4650831571	74704199680
2026-07-14T07:28:48+00:00	4676258581	74678689792
2026-07-14T07:28:58+00:00	4701387029	74653560832
2026-07-14T07:29:08+00:00	4728548795	74626203648
2026-07-14T07:29:18+00:00	4753417091	74601517056
2026-07-14T07:29:28+00:00	4780987441	74573758464
2026-07-14T07:29:38+00:00	4808396012	74546548736
2026-07-14T07:29:48+00:00	4833851088	74521153536
2026-07-14T07:29:58+00:00	4857645144	74497294336
2026-07-14T07:30:08+00:00	4885401918	74469539840
2026-07-14T07:30:18+00:00	4906841184	74448228352
2026-07-14T07:30:29+00:00	4930681483	74424381440
2026-07-14T07:30:39+00:00	4957979666	74397020160
2026-07-14T07:30:49+00:00	4982236891	74372825088
2026-07-14T07:30:59+00:00	5007249541	74347700224
2026-07-14T07:31:09+00:00	5034133428	74320924672
2026-07-14T07:31:19+00:00	5061674458	74293317632
2026-07-14T07:31:29+00:00	5087005917	74268053504
2026-07-14T07:31:39+00:00	5113633712	74241421312
2026-07-14T07:31:49+00:00	5137015164	74217779200
2026-07-14T07:31:59+00:00	5164196402	74190860288
2026-07-14T07:32:09+00:00	5190985568	74163929088
2026-07-14T07:32:20+00:00	5211812700	74143129600
2026-07-14T07:32:30+00:00	5233235127	74121814016
2026-07-14T07:32:40+00:00	5257865820	74097176576
2026-07-14T07:32:50+00:00	5285117532	74069872640
2026-07-14T07:33:00+00:00	5313439217	74041606144
2026-07-14T07:33:10+00:00	5341123768	74013847552
2026-07-14T07:33:20+00:00	5368756662	73986084864
2026-07-14T07:33:30+00:00	5393746773	73961160704
2026-07-14T07:33:40+00:00	5420301687	73934733312
2026-07-14T07:33:50+00:00	5444550068	73910386688
2026-07-14T07:34:01+00:00	5469370262	73885396992
2026-07-14T07:34:11+00:00	5492448216	73862582272
2026-07-14T07:34:21+00:00	5514253728	73840644096
2026-07-14T07:34:31+00:00	5540694288	73814327296
2026-07-14T07:34:41+00:00	5564000232	73790828544
2026-07-14T07:34:51+00:00	5589565460	73765195776
2026-07-14T07:35:01+00:00	5611359242	73743593472
2026-07-14T07:35:11+00:00	5636948614	73717874688
2026-07-14T07:35:21+00:00	5663090511	73691930624
2026-07-14T07:35:31+00:00	5688461247	73666555904
2026-07-14T07:35:42+00:00	5715739997	73639276544
2026-07-14T07:35:52+00:00	5741062774	73613946880
2026-07-14T07:36:02+00:00	5766443696	73588563968
2026-07-14T07:36:12+00:00	5794212655	73560797184
2026-07-14T07:36:22+00:00	5818762661	73536176128
2026-07-14T07:36:32+00:00	5845821902	73509179392
2026-07-14T07:36:42+00:00	5870470483	73484402688
2026-07-14T07:36:52+00:00	5894924635	73459945472
2026-07-14T07:37:02+00:00	5917737008	73437028352
2026-07-14T07:37:13+00:00	5944755653	73410170880
2026-07-14T07:37:23+00:00	5968113086	73386815488
2026-07-14T07:37:33+00:00	5993325660	73361641472
2026-07-14T07:37:43+00:00	6019557829	73335439360
2026-07-14T07:37:53+00:00	6039959908	73315033088
2026-07-14T07:38:03+00:00	6063027566	73291964416
2026-07-14T07:38:13+00:00	6086119812	73268613120
2026-07-14T07:38:23+00:00	6108173577	73246814208
2026-07-14T07:38:33+00:00	6132083930	73222905856
2026-07-14T07:38:43+00:00	6155906012	73198952448
2026-07-14T07:38:54+00:00	6177232014	73177747456
2026-07-14T07:39:04+00:00	6200860877	73154121728
2026-07-14T07:39:14+00:00	6224800234	73130180608
2026-07-14T07:39:24+00:00	6246383357	73108463616
2026-07-14T07:39:34+00:00	6269416664	73085427712
2026-07-14T07:39:44+00:00	6293118165	73061859328
2026-07-14T07:39:54+00:00	6314350059	73040621568
2026-07-14T07:40:04+00:00	6337402673	73017413632
2026-07-14T07:40:14+00:00	6361961713	72992964608
2026-07-14T07:40:25+00:00	6383756537	72971206656
2026-07-14T07:40:35+00:00	6406428515	72948469760
2026-07-14T07:40:45+00:00	6430085462	72924815360
2026-07-14T07:40:55+00:00	6455072276	72899751936
2026-07-14T07:41:05+00:00	6482404910	72872550400
2026-07-14T07:41:15+00:00	6509016116	72845746176
2026-07-14T07:41:25+00:00	6533961515	72820858880
2026-07-14T07:41:35+00:00	6558367312	72796520448
2026-07-14T07:41:45+00:00	6583243577	72771579904
2026-07-14T07:41:56+00:00	6608603943	72746348544
2026-07-14T07:42:06+00:00	6633491949	72721453056
2026-07-14T07:42:16+00:00	6657333800	72697479168
2026-07-14T07:42:26+00:00	6680738715	72674009088
2026-07-14T07:42:36+00:00	6707985080	72646828032
2026-07-14T07:42:46+00:00	6732770391	72622125056
2026-07-14T07:42:56+00:00	6760041352	72594898944
2026-07-14T07:43:06+00:00	6785784270	72569036800
2026-07-14T07:43:16+00:00	6809542419	72545263616
2026-07-14T07:43:26+00:00	6834115746	72520822784
2026-07-14T07:43:37+00:00	6860747458	72493793280
2026-07-14T07:43:47+00:00	6885251039	72469352448
2026-07-14T07:43:57+00:00	6910784680	72444035072
2026-07-14T07:44:07+00:00	6934659543	72420143104
2026-07-14T07:44:17+00:00	6958855756	72395874304
2026-07-14T07:44:27+00:00	6983676305	72371228672
2026-07-14T07:44:37+00:00	7009790755	72345133056
2026-07-14T07:44:47+00:00	7032301201	72322621440
2026-07-14T07:44:57+00:00	7056991052	72297869312
2026-07-14T07:45:08+00:00	7080745455	72274169856
2026-07-14T07:45:18+00:00	7105905580	72248881152
2026-07-14T07:45:28+00:00	7132801782	72221982720
2026-07-14T07:45:38+00:00	7155388976	72199458816
2026-07-14T07:45:48+00:00	7178742408	72175775744
2026-07-14T07:45:58+00:00	7198107869	72156803072
2026-07-14T07:46:08+00:00	7218439905	72136470528
2026-07-14T07:46:18+00:00	7238413078	72116363264
2026-07-14T07:46:28+00:00	7263373719	72091533312
2026-07-14T07:46:38+00:00	7283417462	72071487488
2026-07-14T07:46:49+00:00	7308866838	72045907968
2026-07-14T07:46:59+00:00	7334836355	72020066304
2026-07-14T07:47:09+00:00	7362137183	71992766464
2026-07-14T07:47:19+00:00	7384101212	71970799616
2026-07-14T07:47:29+00:00	7407337773	71947235328
2026-07-14T07:47:39+00:00	7433533760	71921360896
2026-07-14T07:47:49+00:00	7460714135	71894179840
2026-07-14T07:47:59+00:00	7485756420	71869075456
2026-07-14T07:48:09+00:00	7509724483	71845101568
2026-07-14T07:48:20+00:00	7533939669	71820951552
2026-07-14T07:48:30+00:00	7560524155	71794237440
2026-07-14T07:48:40+00:00	7585712100	71769042944
2026-07-14T07:48:50+00:00	7611640307	71743115264
2026-07-14T07:49:00+00:00	7637795787	71717089280
2026-07-14T07:49:10+00:00	7662155711	71692660736
2026-07-14T07:49:20+00:00	7688197768	71666290688
2026-07-14T07:49:30+00:00	7715588652	71639162880
2026-07-14T07:49:40+00:00	7741378357	71613374464
2026-07-14T07:49:50+00:00	7767461662	71587422208
2026-07-14T07:50:01+00:00	7791500438	71563378688
2026-07-14T07:50:11+00:00	7816381532	71538495488
2026-07-14T07:50:21+00:00	7839809753	71514935296
2026-07-14T07:50:31+00:00	7861835796	71492902912
2026-07-14T07:50:41+00:00	7884867020	71469740032
2026-07-14T07:50:51+00:00	7907311653	71447490560
2026-07-14T07:51:01+00:00	7931647114	71423148032
2026-07-14T07:51:11+00:00	7956928889	71397933056
2026-07-14T07:51:21+00:00	7983549346	71371247616
2026-07-14T07:51:32+00:00	8005858893	71348805632
2026-07-14T07:51:42+00:00	8029764489	71325097984
2026-07-14T07:51:52+00:00	8053534796	71301197824
2026-07-14T07:52:02+00:00	8075875954	71278788608
2026-07-14T07:52:12+00:00	8096765168	71258095616
2026-07-14T07:52:22+00:00	8121229430	71233495040
2026-07-14T07:52:32+00:00	8145966243	71208890368
2026-07-14T07:52:42+00:00	8172873529	71181852672
2026-07-14T07:52:52+00:00	8198950815	71155838976
2026-07-14T07:53:02+00:00	8222388001	71132467200
2026-07-14T07:53:13+00:00	8250047338	71104671744
2026-07-14T07:53:23+00:00	8276242999	71078346752
2026-07-14T07:53:33+00:00	8299270699	71055478784
2026-07-14T07:53:43+00:00	8323229863	71031619584
2026-07-14T07:53:53+00:00	8346082691	71008636928
2026-07-14T07:54:03+00:00	8369530606	70985117696
2026-07-14T07:54:13+00:00	8393169533	70961676288
2026-07-14T07:54:23+00:00	8415615374	70939033600
2026-07-14T07:54:33+00:00	8438627130	70916022272
2026-07-14T07:54:44+00:00	8462551726	70892093440
2026-07-14T07:54:54+00:00	8486840651	70867714048
2026-07-14T07:55:04+00:00	8510900117	70843871232
2026-07-14T07:55:14+00:00	8537370967	70817464320
2026-07-14T07:55:24+00:00	8562652658	70792179712
2026-07-14T07:55:34+00:00	8587451252	70767337472
2026-07-14T07:55:44+00:00	8612745885	70741921792
2026-07-14T07:55:54+00:00	8635808329	70718881792
2026-07-14T07:56:04+00:00	8662016677	70692413440
2026-07-14T07:56:15+00:00	8687505292	70667120640
2026-07-14T07:56:25+00:00	8707688779	70647099392
2026-07-14T07:56:35+00:00	8731743017	70622945280
2026-07-14T07:56:45+00:00	8756596717	70598180864
2026-07-14T07:56:55+00:00	8778183593	70576562176
2026-07-14T07:57:05+00:00	8800591377	70554091520
2026-07-14T07:57:15+00:00	8821798214	70532886528
2026-07-14T07:57:25+00:00	8844903745	70509756416
2026-07-14T07:57:35+00:00	8870331162	70484348928
2026-07-14T07:57:46+00:00	8895757431	70459052032
2026-07-14T07:57:56+00:00	8917057705	70437748736
2026-07-14T07:58:06+00:00	8940255488	70414417920
2026-07-14T07:58:16+00:00	8962588249	70392090624
2026-07-14T07:58:26+00:00	8987555519	70367121408
2026-07-14T07:58:36+00:00	9012858139	70341763072
2026-07-14T07:58:46+00:00	9039237408	70315565056
2026-07-14T07:58:56+00:00	9065715946	70288850944
2026-07-14T07:59:06+00:00	9092419816	70262198272
2026-07-14T07:59:17+00:00	9119331822	70235332608
2026-07-14T07:59:27+00:00	9135096277	70219698176
2026-07-14T07:59:37+00:00	9158878552	70195560448
2026-07-14T07:59:47+00:00	9185536964	70169255936
2026-07-14T07:59:57+00:00	9210790207	70144000000
2026-07-14T08:00:07+00:00	9234700742	70120046592
2026-07-14T08:00:17+00:00	9258814812	70095970304
2026-07-14T08:00:27+00:00	9279159183	70075559936
2026-07-14T08:00:37+00:00	9301986201	70052347904
2026-07-14T08:00:47+00:00	9325674153	70029037568
2026-07-14T08:00:58+00:00	9349009189	70005690368
2026-07-14T08:01:08+00:00	9373828921	69980934144
2026-07-14T08:01:18+00:00	9397895343	69956866048
2026-07-14T08:01:28+00:00	9420199775	69934559232
2026-07-14T08:01:38+00:00	9446545504	69908041728
2026-07-14T08:01:48+00:00	9471803536	69882757120
2026-07-14T08:01:58+00:00	9496258620	69858496512
2026-07-14T08:02:08+00:00	9519321671	69835300864
2026-07-14T08:02:18+00:00	9543066755	69811687424
2026-07-14T08:02:29+00:00	9565044459	69789638656
2026-07-14T08:02:39+00:00	9589430355	69765320704
2026-07-14T08:02:49+00:00	9613663091	69741084672
2026-07-14T08:02:59+00:00	9637716748	69717032960
2026-07-14T08:03:09+00:00	9661251136	69693493248
2026-07-14T08:03:19+00:00	9686499603	69668245504
2026-07-14T08:03:29+00:00	9707377833	69647228928
2026-07-14T08:03:39+00:00	9733367104	69621239808
2026-07-14T08:03:49+00:00	9759362230	69595312128
2026-07-14T08:03:59+00:00	9785005508	69569597440
2026-07-14T08:04:10+00:00	9808476958	69545865216
2026-07-14T08:04:20+00:00	9834153954	69520576512
2026-07-14T08:04:30+00:00	9858465046	69496262656
2026-07-14T08:04:40+00:00	9879793643	69474934784
2026-07-14T08:04:50+00:00	9903713055	69451005952
2026-07-14T08:05:00+00:00	9928912756	69425610752
2026-07-14T08:05:10+00:00	9954422871	69400129536
2026-07-14T08:05:20+00:00	9977432968	69377155072
2026-07-14T08:05:30+00:00	10004173188	69350543360
2026-07-14T08:05:41+00:00	10028429823	69326286848
2026-07-14T08:05:51+00:00	10052747922	69301936128
2026-07-14T08:06:01+00:00	10073458074	69281189888
2026-07-14T08:06:11+00:00	10096924167	69257658368
2026-07-14T08:06:21+00:00	10122895504	69231751168
2026-07-14T08:06:31+00:00	10150288584	69204287488
2026-07-14T08:06:41+00:00	10173413617	69181059072
2026-07-14T08:06:51+00:00	10197861785	69156745216
2026-07-14T08:07:01+00:00	10220000193	69134700544
2026-07-14T08:07:11+00:00	10243288917	69111328768
2026-07-14T08:07:22+00:00	10264544388	69090152448
2026-07-14T08:07:32+00:00	10289142014	69065424896
2026-07-14T08:07:42+00:00	10315767651	69038931968
2026-07-14T08:07:52+00:00	10337808780	69016690688
2026-07-14T08:08:02+00:00	10362075912	68992458752
2026-07-14T08:08:12+00:00	10385625791	68969070592
2026-07-14T08:08:22+00:00	10410205140	68944359424
2026-07-14T08:08:32+00:00	10434055984	68920635392
2026-07-14T08:08:42+00:00	10458024264	68896534528
2026-07-14T08:08:52+00:00	10481975761	68872712192
2026-07-14T08:09:03+00:00	10506619382	68847996928
2026-07-14T08:09:13+00:00	10532989080	68821491712
2026-07-14T08:09:23+00:00	10559219185	68795457536
2026-07-14T08:09:33+00:00	10585986915	68768559104
2026-07-14T08:09:43+00:00	10615201189	68739244032
2026-07-14T08:09:53+00:00	10641690674	68712919040
2026-07-14T08:10:03+00:00	10668497390	68685787136
2026-07-14T08:10:13+00:00	10693817046	68660797440
2026-07-14T08:10:23+00:00	10720202780	68634300416
2026-07-14T08:10:34+00:00	10745064265	68609409024
2026-07-14T08:10:44+00:00	10770119175	68584415232
2026-07-14T08:10:54+00:00	10795864977	68558802944
2026-07-14T08:11:04+00:00	10822690828	68531974144
2026-07-14T08:11:14+00:00	10849495943	68505169920
2026-07-14T08:11:24+00:00	10874670137	68479995904
2026-07-14T08:11:34+00:00	10898681853	68455976960
2026-07-14T08:11:44+00:00	10924975688	68429553664
2026-07-14T08:11:54+00:00	10952416448	68402143232
2026-07-14T08:12:04+00:00	10978256798	68376399872
2026-07-14T08:12:15+00:00	11002342413	68352315392
2026-07-14T08:12:25+00:00	11028231636	68326166528
2026-07-14T08:12:35+00:00	11052251617	68302274560
2026-07-14T08:12:45+00:00	11075154823	68279500800
2026-07-14T08:12:55+00:00	11098485868	68256038912
2026-07-14T08:13:05+00:00	11122685032	68231962624
2026-07-14T08:13:15+00:00	11151033633	68203614208
2026-07-14T08:13:25+00:00	11181201293	68173447168
2026-07-14T08:13:35+00:00	11211824889	68142690304
2026-07-14T08:13:46+00:00	11243666975	68110843904
2026-07-14T08:13:56+00:00	11274952304	68079685632
2026-07-14T08:14:06+00:00	11306468057	68048101376
2026-07-14T08:14:16+00:00	11337100018	68017537024
2026-07-14T08:14:26+00:00	11365601457	67989024768
2026-07-14T08:14:36+00:00	11393774422	67960725504
2026-07-14T08:14:46+00:00	11421436344	67933061120
2026-07-14T08:14:56+00:00	11446999387	67907563520
2026-07-14T08:15:06+00:00	11473343425	67881283584
2026-07-14T08:15:17+00:00	11497537804	67856891904
2026-07-14T08:15:27+00:00	11520507044	67834118144
2026-07-14T08:15:37+00:00	11544391176	67810234368
2026-07-14T08:15:47+00:00	11568193443	67786301440
2026-07-14T08:15:57+00:00	11591166672	67763384320
2026-07-14T08:16:07+00:00	11614868230	67739750400
2026-07-14T08:16:17+00:00	11638411402	67716075520
2026-07-14T08:16:27+00:00	11661476714	67693137920
2026-07-14T08:16:37+00:00	11685742811	67668869120
2026-07-14T08:16:47+00:00	11709720296	67644829696
2026-07-14T08:16:58+00:00	11733936549	67620544512
2026-07-14T08:17:08+00:00	11758366439	67596242944
2026-07-14T08:17:18+00:00	11783035991	67571507200
2026-07-14T08:17:28+00:00	11806872569	67547668480
2026-07-14T08:17:38+00:00	11831393222	67523215360
2026-07-14T08:17:48+00:00	11855908451	67498631168
2026-07-14T08:17:58+00:00	11879012551	67475456000
2026-07-14T08:18:08+00:00	11901866094	67452731392
2026-07-14T08:18:18+00:00	11925899384	67428700160
2026-07-14T08:18:28+00:00	11949416015	67405045760
2026-07-14T08:18:39+00:00	11974447768	67380146176
2026-07-14T08:18:49+00:00	11998365467	67356094464
2026-07-14T08:18:59+00:00	12022856658	67331665920
2026-07-14T08:19:09+00:00	12051063330	67303530496
2026-07-14T08:19:19+00:00	12075927100	67278598144
2026-07-14T08:19:29+00:00	12102915527	67251671040
2026-07-14T08:19:39+00:00	12130385414	67224137728
2026-07-14T08:19:49+00:00	12155897067	67198558208
2026-07-14T08:19:59+00:00	12180026706	67174555648
2026-07-14T08:20:09+00:00	12206728290	67147726848
2026-07-14T08:20:20+00:00	12231231965	67123286016
2026-07-14T08:20:30+00:00	12257334410	67097178112
2026-07-14T08:20:40+00:00	12285049978	67069526016
2026-07-14T08:20:50+00:00	12310099984	67044278272
2026-07-14T08:21:00+00:00	12335609154	67018903552
2026-07-14T08:21:10+00:00	12359981542	66994462720
2026-07-14T08:21:20+00:00	12385960858	66968608768
2026-07-14T08:21:30+00:00	12411666778	66942705664
2026-07-14T08:21:40+00:00	12437669212	66916896768
2026-07-14T08:21:51+00:00	12464501502	66889867264
2026-07-14T08:22:01+00:00	12491237256	66863263744
2026-07-14T08:22:11+00:00	12515659036	66838904832
2026-07-14T08:22:21+00:00	12541589255	66812841984
2026-07-14T08:22:31+00:00	12568879016	66785685504
2026-07-14T08:22:41+00:00	12592990937	66761568256
2026-07-14T08:22:51+00:00	12618291386	66735869952
2026-07-14T08:23:01+00:00	12643793519	66710691840
2026-07-14T08:23:11+00:00	12671920746	66682564608
2026-07-14T08:23:22+00:00	12696973098	66657447936
2026-07-14T08:23:32+00:00	12721297860	66633191424
2026-07-14T08:23:42+00:00	12746014062	66608533504
2026-07-14T08:23:52+00:00	12771518750	66582892544
2026-07-14T08:24:02+00:00	12798100041	66556252160
2026-07-14T08:24:12+00:00	12822452289	66531893248
2026-07-14T08:24:22+00:00	12846622073	66507845632
2026-07-14T08:24:32+00:00	12873314368	66481094656
2026-07-14T08:24:42+00:00	12901053945	66453483520
2026-07-14T08:24:53+00:00	12926089510	66428448768
2026-07-14T08:25:03+00:00	12949067829	66405289984
2026-07-14T08:25:13+00:00	12973382838	66381148160
2026-07-14T08:25:23+00:00	13000209725	66354319360
2026-07-14T08:25:33+00:00	13024830644	66329567232
2026-07-14T08:25:43+00:00	13050699377	66303832064
2026-07-14T08:25:53+00:00	13075262713	66279202816
2026-07-14T08:26:03+00:00	13099704780	66254823424
2026-07-14T08:26:13+00:00	13126835334	66227691520
2026-07-14T08:26:24+00:00	13151381498	66203013120
2026-07-14T08:26:34+00:00	13177769677	66176622592
2026-07-14T08:26:44+00:00	13203349073	66151043072
2026-07-14T08:26:54+00:00	13230596232	66123919360
2026-07-14T08:27:04+00:00	13251853959	66102644736
2026-07-14T08:27:14+00:00	13275972768	66078478336
2026-07-14T08:27:24+00:00	13298583563	66055798784
2026-07-14T08:27:34+00:00	13324527339	66029850624
2026-07-14T08:27:44+00:00	13354991297	65999077376
2026-07-14T08:27:55+00:00	13384446247	65969864704
2026-07-14T08:28:05+00:00	13418154689	65936220160
2026-07-14T08:28:15+00:00	13449860100	65904447488
2026-07-14T08:28:25+00:00	13480695781	65873678336
2026-07-14T08:28:35+00:00	13511252827	65843187712
2026-07-14T08:28:45+00:00	13542075776	65812430848
2026-07-14T08:28:55+00:00	13578779689	65775681536
2026-07-14T08:29:05+00:00	13604386543	65750052864
2026-07-14T08:29:15+00:00	13631645043	65722855424
2026-07-14T08:29:25+00:00	13658398315	65695973376
2026-07-14T08:29:36+00:00	13683595263	65670897664
2026-07-14T08:29:46+00:00	13710201371	65644195840
2026-07-14T08:29:56+00:00	13734714115	65619779584
2026-07-14T08:30:06+00:00	13760246697	65594241024
2026-07-14T08:30:16+00:00	13785948163	65568079872
2026-07-14T08:30:26+00:00	13811593097	65542893568
2026-07-14T08:30:36+00:00	13833019003	65521467392
2026-07-14T08:30:46+00:00	13859015332	65495076864
2026-07-14T08:30:56+00:00	13883168253	65471311872
2026-07-14T08:31:07+00:00	13907655536	65446830080
2026-07-14T08:31:17+00:00	13930830345	65423523840
2026-07-14T08:31:27+00:00	13955241404	65399111680
2026-07-14T08:31:37+00:00	13980570946	65373712384
2026-07-14T08:31:47+00:00	14005289605	65349025792
2026-07-14T08:31:57+00:00	14029778170	65324703744
2026-07-14T08:32:07+00:00	14054684573	65299795968
2026-07-14T08:32:17+00:00	14077536230	65276936192
2026-07-14T08:32:27+00:00	14102262174	65252212736
2026-07-14T08:32:38+00:00	14126500425	65227776000
2026-07-14T08:32:48+00:00	14150523669	65203945472
2026-07-14T08:32:58+00:00	14174784585	65179553792
2026-07-14T08:33:08+00:00	14200558532	65153912832
2026-07-14T08:33:18+00:00	14226289300	65128046592
2026-07-14T08:33:28+00:00	14252360536	65102041088
2026-07-14T08:33:38+00:00	14276448960	65078013952
2026-07-14T08:33:48+00:00	14300233309	65054228480
2026-07-14T08:33:58+00:00	14323636375	65030823936
2026-07-14T08:34:08+00:00	14345568730	65008762880
2026-07-14T08:34:19+00:00	14371932214	64982396928
2026-07-14T08:34:29+00:00	14397065691	64957390848
2026-07-14T08:34:39+00:00	14421537495	64932790272
2026-07-14T08:34:49+00:00	14448430388	64906022912
2026-07-14T08:34:59+00:00	14472630033	64881823744
2026-07-14T08:35:09+00:00	14497691158	64856756224
2026-07-14T08:35:19+00:00	14522440145	64832004096
2026-07-14T08:35:29+00:00	14543566226	64810815488
2026-07-14T08:35:39+00:00	14568547240	64785833984
2026-07-14T08:35:50+00:00	14595830107	64758550528
2026-07-14T08:36:00+00:00	14614919030	64739459072
2026-07-14T08:36:10+00:00	14640456336	64713654272
