gene	cluster	avgExpr	logFC	statistic	auc	pval	padj	pct_in	pct_out	positive_direction	passes_primary_filter	rank
HMGB2	10	2.03442449505295	1.55252625306901	916615049.5	0.910557847513465	0	0	98.0885632366996	33.6927643969915	TRUE	TRUE	1
TOP2A	10	1.24136861955636	1.16539494859308	907833759.5	0.901834586287116	0	0	85.393437400446	5.95088121936313	TRUE	TRUE	2
MKI67	10	1.24257991438383	1.14429432584976	906923260	0.900930103576152	0	0	86.8270149729213	7.60979382086238	TRUE	TRUE	3
CENPF	10	1.27571535947415	1.16924839950214	881236889	0.875413473993264	0	0	81.8572793883402	7.49379466902823	TRUE	TRUE	4
STMN1	10	1.5264572546337	1.20312822148107	870595048.5	0.864841957210349	0	0	90.7773176170755	22.1577089543861	TRUE	TRUE	5
TUBA1B	10	2.2813642364732	1.3738136987601	867890397.5	0.862155179163034	0	0	98.2956355527238	54.0499918925324	TRUE	TRUE	6
H2AFZ	10	2.14920064695993	1.35039839260522	866341651	0.860616667134289	0	0	96.909843899331	51.1974105995784	TRUE	TRUE	7
TUBB4B	10	2.01201128874431	1.31032261965393	864562857	0.858849627812064	0	0	96.3841987894234	47.2634178588802	TRUE	TRUE	8
UBE2C	10	1.06953211064984	1.00757260229687	861286119.5	0.855594543743246	0	0	75.4539662312839	4.7042021628229	TRUE	TRUE	9
ASPM	10	0.991047051634193	0.939748753354232	859378046	0.853699079229538	0	0	74.5778910481045	4.05186284659424	TRUE	TRUE	10
JCHAIN	11	4.91573473914487	4.64471109760387	855248601	0.971922624854731	0	0	96.5750915750916	17.1384428284232	TRUE	TRUE	1
MZB1	11	2.2857364151151	2.22499016235838	848529019	0.964286349545154	0	0	94.2857142857143	4.16284033655159	TRUE	TRUE	2
SSR4	11	3.11286126742813	2.22493538208046	839895418	0.954474942503907	0	0	97.032967032967	57.7051947084957	TRUE	TRUE	3
HERPUD1	11	2.3203837660734	1.8061259628283	811058891.5	0.92170450301438	0	0	95.5677655677656	39.3077858578839	TRUE	TRUE	4
XBP1	11	2.11979471214638	1.79742737568022	806989677	0.917080161468176	0	0	91.3553113553114	28.3766846193939	TRUE	TRUE	5
DERL3	11	1.37965312040592	1.34461539774178	784695083	0.891744112633703	0	0	80.2014652014652	3.05651386165645	TRUE	TRUE	6
IGKC	11	5.7781653075925	4.64373915195144	767869530.5	0.87262319839741	0	0	93.2967032967033	51.1522424362761	TRUE	TRUE	7
IGHA1	11	3.49542162241811	3.2112690515801	753585269	0.856390261079584	0	0	80.2930402930403	19.4317589536125	TRUE	TRUE	8
BTG2	11	1.83046586982288	1.44420649462236	752146656	0.854755390795697	0	0	86.7582417582418	28.3537266387034	TRUE	TRUE	9
SEC11C	11	1.33612244814214	1.10465062598047	742090292.5	0.843327126314487	0	0	80.3479853479854	21.6226948946415	TRUE	TRUE	10
SLC26A3	12	3.09286233281217	2.95892433377961	822561553	0.978841289957114	0	0	97.714175950826	8.2425751774895	TRUE	TRUE	1
CEACAM7	12	2.63498956632745	2.51292140493642	820673983.5	0.976595098219212	0	0	97.8678447944679	7.68377752171381	TRUE	TRUE	2
PLAC8	12	2.2745772269735	1.96591444548763	792651613	0.943248714367649	0	0	96.2543219362274	22.1301217955866	TRUE	TRUE	3
FABP1	12	3.78865443096413	3.06920734514527	789968102	0.940055358977679	0	0	98.7322320399539	33.5309568945223	TRUE	TRUE	4
KRT20	12	2.12309534659311	1.93863935364473	784956030.5	0.934091036290187	0	0	93.2193622742989	11.4782737984611	TRUE	TRUE	5
CEACAM1	12	1.87349084950336	1.7225591696917	781088392	0.929488579191845	0	0	91.5097963887822	11.5848294490082	TRUE	TRUE	6
TSPAN1	12	2.04777202879166	1.73634032099407	779945715	0.92812880322784	0	0	94.9865539761813	24.0066163624875	TRUE	TRUE	7
CDHR5	12	1.59234331340916	1.38558226065315	768180570	0.914128380200127	0	0	91.8171340760661	17.3722880967426	TRUE	TRUE	8
FXYD3	12	2.44331023941685	1.86709425163957	761805592	0.906542210306567	0	0	97.1187091817134	33.8109752320064	TRUE	TRUE	9
PHGR1	12	3.62281302965894	2.54210034893162	761017339	0.905604195904461	0	0	98.4441029581252	48.3675922140034	TRUE	TRUE	10
MS4A1	13	2.15444068858487	1.9320537748821	729916615.5	0.874939270330133	0	0	83.3172053415909	9.33251577819481	TRUE	TRUE	1
CD74	13	3.74064411080779	2.17850447324758	724603891	0.8685709931889	0	0	98.8774917747242	63.4986405049023	TRUE	TRUE	2
HLA-DRA	13	3.50141880717716	2.307087425896	723334425	0.867049304776603	0	0	96.8453648151732	49.0954247880241	TRUE	TRUE	3
CD37	13	2.19561069241832	1.68782674673702	701346331	0.840692531260588	0	0	84.0139345848655	24.9174702862062	TRUE	TRUE	4
IGKC	13	2.91934088400803	1.68499858123068	656662207	0.787130392767384	0	0	85.5622217921425	51.4762444489864	TRUE	TRUE	5
RPS23	13	3.47370373764181	1.00373059746413	656297993	0.78669381532191	0	0	96.5550609638088	90.0314015496386	TRUE	TRUE	6
CD79A	13	1.56288873384949	1.3180168520943	651065500.5	0.780421710984592	0	0	66.518289142636	11.2215636361384	TRUE	TRUE	7
HLA-DPA1	13	2.09695273729997	1.36282500101468	650485986	0.779727056303484	0	0	81.9043932649507	34.6346085954774	TRUE	TRUE	8
HLA-DPB1	13	2.06918419464708	1.36678491774059	649099145	0.778064672372447	0	0	80.4915811883104	32.9672916008597	TRUE	TRUE	9
HLA-DRB1	13	2.31889905141649	1.41510618919191	646988222	0.775534343030543	0	0	84.4010063866847	42.2254841846436	TRUE	TRUE	10
COL1A2	14	3.57133856897612	3.51480172575668	781316992	0.968146419086739	0	0	94.2719807730823	3.65028985776243	TRUE	TRUE	1
COL1A1	14	3.29379513757677	3.23357323004909	770515333	0.954761854834173	0	0	91.9487282195073	4.08461248151654	TRUE	TRUE	2
COL6A2	14	2.6074425295748	2.51261085289314	770425743	0.954650841969261	0	0	92.5295413579011	6.19188150787906	TRUE	TRUE	3
C1S	14	2.42168391030816	2.39780849381225	764139551	0.946861488433108	0	0	89.785699979972	1.97919953474272	TRUE	TRUE	4
COL3A1	14	3.26739988339902	3.20929380255905	763836598.5	0.94648609357925	0	0	90.2864009613459	3.87549418119049	TRUE	TRUE	5
DCN	14	3.32742864555824	3.30167994202802	758649414.5	0.940058544113202	0	0	88.383737232125	2.0187958993015	TRUE	TRUE	6
LUM	14	3.10347060215957	3.07998860618671	751051596	0.930643926424143	0	0	86.501101542159	1.84061225878699	TRUE	TRUE	7
C1R	14	2.22160788384066	2.18898938949213	747802988	0.926618507504012	0	0	86.06048467855	2.74761648446152	TRUE	TRUE	8
COL6A1	14	2.13937933449628	2.06916859170479	747603614.5	0.926371459581002	0	0	87.001802523533	5.80396087384227	TRUE	TRUE	9
MMP2	14	2.19468004321613	2.14972485798684	727011103.5	0.900854843420356	0	0	81.3338674143802	3.55006155997303	TRUE	TRUE	10
RPS15A	15	3.41371079212212	0.964744423210465	555445137	0.761344727903745	0	0	95.0222222222222	89.4759566751376	TRUE	TRUE	1
RPL30	15	3.30316195082448	0.979318154632983	555282573.5	0.761121903261975	0	0	93.7111111111111	88.059756729417	TRUE	TRUE	2
