gene	cluster	avgExpr	logFC	statistic	auc	pval	padj	pct_in	pct_out	positive_direction	passes_primary_filter	rank
SH3BGRL3	2	1.70739950129675	0.70219248963172	316988834.5	0.716634482239551	0	0	88.1473142489547	67.1268116451355	TRUE	TRUE	27
TIMP1	2	0.953023120594012	0.680690368549486	316152655	0.714744084226047	0	0	61.0324863300097	23.0119347175169	TRUE	TRUE	28
KRT19	2	2.19536981558396	0.867903277577443	315870264.5	0.714105668144054	0	0	89.4821486008363	71.3960386296864	TRUE	TRUE	29
PRDX1	2	1.67384835823497	0.668984397046002	315699740	0.713720153818418	0	0	87.0376326793181	66.080942406905	TRUE	TRUE	30
TPM4	2	1.0614581497169	0.572018486614501	315029059	0.712203907569741	0	0	74.5416532647154	45.7356930992311	TRUE	TRUE	31
PPA1	2	1.26429174252169	0.596614227173182	313850068.5	0.709538497452487	0	0	79.4467674493406	53.2985647412739	TRUE	TRUE	32
SERPINB5	2	0.673786265865256	0.564649240909373	312786702	0.707134485013499	0	0	50.4824702476681	10.9422663311638	TRUE	TRUE	33
ENO1	2	1.50672545802623	0.652554201290311	312197042	0.705801407495283	0	0	82.598906400772	60.6449526969088	TRUE	TRUE	34
CEACAM6	2	1.1993754595739	0.772610014558596	311398882.5	0.70399696343362	0	0	64.3454486973303	27.5384117969552	TRUE	TRUE	35
TMSB4X	2	3.54578673139676	0.716377498851992	311304658.5	0.703783945938663	0	0	99.1476358957864	96.4969003472173	TRUE	TRUE	36
HSP90B1	2	1.84708778298564	0.656802090209428	310554095.5	0.702087105960871	0	0	90.6722418784175	71.8543092905239	TRUE	TRUE	37
PGK1	2	1.05336650089813	0.589698060036	309926586	0.700668459949752	0	0	71.1643615310389	42.3267779074181	TRUE	TRUE	38
MYL12B	2	1.81131333014628	0.58390559789744	309011761	0.69860026363221	0	0	90.4631714377613	75.7664787663241	TRUE	TRUE	39
ANXA4	2	1.24861750449886	0.544041712010093	308707879.5	0.697913261638092	0	0	80.6690254100997	57.1235784472216	TRUE	TRUE	40
RPL12	2	3.14028627079052	0.750312117004107	305722729.5	0.69116456517996	0	0	97.8128015439048	90.2357423000689	TRUE	TRUE	41
NPM1	2	1.7680624698613	0.648302714967623	305716941.5	0.691151479922904	0	0	87.9060791251206	66.2988318315363	TRUE	TRUE	42
MUC13	2	1.40230910015193	0.624114930264204	305103502	0.689764642751932	0	0	80.6851077516887	58.5068248590748	TRUE	TRUE	43
S100A16	2	0.941521501707748	0.53609798190166	305080849.5	0.689713430971446	0	0	66.3879060791251	38.362596117351	TRUE	TRUE	44
HSP90AA1	2	2.32675655931023	0.668189784913191	305039521.5	0.689619998437998	0	0	94.3872627854616	82.459198448065	TRUE	TRUE	45
TMSB10	2	3.34466663917646	0.736416082869294	304537147	0.688484252157642	0	0	97.9575426182052	93.1540548519055	TRUE	TRUE	46
ERO1A	2	0.798741159755964	0.535286516433476	304253299	0.687842541023445	0	0	59.5207462206497	28.3368711078623	TRUE	TRUE	47
HSP90AB1	2	1.88664815136882	0.591281006680124	303677571	0.686540960361017	0	0	91.7015117401094	74.7206095280937	TRUE	TRUE	48
ACTN4	2	1.41752004476032	0.493731619759626	303562057	0.686279811365937	0	0	86.1852685751045	69.6529232326356	TRUE	TRUE	49
JPT1	2	1.160700974374	0.537889276149519	302789552	0.68453336587496	0	0	75.876487616597	51.1955803590255	TRUE	TRUE	50
FABP1	3	3.72821642898275	2.49164324745533	383005966	0.870099399924736	0	0	96.5723524656427	52.7272727272727	TRUE	TRUE	1
SLC26A2	3	2.32237366248316	1.77228075093589	378336691.5	0.859491907349715	0	0	87.3080032336298	36.0840241674863	TRUE	TRUE	2
CA2	3	2.01413125849495	1.48473065052534	377934518	0.858578263824341	0	0	89.5392077607114	36.9973303358157	TRUE	TRUE	3
CA1	3	2.26080088320064	1.99580627589489	374958370	0.851817156116459	0	0	78.9490703314471	15.5247997751862	TRUE	TRUE	4
SLC26A3	3	1.81671462858598	1.50170629741379	365671452.5	0.830719465581005	0	0	79.7736459175425	14.806800618238	TRUE	TRUE	5
SELENBP1	3	1.8920565956135	1.21291412096317	356966438.5	0.810943722824726	0	0	87.4535165723525	49.6107910636504	TRUE	TRUE	6
PHGR1	3	3.6166654963994	1.60808422218839	355473100.5	0.807551210401865	0	0	97.5909458367017	83.5450330195307	TRUE	TRUE	7
FXYD3	3	2.35530438551271	1.20491135177338	346870176.5	0.788007392094873	0	0	93.1932093775263	66.1275818462836	TRUE	TRUE	8
KRT20	3	1.45408541245203	1.03994635766444	342286478.5	0.77759430918421	0	0	77.2352465642684	23.611072080933	TRUE	TRUE	9
CD24	3	2.48001433103633	0.935289747872483	339420092.5	0.771082554903723	0	0	94.9393694421989	80.70394829282	TRUE	TRUE	10
KRT19	3	2.3830719084005	1.07151511657791	338657880	0.769350987519039	0	0	94.6806790622474	70.9526485878882	TRUE	TRUE	11
CDHR5	3	1.21050034602045	0.764195440741351	336937020	0.765441598668019	0	0	81.2772837510105	36.2357735000703	TRUE	TRUE	12
CEACAM7	3	1.2979463348158	0.973691755655175	334753147	0.760480353268484	0	0	69.1835084882781	16.1865954756218	TRUE	TRUE	13
ID1	3	1.49406299996991	0.889421868000726	331407162	0.75287906295162	0	0	82.1665319320938	39.8117184206829	TRUE	TRUE	14
PLAC8	3	1.34371809658602	0.837225926641902	330866283	0.75165031317979	0	0	78.6903799514956	35.6863847126598	TRUE	TRUE	15
HSD11B2	3	0.969092027096746	0.685316497823452	330795301	0.751489058784068	0	0	70.2021018593371	28.6047491920753	TRUE	TRUE	16
CKB	3	1.93802588255763	1.14260578668612	330396567	0.750583228993078	0	0	81.6814874696847	47.6394548264718	TRUE	TRUE	17
TSPAN1	3	1.44274166109903	0.759215276417331	326717717	0.742225747748483	0	0	84.4462409054163	50.0337220739076	TRUE	TRUE	18
MALL	3	0.972036419740725	0.655022620787506	324689747	0.737618677267326	0	0	70.1859337105902	26.1402276239989	TRUE	TRUE	19
LGALS4	3	2.88193754384965	0.928831808828115	323982236.5	0.736011379950473	0	0	96.6531932093775	86.192215821273	TRUE	TRUE	20
PIGR	3	3.65432979774874	1.1253194899285	321715174.5	0.730861148724592	0	0	97.3160873080032	82.0640719404243	TRUE	TRUE	21
MGLL	3	0.905480552991705	0.577297897997733	318747476.5	0.724119237427686	0	0	69.4421988682296	31.4922017704089	TRUE	TRUE	22
MS4A12	3	0.846792071015057	0.671642934113635	317917425.5	0.722233556939338	0	0	55.8771220695231	11.5329492763805	TRUE	TRUE	23
SULT1B1	3	0.80540365081962	0.542873654647706	317464762	0.72120521201868	0	0	65.4486661277284	26.109315722917	TRUE	TRUE	24
PKIB	3	0.721115177428688	0.503598543506499	308829892	0.701588819919377	0	0	58.447857720291	21.0313334270058	TRUE	TRUE	25
TDP2	3	0.858267836700861	0.498543205257701	307424178.5	0.698395369734802	0	0	67.5666936135812	33.9553182520725	TRUE	TRUE	26
TMEM54	3	1.24542061403191	0.613606191638699	305120611	0.69316220660586	0	0	76.5076798706548	50.9498384150625	TRUE	TRUE	27
UGP2	3	0.992978423511755	0.499613361292936	304881218	0.692618362059986	0	0	73.5327405012126	45.0765772094984	TRUE	TRUE	28
LGALS3	3	2.61340418718524	0.714378392717741	302493606.5	0.687194270745953	0	0	96.2489894907033	85.8128424898131	TRUE	TRUE	29
C15orf48	3	2.23510227561454	0.759329622265241	302250139	0.686641169895166	0	0	92.4494745351657	72.8382745538851	TRUE	TRUE	30
SRI	3	1.77638658473331	0.592939578893258	301168770.5	0.684184555203823	0	0	89.9110751818917	72.8396796402979	TRUE	TRUE	31
C10orf99	3	0.922512424250057	0.520402860958771	300634953	0.682971847497805	0	0	65.5456750202102	33.9201910917521	TRUE	TRUE	32
MT-CO1	3	6.8273824783467	0.346139978094399	300578246.5	0.682843023677807	0	0	100	99.9929745679359	TRUE	TRUE	33
CA12	3	0.914026485428641	0.460762547478571	299984731.5	0.681494697303836	0	0	70.3152789005659	40.878179008009	TRUE	TRUE	34
ABCC3	3	1.14976949871106	0.478412430074179	299190187.5	0.679689680361583	0	0	79.3371059013743	54.7590276802023	TRUE	TRUE	35
SLC4A4	3	0.612972184872178	0.387035762076626	297525113.5	0.675907024171235	0	0	56.42683912692	24.1660812139947	TRUE	TRUE	36
AMN	3	0.900449228483557	0.435935174650903	296779693	0.674213604257923	0	0	70.8488278092159	43.6419839820149	TRUE	TRUE	37
CDKN2B-AS1	3	0.45701399028367	0.395932789392943	296196707	0.672889197293556	0	0	40.3718674211803	6.13882253758606	TRUE	TRUE	38
SLC51B	3	0.458151490173519	0.384249622608532	295592670	0.671516967412332	0	0	41.4066289409863	7.63102430799494	TRUE	TRUE	39
KRT8	3	2.9523639681957	0.608655262248789	295360827.5	0.670990275825165	0	0	99.0299110751819	92.9928340592947	TRUE	TRUE	40
METTL7A	3	0.59236261513765	0.376082514904968	294787037	0.669686758872292	0	0	54.389652384802	23.5408177602923	TRUE	TRUE	41
