gene	cluster	avgExpr	logFC	statistic	auc	pval	padj	pct_in	pct_out	positive_direction	passes_primary_filter	rank
MT-CO3	0	7.29663793582145	0.624307087071498	664723772.5	0.812467973014991	0	0	100	99.9953640746693	TRUE	TRUE	1
MT-CYB	0	6.21268072536427	0.631962777021588	663613567	0.811111008739706	0	0	100	99.9366423538138	TRUE	TRUE	2
MT-ND1	0	5.48065708103762	0.658319865907591	644995010	0.788354215779885	0	0	99.9683619394131	99.7481147236989	TRUE	TRUE	3
MT-ND4	0	6.21809732316407	0.525745142010685	644480082.5	0.787724838406181	0	0	100	99.9582766720238	TRUE	TRUE	4
MT-CO2	0	6.96985321679559	0.506076509069652	631801887	0.772228735776012	0	0	99.9920904848533	99.9938187662258	TRUE	TRUE	5
MT-ATP6	0	6.53713449090603	0.565140209685366	627701594	0.767217095030942	0	0	100	99.964457905798	TRUE	TRUE	6
MT-ND3	0	5.43266036993289	0.671505683653876	593129570	0.72496095281917	0	0	99.9841809697066	99.8099270614415	TRUE	TRUE	7
MT-CO1	0	6.88622990657277	0.451028017236459	591827195	0.723369106671746	0	0	100	99.9922734577822	TRUE	TRUE	8
MT-ND2	0	4.95534138550733	0.537296150779064	570711874	0.697560608823219	0	0	99.9604524242664	99.6152181975522	TRUE	TRUE	9
MT-ND5	0	4.01418820916614	0.346097064522783	518668268.5	0.633949580576179	0	0	99.8734477576525	98.9600074174805	TRUE	TRUE	10
RPS3A	1	3.14957127057852	1.32082341507107	519788783.5	0.828040778227549	0	0	98.8927485887972	82.2388213022614	TRUE	TRUE	1
RPS14	1	3.25590131837177	1.29781762230528	517938365	0.825093000161871	0	0	99.2618323925315	85.0079978867969	TRUE	TRUE	2
RPLP1	1	3.90177205482323	1.23893617974718	517300644	0.824077089449877	0	0	99.9023013460704	93.14089488282	TRUE	TRUE	3
RPL10	1	3.54255237406187	1.32211083461965	517294905.5	0.824067947828979	0	0	99.6200607902736	89.4383869216207	TRUE	TRUE	4
RPS6	1	3.48271979316289	1.2654236282662	517201613	0.82391932978112	0	0	99.3812418584455	87.6260217483821	TRUE	TRUE	5
RPS8	1	3.26615535944906	1.17634485280811	514922000.5	0.820287831433181	0	0	99.4246634824142	86.5283301292869	TRUE	TRUE	6
RPL9	1	2.93124981922827	1.11801986784757	514700188.5	0.819934477557664	0	0	98.523664785063	83.7298035014602	TRUE	TRUE	7
RPL3	1	3.12930522245902	1.19194562756664	513728736.5	0.818386922289783	0	0	98.9036039947894	85.1312680686204	TRUE	TRUE	8
RPL13A	1	3.24775875653765	1.13465685806244	512757696	0.816840022555056	0	0	99.6200607902736	89.0406938350234	TRUE	TRUE	9
RPS4X	1	3.15511542870292	1.21183424097391	512104844	0.815800007658029	0	0	99.0013026487191	84.7218349647066	TRUE	TRUE	10
S100A11	2	2.22798434178433	1.28355214691462	365607740.5	0.826549976844657	0	0	93.2293341910582	61.4363833166988	TRUE	TRUE	1
ANXA2	2	2.23900247139942	1.13081992164953	361745241.5	0.817817808169435	0	0	93.9047925377935	70.0184151707269	TRUE	TRUE	2
KRT18	2	3.23411105414129	1.20661466791216	357412520	0.808022581048145	0	0	98.005789642972	89.6003486230794	TRUE	TRUE	3
ACTB	2	3.62841297960493	0.951936848322671	354757362	0.802019916059659	0	0	99.501447410743	96.2663592785751	TRUE	TRUE	4
CD55	2	1.44765908249452	1.1169230073969	352745446.5	0.797471465560049	0	0	76.5680283049212	28.8429368682964	TRUE	TRUE	5
CSTB	2	1.84735399310867	0.974557967459864	342691496	0.774741934337303	0	0	89.6912190414925	62.7029534560074	TRUE	TRUE	6
S100A6	2	4.02866537997656	1.02739123927129	342318944.5	0.773899686212913	0	0	99.3245416532647	96.6374741695602	TRUE	TRUE	7
KRT8	2	3.26873621017484	0.95296357440633	341826686.5	0.772786810872952	0	0	98.5847539401737	93.0289441500204	TRUE	TRUE	8
GPRC5A	2	1.3006777350883	0.894292123301755	340057862	0.768787929865898	0	0	76.6645223544548	35.7437058071046	TRUE	TRUE	9
PERP	2	1.36350016115271	0.793466110450363	339637827.5	0.767838334253469	0	0	82.5506593760052	49.5171289202525	TRUE	TRUE	10
FABP1	3	3.72821642898275	2.49164324745533	383005966	0.870099399924736	0	0	96.5723524656427	52.7272727272727	TRUE	TRUE	1
SLC26A2	3	2.32237366248316	1.77228075093589	378336691.5	0.859491907349715	0	0	87.3080032336298	36.0840241674863	TRUE	TRUE	2
CA2	3	2.01413125849495	1.48473065052534	377934518	0.858578263824341	0	0	89.5392077607114	36.9973303358157	TRUE	TRUE	3
CA1	3	2.26080088320064	1.99580627589489	374958370	0.851817156116459	0	0	78.9490703314471	15.5247997751862	TRUE	TRUE	4
SLC26A3	3	1.81671462858598	1.50170629741379	365671452.5	0.830719465581005	0	0	79.7736459175425	14.806800618238	TRUE	TRUE	5
SELENBP1	3	1.8920565956135	1.21291412096317	356966438.5	0.810943722824726	0	0	87.4535165723525	49.6107910636504	TRUE	TRUE	6
PHGR1	3	3.6166654963994	1.60808422218839	355473100.5	0.807551210401865	0	0	97.5909458367017	83.5450330195307	TRUE	TRUE	7
FXYD3	3	2.35530438551271	1.20491135177338	346870176.5	0.788007392094873	0	0	93.1932093775263	66.1275818462836	TRUE	TRUE	8
KRT20	3	1.45408541245203	1.03994635766444	342286478.5	0.77759430918421	0	0	77.2352465642684	23.611072080933	TRUE	TRUE	9
CD24	3	2.48001433103633	0.935289747872483	339420092.5	0.771082554903723	0	0	94.9393694421989	80.70394829282	TRUE	TRUE	10
HMGB2	4	1.88717282599739	1.46348732230236	381860154	0.886919108805941	0	0	90.8729501407984	35.7006646288455	TRUE	TRUE	1
CENPF	4	1.54966414993122	1.40586411682171	380822285	0.884508525143584	0	0	83.5514328308763	12.1498079026333	TRUE	TRUE	2
PTTG1	4	1.23115521938729	1.1211611375933	368330391.5	0.855494502773713	0	0	77.2569156865993	10.8415827701282	TRUE	TRUE	3
TUBA1B	4	2.16249132122297	1.30231990349129	367898824.5	0.854492133149596	0	0	94.4011926453537	58.906587397291	TRUE	TRUE	4
MKI67	4	1.25426790372219	1.10276564278914	366954535.5	0.852298901021126	0	0	79.2612224614875	13.4496200117782	TRUE	TRUE	5
HMGB1	4	2.7012220341216	1.15319851493065	366311791.5	0.850806045771111	0	0	97.7472254431009	83.279116071679	TRUE	TRUE	6
TOP2A	4	1.2088685754427	1.10208632132953	366289605	0.850754514783651	0	0	76.3789961901607	10.0297260158726	TRUE	TRUE	7
H2AFZ	4	2.01809421500028	1.25323081923931	361799670.5	0.840326066924865	0	0	92.2809342388604	54.4336633108051	TRUE	TRUE	8
ARL6IP1	4	1.61486687584182	1.0023574790286	350988585.5	0.81521593754115	0	0	87.0465462978301	52.4159398749264	TRUE	TRUE	9
PTMA	4	3.53981738081445	0.974008355698352	348755721	0.810029823798514	0	0	99.6852741427862	95.3279676939903	TRUE	TRUE	10
PCNA	5	1.47644475280755	1.12697383169785	332101498.5	0.868256885615978	0	0	90.2241476737615	31.7463842545041	TRUE	TRUE	1
H2AFZ	5	2.06999869639681	1.29629662611301	329855922.5	0.862385979182311	0	0	95.7995856093426	54.5568109263526	TRUE	TRUE	2
RANBP1	5	1.54375167504353	1.00457917721793	320009872.5	0.836644148003494	0	0	90.7892258429083	45.1364406073897	TRUE	TRUE	3
TUBA1B	5	2.06223176424353	1.18151282301651	319484093.5	0.835269534401555	0	0	96.0067809380298	59.1469339033395	TRUE	TRUE	4
HMGB1	5	2.57601741251746	1.00711501240369	313277501.5	0.819042819784039	0	0	98.5119608212469	83.3689587208173	TRUE	TRUE	5
PCLAF	5	1.00270517854695	0.829422077087729	310694796	0.812290511095214	0	0	74.9105292898851	16.5144491019626	TRUE	TRUE	6
DUT	5	1.19920773633359	0.844989526455958	309805708	0.809966050707636	0	0	82.9723111697118	34.8874330288982	TRUE	TRUE	7
PTMA	5	3.52028722914264	0.943197027303696	309718326	0.809737596384119	0	0	99.7928046713129	95.3640729533909	TRUE	TRUE	8
TUBB	5	1.56675348090593	0.973490118763845	309514498	0.809204701876624	0	0	89.8097570163873	46.9894234239236	TRUE	TRUE	9
STMN1	5	1.2691094378209	0.916195073493084	305435209.5	0.798539678248196	0	0	81.1828969674138	27.4296976931405	TRUE	TRUE	10
JUN	6	2.91921616710048	1.70984296880319	328135999.5	0.872525194000155	0	0	97.5829656627662	67.7219927365474	TRUE	TRUE	1
FOSB	6	1.35259696377864	1.10323680954374	305730314	0.812947686145538	0	0	75.426817571456	19.874691580494	TRUE	TRUE	2
FOS	6	2.13874985970826	1.19837403113222	297621749	0.79138672587154	0	0	89.9482064070593	55.4309556153142	TRUE	TRUE	3
ELF3	6	2.66647442040699	0.98276131186627	295970651.5	0.786996399395031	0	0	97.0266641089584	85.8459704471736	TRUE	TRUE	4
JUNB	6	1.70424716293476	0.965521606603219	292449049.5	0.777632335491883	0	0	85.7471705352005	54.8265919991129	TRUE	TRUE	5
IER2	6	1.55749765772218	0.933727982142405	289814733.5	0.770627596351831	0	0	82.6779205831575	49.7893044273793	TRUE	TRUE	6
RPL13	6	3.74800015311637	1.06393411475471	289152211.5	0.768865926990773	0	0	98.925762516785	92.3803055085803	TRUE	TRUE	7
HSPA1B	6	1.86025018917422	1.09770463726357	288726621	0.767734266843325	0	0	84.6537502397852	51.5871475700701	TRUE	TRUE	8
RPL28	6	3.31669959940468	0.916179939189684	287588130.5	0.764706980456298	0	0	98.0241703433724	92.9472429375399	TRUE	TRUE	9
ZFP36L2	6	2.06946764279139	0.895883282318236	283482619	0.753790280601769	0	0	89.7947439094571	73.6242410800921	TRUE	TRUE	10
CEACAM7	7	2.45807890372978	2.20203391003434	340514782.5	0.918866499928286	0	0	90.0604170726954	15.4768498006203	TRUE	TRUE	1
SLC26A3	7	2.83386933249241	2.56920745607584	339236998.5	0.915418447238402	0	0	88.4622880530111	15.1376273814798	TRUE	TRUE	2
