gene	cluster	avgExpr	logFC	statistic	auc	pval	padj	pct_in	pct_out	positive_direction	passes_primary_filter	rank
CD2	5	1.0231846887416	0.983818419294495	3749663	0.80988620832059	0	0	64.6365422396857	4.06772207563764	TRUE	TRUE	5
CD3E	5	0.797463472265953	0.775312499253372	3575402.5	0.772247845725058	0	0	56.188605108055	2.39665787159191	TRUE	TRUE	6
EVL	5	1.27813183875736	0.85770414026339	3552672	0.767338306265584	1.58666142854517e-121	6.92565121008947e-119	76.4243614931238	34.9934036939314	TRUE	TRUE	7
CCL5	5	1.56358428048192	1.32707565512823	3526613.5	0.761709955195228	9.24624081777172e-178	6.69111516441854e-175	62.671905697446	17.7330694810906	TRUE	TRUE	8
GZMA	5	0.923011450822463	0.896962411161408	3406064.5	0.735672689305777	0	0	48.9194499017682	2.6495162708883	TRUE	TRUE	9
CD7	5	0.776439754727765	0.745426520810556	3383920.5	0.730889827433376	0	0	48.5265225933202	3.22119613016711	TRUE	TRUE	10
HSPA1A	6	3.68961537037581	1.5586073078159	2938177	0.781188217264655	5.21752971527952e-84	4.78256165468238e-80	95.59902200489	74.4562853414528	TRUE	TRUE	1
JUNB	6	3.06299104108119	1.11063306620749	2937582	0.781030021557156	3.37045977276038e-83	1.85368546582276e-79	95.8435207823961	80.9264897781644	TRUE	TRUE	2
HSPA1B	6	2.97819943089249	1.32967339144206	2937179	0.780922873876279	1.55240356431461e-84	2.13447728075437e-80	95.8435207823961	70.4436711613745	TRUE	TRUE	3
FOSB	6	2.47798703367497	1.25930991991235	2933104	0.779839432686264	8.43437108839669e-87	2.31936770559821e-82	90.4645476772616	60.3523270987386	TRUE	TRUE	4
JUN	6	2.99718059720326	1.35369540986453	2925978	0.777944806448217	7.19870881099273e-83	3.29928822655815e-79	92.6650366748166	70.1935624184428	TRUE	TRUE	5
HSP90AA1	6	3.58620142061335	1.03384409438229	2862931	0.761182176581505	9.71058677060502e-72	3.81473465149811e-68	96.3325183374083	90.1478903871248	TRUE	TRUE	6
ZFP36	6	2.90041921583952	1.09719690414541	2849340	0.75756866757206	1.41450614052606e-70	4.86218804479077e-67	92.4205378973105	76.5006524575903	TRUE	TRUE	7
GADD45B	6	2.22356125410691	1.03682188215528	2793876	0.742822168881761	1.12124026454209e-65	3.42588733718256e-62	87.7750611246944	60.9721618094824	TRUE	TRUE	8
FOS	6	3.53953300148073	1.0857521878507	2793574.5	0.742742007527457	1.89155662936641e-62	5.20159157509468e-59	97.0660146699267	82.6446280991736	TRUE	TRUE	9
ATF3	6	1.58620685915437	1.03908044895496	2793350	0.742682318558829	2.02787634460612e-83	1.39411429000809e-79	70.9046454767726	34.5476294040887	TRUE	TRUE	10
GBP1	7	1.94989929528434	1.36917345595047	2695968	0.816579919164898	5.06467961503638e-114	3.48184061834714e-110	82.9131652661065	40.181660899654	TRUE	TRUE	1
TYMP	7	3.00316713948462	0.928950269456349	2606766	0.789561585880027	2.06695049315501e-77	6.31545240125218e-74	96.9187675070028	85.1859861591696	TRUE	TRUE	2
CALHM6	7	1.41726778502889	0.93239170178029	2542233	0.770015229275101	2.32182789099133e-86	1.06413241957284e-82	78.9915966386555	37.651384083045	TRUE	TRUE	3
CXCL10	7	1.95273402144805	1.70641856230775	2522886	0.764155229565875	5.39758643184624e-167	7.42141146446699e-163	61.624649859944	12.8892733564014	TRUE	TRUE	4
PSME2	7	2.03637695371217	0.885761261396095	2496695	0.756222255338121	2.17491873723263e-63	4.98400752959667e-60	87.1148459383754	64.5544982698962	TRUE	TRUE	5
VAMP5	7	1.53494762638753	0.849581789722598	2431675	0.73652839163347	4.1935812095622e-61	8.23709212012507e-58	78.1512605042017	45.4584775086505	TRUE	TRUE	6
GBP5	7	1.10857988173478	0.805038664881082	2424932.5	0.734486160381108	1.79215422754831e-82	7.04034987190729e-79	66.1064425770308	25.6055363321799	TRUE	TRUE	7
WARS	7	1.24236054665918	0.786476623570881	2424125	0.734241577253739	2.09751693997484e-67	5.24360166657893e-64	73.3893557422969	35.7807093425606	TRUE	TRUE	8
PPA1	7	1.49771141159013	0.838088047673454	2417929	0.73236487501575	2.69309081119639e-59	4.93715361447264e-56	78.4313725490196	44.9826989619377	TRUE	TRUE	9
LAP3	7	1.55965350088803	0.755414025844232	2402803	0.727783371133921	1.68926699935092e-53	2.73253842442065e-50	78.7114845938375	53.0276816608997	TRUE	TRUE	10
KRT8	8	1.65876761338917	1.51254153352833	2334983.5	0.900527631931123	4.16870831281477e-305	2.93936692036137e-302	86.6906474820144	12.2440227297094	TRUE	TRUE	1
EPCAM	8	1.30457213214951	1.21458193980963	2260967	0.871981861278427	0	0	79.4964028776979	7.77313176798542	TRUE	TRUE	2
KRT18	8	1.54168894106929	1.4262661499846	2246365.5	0.866350534882483	0	0	79.136690647482	9.5529109038276	TRUE	TRUE	3
LGALS4	8	1.37646135901792	1.23666387602335	2225018	0.858117494425174	1.10960896999946e-253	4.17988178986508e-251	79.4964028776979	11.8151602873378	TRUE	TRUE	4
PIGR	8	1.96126976295215	1.6825308897215	2203816.5	0.849940761446809	1.7027394942203e-157	2.24036523213225e-155	80.2158273381295	21.9577570494264	TRUE	TRUE	5
PHGR1	8	1.60109545574226	1.36188715659853	2178660	0.840238712857311	1.92861371258758e-162	2.67853275163868e-160	79.4964028776979	19.3309745899003	TRUE	TRUE	6
CD24	8	1.21017737293681	1.10334397913096	2176655	0.839465449190985	4.31636659360229e-279	2.11956723138338e-276	74.4604316546763	9.01683285086309	TRUE	TRUE	7
ELF3	8	1.21178109282572	1.15810216573904	2174692	0.838708383566546	0	0	70.863309352518	4.77109467138415	TRUE	TRUE	8
TSPAN8	8	1.12738412524381	1.04468571731809	2139862.5	0.825275771663146	5.98144773320133e-303	4.11209578038259e-300	70.5035971223022	7.21561059290233	TRUE	TRUE	9
MT-CO2	8	6.1621033177277	0.884519724623528	2127337	0.820445091337673	2.5993004037943e-74	1.45873799599876e-72	100	100	TRUE	TRUE	10
STMN1	9	1.98565394506724	1.79640367289068	1989828	0.915058660790164	1.9494610891704e-235	1.07216460982194e-232	88.7931034482759	15.6086631814787	TRUE	TRUE	1
H2AFZ	9	2.55117290388787	1.63927927214773	1976226	0.908803533259509	5.37285081751892e-106	1.29603530378029e-103	93.1034482758621	62.2746185852982	TRUE	TRUE	2
HMGB1	9	2.65552665382513	1.19343357725968	1922254.5	0.883983755614991	9.39793653009056e-90	1.97277753161038e-87	96.551724137931	80.0810839645791	TRUE	TRUE	3
TUBA1B	9	2.94531868004327	1.62252321527547	1907117	0.877022500432276	8.08054478126111e-89	1.68338561318105e-86	96.551724137931	67.2783527152459	TRUE	TRUE	4
TUBB	9	2.36497381147703	1.48428622562597	1879929.5	0.864519833196599	7.05108499522678e-87	1.42571901679221e-84	91.3793103448276	56.9508161741172	TRUE	TRUE	5
HMGB2	9	1.81098076695902	1.33949594766129	1840649.5	0.846456209508603	6.74670410267661e-94	1.48422092895603e-91	87.0689655172414	37.6827056438707	TRUE	TRUE	6
PTMA	9	3.71828519921678	0.809343539513996	1824449	0.839006114407855	7.23979520643109e-70	1.22893289124474e-67	99.5689655172414	96.6926277605889	TRUE	TRUE	7
HMGN2	9	1.99868868861055	1.25220695480387	1796713	0.826251209453419	4.72924999836212e-71	8.23099023449113e-69	88.3620689655172	54.4116078096661	TRUE	TRUE	8
PCLAF	9	1.04267669174474	1.01168997933352	1795838	0.825848824760777	0	0	67.2413793103448	2.9126213592233	TRUE	TRUE	9
CKS1B	9	0.927589212145238	0.843942979272392	1725472.5	0.793489967514909	7.17227393199772e-172	2.5614332578702e-169	64.6551724137931	9.86877200469433	TRUE	TRUE	10
MS4A1	10	1.46667783686519	1.44516413834999	1675385.5	0.818712537248958	0	0	64.6788990825688	1.51273037179077	TRUE	TRUE	1
CD79A	10	1.06339071913702	1.04665798494346	1618065	0.790701663338816	0	0	59.1743119266055	1.45946521785448	TRUE	TRUE	2
IGKC	10	3.20424200259241	1.73685743124331	1584821.5	0.774456524394952	4.84737912769133e-45	2.83612933260391e-42	90.3669724770642	68.7653137317567	TRUE	TRUE	3
BANK1	10	0.912215167723796	0.877558554707844	1547229.5	0.756086399011712	2.96468135885269e-259	1.35876287811817e-255	53.6697247706422	3.83509108341323	TRUE	TRUE	4
IGHM	10	1.35703534092512	1.26384824394937	1534730.5	0.749978498469971	1.01824639724759e-132	1.75004735486946e-129	55.045871559633	8.73548524555236	TRUE	TRUE	5
CD79B	10	0.804017374270699	0.773997303183152	1508111.5	0.736970561473363	2.24486028574484e-276	1.54328532494243e-272	49.5412844036697	2.88697134334718	TRUE	TRUE	6
LTB	10	1.06318971268515	0.891953622975515	1475081	0.720829509481686	1.29109165888158e-77	1.22426653543395e-74	53.6697247706422	12.8262490678598	TRUE	TRUE	7
CD37	10	1.62404922107959	0.775641824406539	1465902	0.716343997114886	7.47529244775616e-30	2.56953833776058e-27	77.9816513761468	58.122935975285	TRUE	TRUE	8
MALAT1	10	6.02852929402852	0.660644509919679	1448032.5	0.707611688231724	8.92267640766242e-26	2.55588206806572e-23	100	98.7535953978907	TRUE	TRUE	9
RPS8	10	3.04936425055871	0.595679817206905	1445983.5	0.706610401071949	1.47341939427011e-25	4.01163959633998e-23	95.8715596330275	91.4349632470438	TRUE	TRUE	10
BIRC3	11	3.21416958135185	2.84493149986383	1959840.5	0.962028444980257	3.42860356342003e-196	4.28559860865852e-193	96.3133640552996	25.2343417128249	TRUE	TRUE	1
CCR7	11	1.82841151118566	1.810341060726	1852515	0.909345492529928	0	0	82.4884792626728	1.25692373242437	TRUE	TRUE	2
FSCN1	11	2.10567125456034	2.02773250902199	1843122	0.904734743245127	0	0	82.9493087557604	7.98892202812101	TRUE	TRUE	3
LAMP3	11	1.83616057045189	1.79960925737688	1824428	0.895558404787757	0	0	80.184331797235	3.22752449936089	TRUE	TRUE	4
TXN	11	3.27299599752297	2.12982477115795	1803430	0.885251100041429	5.47597495137238e-87	2.42877153528692e-84	93.0875576036866	67.1602045164039	TRUE	TRUE	5
MARCKSL1	11	2.20390374624077	1.81687582391183	1725812.5	0.847150936875981	4.11858076791491e-108	2.51681894526427e-105	79.2626728110599	26.938645078824	TRUE	TRUE	6
CCL19	11	2.01754896909252	1.982399568143	1714140.5	0.84142149307185	0	0	69.5852534562212	3.2062207072859	TRUE	TRUE	7
BASP1	11	1.95549436581142	1.43104973712716	1679674.5	0.824503140591283	1.55909570835339e-77	5.71647638453465e-75	80.6451612903226	37.8887942053686	TRUE	TRUE	8
DAPP1	11	1.48516790296825	1.17944067761376	1629857	0.800049185252671	6.92138502696886e-81	2.79898774789142e-78	72.3502304147466	27.2901576480614	TRUE	TRUE	9
SAMSN1	11	1.89532933193328	1.17251315457548	1620821.5	0.795613922273557	4.14369331101271e-57	9.18930825480148e-55	83.4101382488479	49.4674051981253	TRUE	TRUE	10
