gene	cluster	avgExpr	logFC	statistic	auc	pval	padj	pct_in	pct_out	positive_direction	passes_primary_filter	rank
C11orf96	1	3.49068062388409	1.76595668743435	8275137.5	0.802953334583106	2.11571612018794e-296	4.15571982778915e-293	95.2380952380952	63.5582652071498	TRUE	TRUE	9
CARMN	1	2.30677538632305	1.36910656130407	8015945.5	0.777803410403929	1.24339507719764e-273	1.4866139664286e-270	87.1848739495798	44.0626299016212	TRUE	TRUE	10
ACTA2	2	4.48845207838646	2.85188072628451	7940628.5	0.909910258323015	0	0	99.9143101970865	54.613533030222	TRUE	TRUE	1
DSTN	2	3.52091685070388	1.84109048829814	7932383.5	0.908965470378348	0	0	99.2287917737789	75.0066862797539	TRUE	TRUE	2
MYL9	2	3.66908577753263	1.99718457422336	7892293.5	0.904371589395732	0	0	99.4001713796058	70.3664081305162	TRUE	TRUE	3
TPM2	2	3.58883204637725	1.98929147007627	7836948.5	0.898029650184386	0	0	99.3144815766924	66.5151109922439	TRUE	TRUE	4
TAGLN	2	4.3412860577362	2.63730714852848	7819697	0.896052814620115	0	0	99.9143101970865	57.0205937416421	TRUE	TRUE	5
MYH11	2	3.28602353102461	2.41539994005629	7735400	0.886393288923143	0	0	98.6289631533847	30.9975929392886	TRUE	TRUE	6
ADIRF	2	3.17922863375499	2.16467061110642	7671349.5	0.879053793441052	0	0	99.057412167952	42.9259160203263	TRUE	TRUE	7
RERGL	2	2.47692287005152	2.08785091832302	7670174	0.878919093837783	0	0	87.8320479862896	16.6488365873228	TRUE	TRUE	8
MCAM	2	2.63035577347063	1.85848908441964	7668894.5	0.878772476957831	0	0	98.2005141388175	34.1267718641348	TRUE	TRUE	9
LBH	2	1.87149204557463	1.44312905215008	7566700	0.86706209107412	0	0	88.8603256212511	28.1626103236159	TRUE	TRUE	10
RGS5	3	2.77166843623708	2.28619738830403	5286125.5	0.895982935710089	0	0	90.0937081659973	23.1957457584199	TRUE	TRUE	1
COL4A1	3	2.65727332544451	1.98560747627582	5111251.5	0.86634230006885	6.90774179830974e-292	1.72687265192472e-288	87.14859437751	39.9088376804254	TRUE	TRUE	2
COL4A2	3	2.30186208154251	1.58739630266673	5026165	0.851920385178767	1.11623792032899e-258	1.61554876690141e-255	85.9437751004016	44.3783236262345	TRUE	TRUE	3
COL18A1	3	2.23885132564128	1.4120768858307	4960143.5	0.840729932475746	5.8397683860272e-231	7.29944503851645e-228	88.7550200803213	50.7596859964548	TRUE	TRUE	4
IGFBP7	3	3.82777859840443	1.36203521638758	4861537	0.824016416810994	2.11900861766781e-189	1.66487479934992e-186	98.3935742971888	85.7052418333755	TRUE	TRUE	5
NDUFA4L2	3	1.69224115622045	1.44511235800204	4830194.5	0.81870395399442	0	0	73.3601070950469	13.965560901494	TRUE	TRUE	6
CCDC102B	3	1.22059682441203	1.09259962613233	4805755	0.814561529650297	0	0	70.0133868808568	9.09090909090909	TRUE	TRUE	7
NOTCH3	3	1.83520069003987	1.225913876139	4791503.5	0.812145941747915	2.40063936739874e-223	2.44500673941103e-220	87.2824631860777	35.5153203342618	TRUE	TRUE	8
ADGRF5	3	1.00403869164797	0.95456741853334	4776926.5	0.8096751825399	0	0	65.0602409638554	3.98835148138769	TRUE	TRUE	9
ITGA1	3	1.66319442645622	1.22106257461417	4753117.5	0.80563962611652	6.16485932510545e-228	7.37075941656847e-225	77.9116465863454	31.8941504178273	TRUE	TRUE	10
COL1A1	4	4.78427904621374	2.58864407383991	5133644.5	0.896298470949294	1.31120523004447e-276	2.25355203881206e-273	98.8934993084371	75.5364806866953	TRUE	TRUE	1
COL3A1	4	4.71054887514636	2.61713526535998	5117736	0.893520957970922	2.44292157991067e-275	3.73210558477575e-272	99.4467496542185	70.0959353698561	TRUE	TRUE	2
