dataset_id	object_label	sample_label	tissue_site	marker_program	n	q1	median	mean	q3
GSE245552	gse245552_Pt07_T1_working_qc_sparse_matrix	Pt07_T1	primary tumor	inflammatory_caf	3784	0	0	0.0540350645571178	0
GSE245552	gse245552_Pt07_T1_working_qc_sparse_matrix	Pt07_T1	primary tumor	pericyte_like	3784	0	0	0.170567447637911	0
GSE245552	gse245552_Pt07_T1_working_qc_sparse_matrix	Pt07_T1	primary tumor	endothelial	3784	0	0	0.107361213835402	0
GSE245552	gse245552_Pt07_T1_working_qc_sparse_matrix	Pt07_T1	primary tumor	epithelial_tumor	3784	0	0	0.414728460673856	0
GSE245552	gse245552_Pt07_T1_working_qc_sparse_matrix	Pt07_T1	primary tumor	immune_context	3784	0	0.557898647420132	0.761000999106651	1.56596504580809
GSE245552	gse245552_Pt07_T2_working_qc_sparse_matrix	Pt07_T2	liver metastasis	fibroblast_ecm	2758	0	0	0.0121177191431895	0
GSE245552	gse245552_Pt07_T2_working_qc_sparse_matrix	Pt07_T2	liver metastasis	caf_activation	2758	0	0	0.0134714976491827	0
GSE245552	gse245552_Pt07_T2_working_qc_sparse_matrix	Pt07_T2	liver metastasis	inflammatory_caf	2758	0	0	0.101469150662456	0.179299899154869
GSE245552	gse245552_Pt07_T2_working_qc_sparse_matrix	Pt07_T2	liver metastasis	pericyte_like	2758	0	0	0.0171493647877214	0
GSE245552	gse245552_Pt07_T2_working_qc_sparse_matrix	Pt07_T2	liver metastasis	endothelial	2758	0	0	0.1155980050921	0.111269458888019
GSE245552	gse245552_Pt07_T2_working_qc_sparse_matrix	Pt07_T2	liver metastasis	epithelial_tumor	2758	0	0	1.03948642369487	2.91846790006133
GSE245552	gse245552_Pt07_T2_working_qc_sparse_matrix	Pt07_T2	liver metastasis	immune_context	2758	0.182210586909713	1.31346822776518	1.10839356171433	1.78492604383603
GSE245552	gse245552_Pt08_T1_working_qc_sparse_matrix	Pt08_T1	primary tumor	fibroblast_ecm	6993	0	0	0.145064360549036	0
GSE245552	gse245552_Pt08_T1_working_qc_sparse_matrix	Pt08_T1	primary tumor	caf_activation	6993	0	0	0.0816917027792368	0
GSE245552	gse245552_Pt08_T1_working_qc_sparse_matrix	Pt08_T1	primary tumor	inflammatory_caf	6993	0	0	0.0710747584509546	0
GSE245552	gse245552_Pt08_T1_working_qc_sparse_matrix	Pt08_T1	primary tumor	pericyte_like	6993	0	0	0.126371457299611	0
GSE245552	gse245552_Pt08_T1_working_qc_sparse_matrix	Pt08_T1	primary tumor	endothelial	6993	0	0	0.098117285913358	0
GSE245552	gse245552_Pt08_T1_working_qc_sparse_matrix	Pt08_T1	primary tumor	epithelial_tumor	6993	0	0	0.22255600979927	0
GSE245552	gse245552_Pt08_T1_working_qc_sparse_matrix	Pt08_T1	primary tumor	immune_context	6993	0	1.46923533178064	1.13837337694385	1.92625079121521
GSE245552	gse245552_Pt08_T2_working_qc_sparse_matrix	Pt08_T2	primary tumor	fibroblast_ecm	3318	0	0	0.158558076280682	0
GSE245552	gse245552_Pt08_T2_working_qc_sparse_matrix	Pt08_T2	primary tumor	caf_activation	3318	0	0	0.0779851108111611	0
GSE245552	gse245552_Pt08_T2_working_qc_sparse_matrix	Pt08_T2	primary tumor	inflammatory_caf	3318	0	0	0.104227790598334	0
GSE245552	gse245552_Pt08_T2_working_qc_sparse_matrix	Pt08_T2	primary tumor	pericyte_like	3318	0	0	0.101057034652615	0
GSE245552	gse245552_Pt08_T2_working_qc_sparse_matrix	Pt08_T2	primary tumor	endothelial	3318	0	0	0.125368647584653	0
GSE245552	gse245552_Pt08_T2_working_qc_sparse_matrix	Pt08_T2	primary tumor	epithelial_tumor	3318	0	0	0.365732926171644	0
GSE245552	gse245552_Pt08_T2_working_qc_sparse_matrix	Pt08_T2	primary tumor	immune_context	3318	0.156280520905218	1.46896835658455	1.22086771355787	2.01863199917988
GSE245552	gse245552_Pt08_T3_working_qc_sparse_matrix	Pt08_T3	liver metastasis	fibroblast_ecm	4262	0	0	0.0710311676698946	0
GSE245552	gse245552_Pt08_T3_working_qc_sparse_matrix	Pt08_T3	liver metastasis	caf_activation	4262	0	0	0.0493603104685838	0
GSE245552	gse245552_Pt08_T3_working_qc_sparse_matrix	Pt08_T3	liver metastasis	inflammatory_caf	4262	0	0	0.143113196753314	0.276167473013525
GSE245552	gse245552_Pt08_T3_working_qc_sparse_matrix	Pt08_T3	liver metastasis	pericyte_like	4262	0	0	0.047670036749793	0
GSE245552	gse245552_Pt08_T3_working_qc_sparse_matrix	Pt08_T3	liver metastasis	endothelial	4262	0	0	0.0676997879845428	0
GSE245552	gse245552_Pt08_T3_working_qc_sparse_matrix	Pt08_T3	liver metastasis	epithelial_tumor	4262	0	1.97588646641184	1.56103804406786	2.82684042343494
GSE245552	gse245552_Pt08_T3_working_qc_sparse_matrix	Pt08_T3	liver metastasis	immune_context	4262	0.620555692958904	0.879778648607746	1.03307531080703	1.54218386621433
GSE245552	gse245552_Pt08_T4_working_qc_sparse_matrix	Pt08_T4	liver metastasis	fibroblast_ecm	4096	0	0	0.0264927084323148	0
GSE245552	gse245552_Pt08_T4_working_qc_sparse_matrix	Pt08_T4	liver metastasis	caf_activation	4096	0	0	0.0190641991912502	0
GSE245552	gse245552_Pt08_T4_working_qc_sparse_matrix	Pt08_T4	liver metastasis	inflammatory_caf	4096	0	0	0.104171095847524	0.198873413085265
GSE245552	gse245552_Pt08_T4_working_qc_sparse_matrix	Pt08_T4	liver metastasis	pericyte_like	4096	0	0	0.0159528414011596	0
GSE245552	gse245552_Pt08_T4_working_qc_sparse_matrix	Pt08_T4	liver metastasis	endothelial	4096	0	0	0.0451547432249326	0
GSE245552	gse245552_Pt08_T4_working_qc_sparse_matrix	Pt08_T4	liver metastasis	epithelial_tumor	4096	0.655196091161019	2.71296987363494	2.1988578840761	3.34738724768832
GSE245552	gse245552_Pt08_T4_working_qc_sparse_matrix	Pt08_T4	liver metastasis	immune_context	4096	0	0.54148110837084	0.629543697473293	0.905238758553852
GSE245552	gse245552_Pt09_T1_working_qc_sparse_matrix	Pt09_T1	primary tumor	fibroblast_ecm	4533	0	0	0.239421309361813	0
GSE245552	gse245552_Pt09_T1_working_qc_sparse_matrix	Pt09_T1	primary tumor	caf_activation	4533	0	0	0.122097886656413	0
GSE245552	gse245552_Pt09_T1_working_qc_sparse_matrix	Pt09_T1	primary tumor	inflammatory_caf	4533	0	0	0.152624240811026	0
GSE245552	gse245552_Pt09_T1_working_qc_sparse_matrix	Pt09_T1	primary tumor	pericyte_like	4533	0	0	0.0749031262502638	0
GSE245552	gse245552_Pt09_T1_working_qc_sparse_matrix	Pt09_T1	primary tumor	endothelial	4533	0	0	0.1127524582171	0
GSE245552	gse245552_Pt09_T1_working_qc_sparse_matrix	Pt09_T1	primary tumor	epithelial_tumor	4533	0	0	0.204352017744513	0.0961056042713938
GSE245552	gse245552_Pt09_T1_working_qc_sparse_matrix	Pt09_T1	primary tumor	immune_context	4533	0	0.603087816157678	0.839867426355335	1.73311581756375
GSE245552	gse245552_Pt10_T1_working_qc_sparse_matrix	Pt10_T1	primary tumor	fibroblast_ecm	6748	0	0	0.00312015532122025	0
GSE245552	gse245552_Pt10_T1_working_qc_sparse_matrix	Pt10_T1	primary tumor	caf_activation	6748	0	0	0.00471005959736991	0
GSE245552	gse245552_Pt10_T1_working_qc_sparse_matrix	Pt10_T1	primary tumor	inflammatory_caf	6748	0	0	0.0196682723937402	0
GSE245552	gse245552_Pt10_T1_working_qc_sparse_matrix	Pt10_T1	primary tumor	pericyte_like	6748	0	0	0.00634169307962019	0
GSE245552	gse245552_Pt10_T1_working_qc_sparse_matrix	Pt10_T1	primary tumor	endothelial	6748	0	0	0.0484934023091543	0
GSE245552	gse245552_Pt10_T1_working_qc_sparse_matrix	Pt10_T1	primary tumor	epithelial_tumor	6748	0	0	0.277214158147187	0
GSE245552	gse245552_Pt10_T1_working_qc_sparse_matrix	Pt10_T1	primary tumor	immune_context	6748	0	0.595041288124479	0.739247461907093	1.40246244460035
GSE245552	gse245552_Pt10_T2_working_qc_sparse_matrix	Pt10_T2	liver metastasis	fibroblast_ecm	7345	0	0	0.0986446381949083	0
GSE245552	gse245552_Pt10_T2_working_qc_sparse_matrix	Pt10_T2	liver metastasis	caf_activation	7345	0	0	0.057711980212468	0
GSE245552	gse245552_Pt10_T2_working_qc_sparse_matrix	Pt10_T2	liver metastasis	inflammatory_caf	7345	0	0	0.0729591639212867	0
GSE245552	gse245552_Pt10_T2_working_qc_sparse_matrix	Pt10_T2	liver metastasis	pericyte_like	7345	0	0	0.0456138591764632	0
GSE245552	gse245552_Pt10_T2_working_qc_sparse_matrix	Pt10_T2	liver metastasis	endothelial	7345	0	0	0.0998807188161499	0
GSE245552	gse245552_Pt10_T2_working_qc_sparse_matrix	Pt10_T2	liver metastasis	epithelial_tumor	7345	0	0	0.0966124551462722	0
GSE245552	gse245552_Pt10_T2_working_qc_sparse_matrix	Pt10_T2	liver metastasis	immune_context	7345	0.86888903300287	1.39527690583761	1.26791688457549	1.71460189687717
GSE245552	gse245552_Pt11_T1_working_qc_sparse_matrix	Pt11_T1	primary tumor	fibroblast_ecm	6023	0	0	0.0974847021378301	0
GSE245552	gse245552_Pt11_T1_working_qc_sparse_matrix	Pt11_T1	primary tumor	caf_activation	6023	0	0	0.0539444156659603	0
GSE245552	gse245552_Pt11_T1_working_qc_sparse_matrix	Pt11_T1	primary tumor	inflammatory_caf	6023	0	0	0.0673319717305429	0
GSE245552	gse245552_Pt11_T1_working_qc_sparse_matrix	Pt11_T1	primary tumor	pericyte_like	6023	0	0	0.0604030584940027	0
GSE245552	gse245552_Pt11_T1_working_qc_sparse_matrix	Pt11_T1	primary tumor	endothelial	6023	0	0	0.0882844929522568	0
GSE245552	gse245552_Pt11_T1_working_qc_sparse_matrix	Pt11_T1	primary tumor	epithelial_tumor	6023	0	0.176089094864321	1.13659485092969	2.66031910921388
GSE245552	gse245552_Pt11_T1_working_qc_sparse_matrix	Pt11_T1	primary tumor	immune_context	6023	0	0.279456662141156	0.617641836354408	1.06856912228249
GSE245552	gse245552_Pt11_T2_working_qc_sparse_matrix	Pt11_T2	liver metastasis	fibroblast_ecm	4970	0	0	0.0685461077740094	0
GSE245552	gse245552_Pt11_T2_working_qc_sparse_matrix	Pt11_T2	liver metastasis	caf_activation	4970	0	0	0.040049160832354	0
GSE245552	gse245552_Pt11_T2_working_qc_sparse_matrix	Pt11_T2	liver metastasis	inflammatory_caf	4970	0	0	0.054448881064613	0
GSE245552	gse245552_Pt11_T2_working_qc_sparse_matrix	Pt11_T2	liver metastasis	pericyte_like	4970	0	0	0.0593197474728344	0
GSE245552	gse245552_Pt11_T2_working_qc_sparse_matrix	Pt11_T2	liver metastasis	endothelial	4970	0	0	0.0702132142292768	0
GSE245552	gse245552_Pt11_T2_working_qc_sparse_matrix	Pt11_T2	liver metastasis	epithelial_tumor	4970	0	0	0.36279226436966	0
GSE245552	gse245552_Pt11_T2_working_qc_sparse_matrix	Pt11_T2	liver metastasis	immune_context	4970	1.1285127923648	1.87542146604112	1.58806285673933	2.17200423053801
GSE245552	gse245552_Pt13_T1_working_qc_sparse_matrix	Pt13_T1	primary tumor	fibroblast_ecm	3415	0	0	0.0191552221962387	0
GSE245552	gse245552_Pt13_T1_working_qc_sparse_matrix	Pt13_T1	primary tumor	caf_activation	3415	0	0	0.016094763481565	0
GSE245552	gse245552_Pt13_T1_working_qc_sparse_matrix	Pt13_T1	primary tumor	inflammatory_caf	3415	0	0	0.0219312204414155	0
GSE245552	gse245552_Pt13_T1_working_qc_sparse_matrix	Pt13_T1	primary tumor	pericyte_like	3415	0	0	0.0319709645012655	0
GSE245552	gse245552_Pt13_T1_working_qc_sparse_matrix	Pt13_T1	primary tumor	endothelial	3415	0	0	0.0556749971470332	0
GSE245552	gse245552_Pt13_T1_working_qc_sparse_matrix	Pt13_T1	primary tumor	epithelial_tumor	3415	0	0	0.287828650371001	0
GSE245552	gse245552_Pt13_T1_working_qc_sparse_matrix	Pt13_T1	primary tumor	immune_context	3415	0	0.963101723890981	0.915726001131438	1.66135050754383
GSE245552	gse245552_Pt13_Z1_working_qc_sparse_matrix	Pt13_Z1	colon adjacent tissue	fibroblast_ecm	5547	0	0	0.0111923005167005	0
GSE245552	gse245552_Pt13_Z1_working_qc_sparse_matrix	Pt13_Z1	colon adjacent tissue	caf_activation	5547	0	0	0.0104817971012708	0
GSE245552	gse245552_Pt13_Z1_working_qc_sparse_matrix	Pt13_Z1	colon adjacent tissue	inflammatory_caf	5547	0	0	0.0156194168979441	0
GSE245552	gse245552_Pt13_Z1_working_qc_sparse_matrix	Pt13_Z1	colon adjacent tissue	pericyte_like	5547	0	0	0.0100080814843676	0
GSE245552	gse245552_Pt13_Z1_working_qc_sparse_matrix	Pt13_Z1	colon adjacent tissue	endothelial	5547	0	0	0.030077493542418	0
GSE245552	gse245552_Pt13_Z1_working_qc_sparse_matrix	Pt13_Z1	colon adjacent tissue	epithelial_tumor	5547	0	0	0.804171349346012	1.7722294994811
GSE245552	gse245552_Pt13_Z1_working_qc_sparse_matrix	Pt13_Z1	colon adjacent tissue	immune_context	5547	0	0	0.109310623644007	0
GSE245552	gse245552_Pt15_T1_working_qc_sparse_matrix	Pt15_T1	primary tumor	fibroblast_ecm	8355	0	0	0.650529965614852	1.15150281979139
GSE245552	gse245552_Pt15_T1_working_qc_sparse_matrix	Pt15_T1	primary tumor	caf_activation	8355	0	0	0.315416617509072	0.516452059298248
GSE245552	gse245552_Pt15_T1_working_qc_sparse_matrix	Pt15_T1	primary tumor	inflammatory_caf	8355	0	0	0.338571464346411	0.34285791274364
GSE245552	gse245552_Pt15_T1_working_qc_sparse_matrix	Pt15_T1	primary tumor	pericyte_like	8355	0	0	0.395774675652015	0.455557510443766
GSE245552	gse245552_Pt15_T1_working_qc_sparse_matrix	Pt15_T1	primary tumor	endothelial	8355	0	0	0.236748081517476	0
GSE245552	gse245552_Pt15_T1_working_qc_sparse_matrix	Pt15_T1	primary tumor	epithelial_tumor	8355	0	0	0.432093273328489	0.653687333256757
GSE245552	gse245552_Pt15_T1_working_qc_sparse_matrix	Pt15_T1	primary tumor	immune_context	8355	0	0	0.632864570965391	1.23074546013526
GSE245552	gse245552_Pt15_T2_working_qc_sparse_matrix	Pt15_T2	liver metastasis	fibroblast_ecm	4698	0	0	0.0740939569682805	0.0921892024958048
GSE245552	gse245552_Pt15_T2_working_qc_sparse_matrix	Pt15_T2	liver metastasis	caf_activation	4698	0	0	0.0512216664312727	0.0640277238195396
GSE245552	gse245552_Pt15_T2_working_qc_sparse_matrix	Pt15_T2	liver metastasis	inflammatory_caf	4698	0	0	0.0311445545748314	0
GSE245552	gse245552_Pt15_T2_working_qc_sparse_matrix	Pt15_T2	liver metastasis	pericyte_like	4698	0	0	0.0348981276595585	0
GSE245552	gse245552_Pt15_T2_working_qc_sparse_matrix	Pt15_T2	liver metastasis	endothelial	4698	0	0	0.0242515929613622	0
GSE245552	gse245552_Pt15_T2_working_qc_sparse_matrix	Pt15_T2	liver metastasis	epithelial_tumor	4698	2.43344050681608	3.15630169662465	2.82861289539169	3.50952098889472
GSE245552	gse245552_Pt15_T2_working_qc_sparse_matrix	Pt15_T2	liver metastasis	immune_context	4698	0	0	0.165584528767492	0
GSE245552	gse245552_Pt15_Z1_working_qc_sparse_matrix	Pt15_Z1	colon adjacent tissue	fibroblast_ecm	5170	0	0	0.00830196255635454	0
GSE245552	gse245552_Pt15_Z1_working_qc_sparse_matrix	Pt15_Z1	colon adjacent tissue	caf_activation	5170	0	0	0.010675793458344	0
GSE245552	gse245552_Pt15_Z1_working_qc_sparse_matrix	Pt15_Z1	colon adjacent tissue	inflammatory_caf	5170	0	0	0.0326656022816839	0
GSE245552	gse245552_Pt15_Z1_working_qc_sparse_matrix	Pt15_Z1	colon adjacent tissue	pericyte_like	5170	0	0	0.00639208026776363	0
GSE245552	gse245552_Pt15_Z1_working_qc_sparse_matrix	Pt15_Z1	colon adjacent tissue	endothelial	5170	0	0	0.0177187807471519	0
GSE245552	gse245552_Pt15_Z1_working_qc_sparse_matrix	Pt15_Z1	colon adjacent tissue	epithelial_tumor	5170	1.54292541672709	2.41932204914725	2.05584198801472	2.83766991516789
GSE245552	gse245552_Pt15_Z1_working_qc_sparse_matrix	Pt15_Z1	colon adjacent tissue	immune_context	5170	0	0	0.282198503206739	0.247116461805519
GSE245552	gse245552_Pt16_T1_working_qc_sparse_matrix	Pt16_T1	liver metastasis	fibroblast_ecm	347	0	0	0.0268920936152429	0
GSE245552	gse245552_Pt16_T1_working_qc_sparse_matrix	Pt16_T1	liver metastasis	caf_activation	347	0	0	0.013980118440309	0
GSE245552	gse245552_Pt16_T1_working_qc_sparse_matrix	Pt16_T1	liver metastasis	inflammatory_caf	347	0	0	0.0204612889353732	0
GSE245552	gse245552_Pt16_T1_working_qc_sparse_matrix	Pt16_T1	liver metastasis	pericyte_like	347	0	0	0.015041358611228	0
GSE245552	gse245552_Pt16_T1_working_qc_sparse_matrix	Pt16_T1	liver metastasis	endothelial	347	0	0	0.0606000323323283	0
GSE245552	gse245552_Pt16_T1_working_qc_sparse_matrix	Pt16_T1	liver metastasis	epithelial_tumor	347	0	0	0.270529293697086	0
GSE245552	gse245552_Pt16_T1_working_qc_sparse_matrix	Pt16_T1	liver metastasis	immune_context	347	0.818823028951481	1.20764528159309	1.15144710638914	1.57995187202561
GSE245552	gse245552_Pt16_Z1_working_qc_sparse_matrix	Pt16_Z1	liver adjacent tissue	fibroblast_ecm	255	0	0	0.0272106829172675	0
GSE245552	gse245552_Pt16_Z1_working_qc_sparse_matrix	Pt16_Z1	liver adjacent tissue	caf_activation	255	0	0	0.0446071508505473	0
GSE245552	gse245552_Pt16_Z1_working_qc_sparse_matrix	Pt16_Z1	liver adjacent tissue	inflammatory_caf	255	0	0	0.0748738777327396	0
GSE245552	gse245552_Pt16_Z1_working_qc_sparse_matrix	Pt16_Z1	liver adjacent tissue	pericyte_like	255	0	0	0.10059742265939	0
GSE245552	gse245552_Pt16_Z1_working_qc_sparse_matrix	Pt16_Z1	liver adjacent tissue	endothelial	255	0	0	0.164313690205222	0.2400495293658
GSE245552	gse245552_Pt16_Z1_working_qc_sparse_matrix	Pt16_Z1	liver adjacent tissue	epithelial_tumor	255	0	0	0.207130869022481	0
GSE245552	gse245552_Pt16_Z1_working_qc_sparse_matrix	Pt16_Z1	liver adjacent tissue	immune_context	255	0.721386204123878	1.13497549014023	1.08272708636475	1.57048200474733
GSE245552	gse245552_Pt17_T1_working_qc_sparse_matrix	Pt17_T1	primary tumor	fibroblast_ecm	1517	0	0	0.234177613706327	0
GSE245552	gse245552_Pt17_T1_working_qc_sparse_matrix	Pt17_T1	primary tumor	caf_activation	1517	0	0	0.124977456546134	0
GSE245552	gse245552_Pt17_T1_working_qc_sparse_matrix	Pt17_T1	primary tumor	inflammatory_caf	1517	0	0	0.127564752045094	0
GSE245552	gse245552_Pt17_T1_working_qc_sparse_matrix	Pt17_T1	primary tumor	pericyte_like	1517	0	0	0.147028917813252	0
GSE245552	gse245552_Pt17_T1_working_qc_sparse_matrix	Pt17_T1	primary tumor	endothelial	1517	0	0	0.0772729519085825	0
GSE245552	gse245552_Pt17_T1_working_qc_sparse_matrix	Pt17_T1	primary tumor	epithelial_tumor	1517	0	0	0.0766398156463858	0
GSE245552	gse245552_Pt17_T1_working_qc_sparse_matrix	Pt17_T1	primary tumor	immune_context	1517	0.104127279892965	1.23931274784941	1.0744353501078	1.76795298778163
GSE245552	gse245552_Pt17_T2_working_qc_sparse_matrix	Pt17_T2	liver metastasis	fibroblast_ecm	1804	0	0	0.0417908639941504	0
GSE245552	gse245552_Pt17_T2_working_qc_sparse_matrix	Pt17_T2	liver metastasis	caf_activation	1804	0	0	0.0392337667568695	0
GSE245552	gse245552_Pt17_T2_working_qc_sparse_matrix	Pt17_T2	liver metastasis	inflammatory_caf	1804	0	0	0.0763702762758302	0
GSE245552	gse245552_Pt17_T2_working_qc_sparse_matrix	Pt17_T2	liver metastasis	pericyte_like	1804	0	0	0.0623502278685804	0
GSE245552	gse245552_Pt17_T2_working_qc_sparse_matrix	Pt17_T2	liver metastasis	endothelial	1804	0	0	0.0964298841295688	0
GSE245552	gse245552_Pt17_T2_working_qc_sparse_matrix	Pt17_T2	liver metastasis	epithelial_tumor	1804	0	0	0.404415264238084	0
GSE245552	gse245552_Pt17_T2_working_qc_sparse_matrix	Pt17_T2	liver metastasis	immune_context	1804	0.835524787355477	1.36697487583217	1.21953945701303	1.7162111642724
GSE245552	gse245552_Pt17_Z1_working_qc_sparse_matrix	Pt17_Z1	colon adjacent tissue	fibroblast_ecm	3570	0	0	0.0456322880663031	0
GSE245552	gse245552_Pt17_Z1_working_qc_sparse_matrix	Pt17_Z1	colon adjacent tissue	caf_activation	3570	0	0	0.0407345646788089	0
GSE245552	gse245552_Pt17_Z1_working_qc_sparse_matrix	Pt17_Z1	colon adjacent tissue	inflammatory_caf	3570	0	0	0.0633951466579669	0
GSE245552	gse245552_Pt17_Z1_working_qc_sparse_matrix	Pt17_Z1	colon adjacent tissue	pericyte_like	3570	0	0	0.0132305808885916	0
GSE245552	gse245552_Pt17_Z1_working_qc_sparse_matrix	Pt17_Z1	colon adjacent tissue	endothelial	3570	0	0	0.0576623901394016	0
GSE245552	gse245552_Pt17_Z1_working_qc_sparse_matrix	Pt17_Z1	colon adjacent tissue	epithelial_tumor	3570	0	0	0.438098176877395	0
GSE245552	gse245552_Pt17_Z1_working_qc_sparse_matrix	Pt17_Z1	colon adjacent tissue	immune_context	3570	0	0.673643098932966	0.746105542272292	1.33546848372632
GSE245552	gse245552_Pt18_T1_working_qc_sparse_matrix	Pt18_T1	primary tumor	fibroblast_ecm	3264	0	0	0.0450733958357888	0
GSE245552	gse245552_Pt18_T1_working_qc_sparse_matrix	Pt18_T1	primary tumor	caf_activation	3264	0	0	0.0262582429311433	0
GSE245552	gse245552_Pt18_T1_working_qc_sparse_matrix	Pt18_T1	primary tumor	inflammatory_caf	3264	0	0	0.0995469855396614	0.118938979739449
GSE245552	gse245552_Pt18_T1_working_qc_sparse_matrix	Pt18_T1	primary tumor	pericyte_like	3264	0	0	0.0192967760194698	0
GSE245552	gse245552_Pt18_T1_working_qc_sparse_matrix	Pt18_T1	primary tumor	endothelial	3264	0	0	0.0290293595013458	0
GSE245552	gse245552_Pt18_T1_working_qc_sparse_matrix	Pt18_T1	primary tumor	epithelial_tumor	3264	0	2.35951986388586	1.70817951934805	3.13238781221256
GSE245552	gse245552_Pt18_T1_working_qc_sparse_matrix	Pt18_T1	primary tumor	immune_context	3264	0	0	0.57663711788575	1.2278803774592
GSE245552	gse245552_Pt18_T2_working_qc_sparse_matrix	Pt18_T2	liver metastasis	fibroblast_ecm	4759	0	0	0.110502669768535	0
GSE245552	gse245552_Pt18_T2_working_qc_sparse_matrix	Pt18_T2	liver metastasis	caf_activation	4759	0	0	0.0707852507689003	0
GSE245552	gse245552_Pt18_T2_working_qc_sparse_matrix	Pt18_T2	liver metastasis	inflammatory_caf	4759	0	0	0.0335311050180154	0
GSE245552	gse245552_Pt18_T2_working_qc_sparse_matrix	Pt18_T2	liver metastasis	pericyte_like	4759	0	0	0.1011378386142	0
GSE245552	gse245552_Pt18_T2_working_qc_sparse_matrix	Pt18_T2	liver metastasis	endothelial	4759	0	0	0.0104045979823313	0
GSE245552	gse245552_Pt18_T2_working_qc_sparse_matrix	Pt18_T2	liver metastasis	epithelial_tumor	4759	2.48240495354038	3.10966360952989	2.6839008238721	3.42264188587455
GSE245552	gse245552_Pt18_T2_working_qc_sparse_matrix	Pt18_T2	liver metastasis	immune_context	4759	0	0	0.183181902396193	0
GSE245552	gse245552_Pt18_Z1_working_qc_sparse_matrix	Pt18_Z1	colon adjacent tissue	fibroblast_ecm	2793	0	0	0.472929057647623	0
GSE245552	gse245552_Pt18_Z1_working_qc_sparse_matrix	Pt18_Z1	colon adjacent tissue	caf_activation	2793	0	0	0.092545674677355	0
GSE245552	gse245552_Pt18_Z1_working_qc_sparse_matrix	Pt18_Z1	colon adjacent tissue	inflammatory_caf	2793	0	0	0.316051437983909	0.130848453246344
GSE245552	gse245552_Pt18_Z1_working_qc_sparse_matrix	Pt18_Z1	colon adjacent tissue	pericyte_like	2793	0	0	0.041734284415893	0
GSE245552	gse245552_Pt18_Z1_working_qc_sparse_matrix	Pt18_Z1	colon adjacent tissue	endothelial	2793	0	0	0.0389329314763587	0
GSE245552	gse245552_Pt18_Z1_working_qc_sparse_matrix	Pt18_Z1	colon adjacent tissue	epithelial_tumor	2793	0	0	0.7583929761669	1.82842232227937
GSE245552	gse245552_Pt18_Z1_working_qc_sparse_matrix	Pt18_Z1	colon adjacent tissue	immune_context	2793	0	0	0.517125830856631	0.89577628325439
GSE245552	gse245552_Pt18_Z2_working_qc_sparse_matrix	Pt18_Z2	liver adjacent tissue	fibroblast_ecm	5952	0	0	0.0322736613077012	0
GSE245552	gse245552_Pt18_Z2_working_qc_sparse_matrix	Pt18_Z2	liver adjacent tissue	caf_activation	5952	0	0	0.0367727262658108	0
GSE245552	gse245552_Pt18_Z2_working_qc_sparse_matrix	Pt18_Z2	liver adjacent tissue	inflammatory_caf	5952	0	0	0.0656053395866734	0
GSE245552	gse245552_Pt18_Z2_working_qc_sparse_matrix	Pt18_Z2	liver adjacent tissue	pericyte_like	5952	0	0	0.0695951309641717	0
GSE245552	gse245552_Pt18_Z2_working_qc_sparse_matrix	Pt18_Z2	liver adjacent tissue	endothelial	5952	0	0	0.253661793076168	0.424654766240163
GSE245552	gse245552_Pt18_Z2_working_qc_sparse_matrix	Pt18_Z2	liver adjacent tissue	epithelial_tumor	5952	0	0	0.0213657229353283	0
GSE245552	gse245552_Pt18_Z2_working_qc_sparse_matrix	Pt18_Z2	liver adjacent tissue	immune_context	5952	0.961077333180588	1.5017190181461	1.33804683969339	1.81922345781796
