cluster	rank	gene	avg_log_normalized_expression_in	avg_log_normalized_expression_out	avg_log_expression_difference	pct_expressing_in	pct_expressing_out	cluster_cell_count	technical_gene
0	1	CXCL8	5.29502199820081	1.7827843611186	3.51223763708221	0.975053137934892	0.624872749585129	17878	FALSE
0	2	S100A9	4.7666567570212	1.29611179301655	3.47054496400465	0.971752992504755	0.494735667768342	17878	FALSE
0	3	G0S2	3.65152392798485	0.824598912908784	2.82692501507606	0.916097997538875	0.362297619545664	17878	FALSE
0	4	S100A8	3.67076087862319	0.853210353285965	2.81755052533723	0.937353171495693	0.376605447015019	17878	FALSE
0	5	HCAR2	3.46582486826477	0.707624330657148	2.75820053760762	0.868217921467726	0.317393911503438	17878	FALSE
0	6	IFITM2	4.2226637065838	1.48874288445114	2.73392082213265	0.977402394003804	0.700930148238018	17878	FALSE
0	7	HCAR3	3.27616315951393	0.635292850612006	2.64087030890192	0.840530260655554	0.290953715712114	17878	FALSE
0	8	NAMPT	3.78378079599506	1.22283385094685	2.56094694504821	0.974325987246896	0.582646529724302	17878	FALSE
0	9	FCGR3B	2.91790794728415	0.429218129775182	2.48868981750897	0.839411567289406	0.226010682062224	17878	FALSE
0	10	SOD2	3.85008644759941	1.37219281553086	2.47789363206854	0.968340977738002	0.61678450403715	17878	FALSE
0	11	CSF3R	2.96253828286914	0.558331783607	2.40420649926214	0.914140284148115	0.298832782495921	17878	FALSE
0	12	BCL2A1	3.06627298626073	0.827524909411388	2.23874807684934	0.8891374874147	0.388096333793527	17878	FALSE
0	13	PLEK	3.11102289498707	0.888719264023405	2.22230363096366	0.842711712719544	0.406671408051988	17878	FALSE
0	14	FTH1	5.49349510616004	3.37043202128212	2.12306308487792	0.998210090614163	0.938710622097645	17878	FALSE
0	15	SAT1	4.33961894915464	2.21870490934477	2.12091403980988	0.980422866092404	0.81437476467389	17878	FALSE
0	16	NAMPTP1	2.79413494001478	0.768859742871325	2.02527519714345	0.944848417048887	0.477555118604359	17878	FALSE
0	17	IL1B	3.00108380587362	0.996440562417964	2.00464324345566	0.775925718760488	0.415289573135869	17878	FALSE
0	18	SRGN	4.38556675409881	2.44987224453607	1.93569450956275	0.982716187493008	0.833884170745653	17878	FALSE
0	19	LITAF	3.03964772921345	1.11721825186659	1.92242947734686	0.889529030092852	0.552022758649542	17878	FALSE
0	20	PLAUR	2.81981618928889	0.948888407649801	1.87092778163909	0.867714509452959	0.465450640784281	17878	FALSE
0	21	FPR1	2.1556467808588	0.366635930122167	1.78901085073663	0.762053921020248	0.219400633114393	17878	FALSE
0	22	MNDA	1.94116496361228	0.324254656386612	1.61691030722567	0.684025058731402	0.202987072752374	17878	FALSE
0	23	SLC25A37	2.04013230126286	0.487801768942159	1.5523305323207	0.766249021143305	0.347864284817805	17878	FALSE
0	24	CXCR2	1.75511287548947	0.212742037747103	1.54237083774237	0.650687996420181	0.144403073533308	17878	FALSE
0	25	IFITM3	2.6489610720128	1.1134370540549	1.5355240179579	0.909497706678599	0.597986305763572	17878	FALSE
0	26	IL1RN	2.30563146614371	0.790688259785327	1.51494320635838	0.674404295782526	0.335132270705211	17878	FALSE
0	27	FCGR2A	2.02310373988702	0.535672467191224	1.4874312726958	0.75226535406645	0.299432428286547	17878	FALSE
0	28	RGS2	2.35629624191907	0.932745216437934	1.42355102548114	0.726311667971809	0.498110418496981	17878	FALSE
0	29	H3-3A	3.48336641545796	2.07251332975878	1.41085308569918	0.933605548719096	0.837412319234685	17878	FALSE
0	30	LCP2	2.04539989059445	0.66594648954245	1.379453401052	0.747399037923705	0.364598585951554	17878	FALSE
0	31	AQP9	1.74850737877736	0.372421917770334	1.37608546100702	0.68016556661819	0.206822016762192	17878	FALSE
0	32	OSM	1.64681365975768	0.318151998186484	1.3286616615712	0.587034343886341	0.183686845444784	17878	FALSE
0	33	S100A11	2.50011448910359	1.18283220558989	1.3172822835137	0.835719879181117	0.577472841623785	17878	FALSE
0	34	MXD1	1.77167826936279	0.483813788190512	1.28786448117228	0.703825931312227	0.337516908616771	17878	FALSE
0	35	GLUL	2.15475257734781	0.878051084872749	1.27670149247506	0.78778386844166	0.503758245129621	17878	FALSE
0	36	TYROBP	1.97859982278132	0.707024505540219	1.27157531724111	0.768877950553753	0.384289280285599	17878	FALSE
0	37	PPIF	1.95730180140279	0.710795024670706	1.24650677673208	0.669034567625014	0.381514175347585	17878	FALSE
0	38	FFAR2	1.51226417613148	0.269198091415142	1.24306608471633	0.572882872804564	0.161374443933119	17878	FALSE
0	39	FTL	4.01325675620808	2.77868300447239	1.23457375173569	0.968285043069695	0.901797542846784	17878	FALSE
0	40	SOCS3	2.12177898674634	0.899507220103364	1.22227176664297	0.65180668978633	0.479451672732851	17878	FALSE
0	41	RNF149	1.78712856166311	0.575026079717193	1.21210248194591	0.751314464705224	0.42984841512223	17878	FALSE
0	42	TREM1	1.47480635038629	0.29195603272141	1.18285031766488	0.618917104821568	0.181079083518108	17878	FALSE
0	43	IVNS1ABP	1.79594159216102	0.637512074500624	1.1584295176604	0.701308871238394	0.402181037247765	17878	FALSE
0	44	MALAT1	4.32408711616932	3.17135678284693	1.15273033332239	0.986855352947757	0.933522988746182	17878	TRUE
0	45	FAM157A	1.40187652651001	0.261108758152725	1.14076776835729	0.674068687772682	0.217601695742515	17878	FALSE
0	46	SERPINA1	1.58946045526638	0.475598036633547	1.11386241863283	0.658462915314912	0.282098481362172	17878	FALSE
0	47	ACTB	4.02596215928337	2.91310586622154	1.11285629306183	0.970186821792147	0.91439010444993	17878	FALSE
0	48	CD55	1.85142871077517	0.740639532115084	1.11078917866008	0.714621322295559	0.479200658215845	17878	FALSE
0	49	H3-3B	3.53983020510047	2.43118408849006	1.10864611661041	0.944289070365813	0.86507969710915	17878	FALSE
0	50	SELL	1.35808548414744	0.263760655458624	1.09432482868882	0.566897863295671	0.187703077716884	17878	FALSE
1	1	TRBC2	1.38523449089386	0.460729385039362	0.9245051058545	0.534037811803609	0.275173106400973	13911	FALSE
1	2	RPL13A	2.79683864246507	1.98021910242283	0.816619540042243	0.822083243476386	0.739481473650827	13911	TRUE
1	3	CXCR4	1.76787234990683	0.962076363070623	0.805795986836209	0.63827187118108	0.46906548971933	13911	FALSE
1	4	EEF1A1	3.8581082661827	3.05606378264837	0.802044483534321	0.897491194019122	0.870685554204768	13911	FALSE
1	5	RPS27	2.6291809708024	1.8365351612531	0.792645809549299	0.838976349651355	0.77036312701517	13911	TRUE
1	6	PTMA	2.72029587792675	1.93737785294021	0.78291802498654	0.833153619437855	0.745599661715736	13911	FALSE
1	7	RPLP1	3.15330056003535	2.39342695491194	0.759873605123417	0.846668104377831	0.794201596278873	13911	TRUE
1	8	RPLP2	2.35630200127492	1.59644188350707	0.75986011776785	0.796707641434836	0.699363074158254	13911	TRUE
1	9	RPL23A	2.28870872115718	1.53216182148932	0.756546899667856	0.778233052979656	0.670384269781701	13911	TRUE
1	10	BTG1	2.38945146611801	1.63977124925889	0.749680216859122	0.7720508949752	0.707886251916063	13911	FALSE
1	11	RPS12	2.55729763411314	1.81663511675256	0.740662517360585	0.792035080152397	0.704106982398647	13911	TRUE
1	12	MT-CO1	4.19963110074434	3.46263580815511	0.736995292589231	0.926892387319388	0.906681114223796	13911	TRUE
1	13	RPL13	2.82860457542446	2.09491029291384	0.73369428251062	0.811084753073108	0.732041862677732	13911	TRUE
1	14	RPS27A	2.4334064960001	1.7230170313655	0.7103894646346	0.779167565236144	0.692029177017813	13911	TRUE
1	15	RPS19	2.39279411387039	1.69839923846358	0.694394875406807	0.785205952124218	0.691751678207093	13911	TRUE
1	16	RPL30	2.44937899929455	1.75843349919834	0.690945500096212	0.796563870318453	0.726584386066917	13911	TRUE
1	17	RPS18	2.66709320927378	1.98035211962273	0.686741089651044	0.80324922723025	0.730363655584333	13911	TRUE
1	18	RGS1	1.81219142000919	1.13272163039099	0.679469789618196	0.601394579828912	0.51374279824515	13911	FALSE
1	19	IL32	1.24588677108646	0.570260405311174	0.67562636577529	0.499892171662713	0.359374174110682	13911	FALSE
1	20	RPS2	2.44014413433659	1.76717430036165	0.672969833974939	0.781899216447416	0.70441090966753	13911	TRUE
1	21	RPS15A	2.17798471468217	1.50563151058035	0.672353204101815	0.768528502623823	0.678273164543581	13911	TRUE
1	22	RPL28	2.62486212783556	1.95811322247292	0.666748905362637	0.813600747609805	0.760465669432845	13911	TRUE
1	23	RPL10	2.68650512518733	2.02535526394327	0.661149861244055	0.806412191790669	0.73513399228289	13911	TRUE
1	24	RPS23	2.17665516105606	1.51891766844936	0.657737492606704	0.745381352886205	0.6512104233839	13911	TRUE
1	25	TRAC	0.930784568985126	0.274293184069523	0.656491384915603	0.415282869671483	0.184655637190126	13911	FALSE
