gene	cluster	avgExpr	logFC	statistic	auc	pval	padj	pct_in	pct_out	resolution	positive_direction	passes_primary_filter	rank
IGKV4-1	4	1.23759755482264	1.14741483796452	463263446	0.834766157117009	0	0	75.5339805825243	13.9494764271582	0.4	TRUE	TRUE	6
IGKV1-39	4	1.33580168023666	1.23638154241917	457657694.5	0.824665011261853	0	0	74.1896938013443	14.4296192636201	0.4	TRUE	TRUE	7
IGHA1	4	4.75113892416083	3.23789673571389	455868420.5	0.821440873044375	0	0	96.4301717699776	71.0490759059982	0.4	TRUE	TRUE	8
IGHA2	4	4.35115773152637	3.07848928620228	452710340	0.815750247665633	0	0	94.9215832710978	66.7145200984414	0.4	TRUE	TRUE	9
IGKV1-5	4	1.15548822235497	1.07136149494828	452409527	0.815208205088803	0	0	72.0687079910381	12.9566182502533	0.4	TRUE	TRUE	10
AGR2	5	2.39503732478254	2.29403087683413	481847104	0.879373939370287	0	0	80.5088596092685	14.666682734021	0.4	TRUE	TRUE	1
KRT8	5	1.63987591064838	1.51038949950878	454489186	0.829445570132586	0	0	74.2389822807815	19.0060734599441	0.4	TRUE	TRUE	2
SPINK1	5	1.57944120443742	1.50329387740343	444609204	0.81141454199083	0	0	67.8176586400121	11.2419261544394	0.4	TRUE	TRUE	3
KRT18	5	1.53105640494262	1.42825017931189	442455239	0.807483542568831	0	0	68.3022868393155	13.7809698255085	0.4	TRUE	TRUE	4
LYZ	5	2.7628330110908	1.94004055055103	424905879.5	0.775455853144469	0	0	81.3115250643647	47.8056010797262	0.4	TRUE	TRUE	5
EPCAM	5	1.00041140161875	0.959795183288422	409676814.5	0.747662715506402	0	0	53.5362713917916	6.43618046852405	0.4	TRUE	TRUE	6
CD24	5	1.25303184935536	1.10532788110176	409307578	0.746988856614506	0	0	58.7611691655308	13.7339728140364	0.4	TRUE	TRUE	7
KRT19	5	1.23034581157188	1.07911445031106	407718170	0.744088177202668	0	0	57.8070573981524	11.6552588450786	0.4	TRUE	TRUE	8
TSPAN8	5	0.960325018526071	0.93353238238628	404561146.5	0.738326589826023	0	0	50.9011055580797	5.3624795141232	0.4	TRUE	TRUE	9
FXYD3	5	1.09493397462815	0.958964425910272	404199906.5	0.737667324595992	0	0	56.0805694381342	10.8924611973392	0.4	TRUE	TRUE	10
CD74	6	4.2647048739544	2.64153650370477	408667639.5	0.895528080512662	0	0	97.2150497971228	68.8255212974514	0.4	TRUE	TRUE	1
C1QB	6	2.60873839824237	2.50063526625383	408554717.5	0.895280630477148	0	0	82.847657690889	14.4941483989782	0.4	TRUE	TRUE	2
C1QA	6	2.41069898874667	2.32793036803178	404853674.5	0.887170401985017	0	0	80.7082257469569	11.3443830570902	0.4	TRUE	TRUE	3
HLA-DRA	6	3.67357879521209	2.67000992964391	404184630	0.885704300735612	0	0	94.4116562154187	50.8940771104378	0.4	TRUE	TRUE	4
C1QC	6	2.30700041005385	2.22443671409424	402936881.5	0.882970064620086	0	0	80.1180376244928	12.2901443592942	0.4	TRUE	TRUE	5
CTSB	6	3.0839618701063	2.40846004114656	399298982	0.874998204748042	0	0	89.4319439321284	45.0305946652409	0.4	TRUE	TRUE	6
HLA-DRB1	6	3.07878058665235	2.35598832845702	397140310	0.870267829240498	0	0	89.9483585392844	42.6186657161528	0.4	TRUE	TRUE	7
HLA-DPA1	6	2.5870628492602	2.0863964315829	392172854	0.859382464443438	0	0	85.8354850608632	34.0188914631973	0.4	TRUE	TRUE	8
HLA-DRB3	6	2.50149505960791	1.96722143409102	387674445.5	0.849524940284453	0	0	85.7248247879011	34.6212796292996	0.4	TRUE	TRUE	9
HLA-DPB1	6	2.4698415845741	1.95728327957759	386276997	0.846462661180701	0	0	84.4337882700111	35.0014851779243	0.4	TRUE	TRUE	10
TIMP1	7	2.88216414311878	2.42218796052491	373101681	0.895327004416599	0	0	90.8573750507924	33.2640406307211	0.4	TRUE	TRUE	1
HLA-DRA	7	3.50874860260186	2.47982924777779	365077380	0.876071198981439	0	0	95.6724908573751	51.0777771215969	0.4	TRUE	TRUE	2
LYZ	7	3.09435292152616	2.25231440693437	358285155.5	0.859771990683554	0	0	93.3563592035758	47.7706254060119	0.4	TRUE	TRUE	3
CXCL2	7	2.31869349959287	1.99985630407267	355016327	0.851927827609798	0	0	82.8118650954897	22.8110789582472	0.4	TRUE	TRUE	4
AL662796.1	7	1.37674894342307	1.09030040649736	353222018	0.847622048826754	0	0	87.2409589597725	25.4426268233627	0.4	TRUE	TRUE	5
CTSB	7	2.48196558071355	1.75724322666122	350960101	0.842194157517283	0	0	91.7106867127184	45.1603378019252	0.4	TRUE	TRUE	6
IFI30	7	2.05377922310361	1.50634630985604	347786509	0.834578532170903	0	0	88.9069483949614	35.629835232977	0.4	TRUE	TRUE	7
AC007192.1	7	1.6588902012731	1.26046351375428	346803011.5	0.8322184466624	0	0	86.2251117431938	30.4045355223528	0.4	TRUE	TRUE	8
FCER1G	7	2.21157954466032	1.61223378782193	346013206.5	0.830323162398797	0	0	89.0491670052824	32.7738735014469	0.4	TRUE	TRUE	9
ANXA5	7	1.70024484355595	1.27826400733877	343992941.5	0.825475160090874	0	0	85.4937017472572	31.174629421839	0.4	TRUE	TRUE	10
IGLC2	8	6.6401128361634	5.50501062038227	368594300.5	0.979163005374535	0	0	99.7737556561086	70.1057921495415	0.4	TRUE	TRUE	1
IGLC3	8	5.71770111097699	4.91749352753025	366413455	0.973369635180962	0	0	99.3438914027149	60.2639520001879	0.4	TRUE	TRUE	2
IGLC7	8	1.66561742459753	1.60315169332735	351911465	0.934845403815883	0	0	90.316742081448	9.21014007772964	0.4	TRUE	TRUE	3
IGLL5	8	3.94201436950148	3.32924562136688	351401312	0.933490193103175	0	0	98.1674208144796	49.0518628107131	0.4	TRUE	TRUE	4
JCHAIN	8	4.68237148793595	3.72054803650931	343973212	0.91375760171379	0	0	96.447963800905	48.3356229525521	0.4	TRUE	TRUE	5
MZB1	8	2.30232481814463	2.00113389565632	332355048.5	0.882894194780582	0	0	86.9004524886878	20.9083330397924	0.4	TRUE	TRUE	6
SSR4	8	2.77954149317074	2.00403607320871	331157713.5	0.879713499540721	0	0	93.0090497737557	46.2221282891261	0.4	TRUE	TRUE	7
IGLC1	8	2.67340555701817	2.37241540266905	329650344.5	0.875709205501866	0	0	90.6561085972851	32.3587774607536	0.4	TRUE	TRUE	8
IGLV2-14	8	1.5472199131198	1.48057553884607	323888740.5	0.860403625679375	0	0	78.2805429864254	11.0547512534198	0.4	TRUE	TRUE	9
IGLJ3	8	1.24200664757466	1.22452071922559	323596661.5	0.85962772396017	0	0	73.4615384615385	2.91779679922975	0.4	TRUE	TRUE	10
CPA3	9	4.32681910472439	4.27807163559572	270695029.5	0.983070073083359	0	0	96.9877627863194	9.32175925925926	0.4	TRUE	TRUE	1
TPSB2	9	4.95772389380319	4.79563652446547	270327266.5	0.981734485946961	0	0	97.1132726702228	21.1412037037037	0.4	TRUE	TRUE	2
TPSAB1	9	4.67869636297871	4.59384458522754	270309950.5	0.981671600265546	0	0	96.8622529024161	13.9375	0.4	TRUE	TRUE	3
MS4A2	9	2.57242888138798	2.54892654335922	258969042.5	0.940485372069983	0	0	88.7982428616254	4.72800925925926	0.4	TRUE	TRUE	4
GATA2	9	2.58908313071503	2.55877663960337	258714850	0.939562233436763	0	0	88.7982428616254	4.41550925925926	0.4	TRUE	TRUE	5
VWA5A	9	1.92370093709841	1.89721443581439	245098853	0.890113674330905	0	0	79.2594916849702	3.80092592592593	0.4	TRUE	TRUE	6
KIT	9	2.02921339403112	2.01144584984843	243833450.5	0.885518173148439	0	0	77.9416379039849	2.39814814814815	0.4	TRUE	TRUE	7
SLC18A2	9	1.70572257674911	1.69742838307442	239776871.5	0.870786090991761	0	0	74.7097583934735	1.63773148148148	0.4	TRUE	TRUE	8
VIM	9	3.49351723234755	1.96925356387996	236177080	0.857712901951214	0	0	96.3288358958268	68.8912037037037	0.4	TRUE	TRUE	9
FOSB	9	3.38530642729366	2.17139986113126	235900518	0.856708525084545	0	0	93.159711327267	60.3726851851852	0.4	TRUE	TRUE	10
IGFBP7	10	3.53814134424386	3.36313712301732	240746406	0.944128389071505	0	0	92.7964661909616	16.362356308573	0.4	TRUE	TRUE	1
COL3A1	10	3.08844927662346	3.04825305879861	239908471.5	0.940842284980579	0	0	89.2966360856269	7.65546373666959	0.4	TRUE	TRUE	2
CALD1	10	2.71087818866979	2.6553907758691	239336006.5	0.938597265139037	0	0	89.1607203533809	6.7702322145792	0.4	TRUE	TRUE	3
COL1A2	10	2.87626220631271	2.83985612901083	239027170.5	0.93738611170995	0	0	88.5151206252124	7.06223166058816	0.4	TRUE	TRUE	4
SPARC	10	2.82635992021443	2.72331978643628	236127287.5	0.926013722353136	0	0	88.2432891607204	9.69484326670052	0.4	TRUE	TRUE	5
A2M	10	2.41895467985462	2.24789411174939	229556923	0.900246909240263	0	0	85.9327217125382	13.3684963759753	0.4	TRUE	TRUE	6
COL1A1	10	2.54377732188633	2.48934870600429	228631690	0.896618449084535	0	0	81.651376146789	9.58635335395411	0.4	TRUE	TRUE	7
C1S	10	2.18883587969082	2.14104242088265	224703174	0.881212098708856	0	0	78.6272511043153	8.1367434559808	0.4	TRUE	TRUE	8
COL6A1	10	1.82291118674175	1.76965794226896	224628131	0.880917804692682	0	0	78.8990825688074	8.15520982410784	0.4	TRUE	TRUE	9
C1R	10	1.69673422374981	1.66263744309409	221020907.5	0.866771458050748	0	0	75.3312945973497	5.37486727297909	0.4	TRUE	TRUE	10
KRT13	11	5.49899158485886	5.45468196165737	223713912	0.996221212121779	0	0	99.3800852382797	2.28375054593936	0.4	TRUE	TRUE	1
SPRR3	11	2.98640876987545	2.95655912626467	222463266	0.990651955999454	0	0	99.0313831848121	2.48718479185344	0.4	TRUE	TRUE	2
KRT6A	11	3.41969073604589	3.40027115425665	221486051.5	0.986300318656073	0	0	97.4815962805114	1.39990345493414	0.4	TRUE	TRUE	3
KRT4	11	4.22038454253655	4.18938841785987	221322877.5	0.985573687940024	0	0	97.4815962805114	1.53207824747719	0.4	TRUE	TRUE	4
CSTA	11	3.11043371566315	2.99611260009824	221156109.5	0.984831052769874	0	0	98.4502130956994	9.60393536077972	0.4	TRUE	TRUE	5
TACSTD2	11	3.94217933429671	3.8773198314649	221119256	0.984666940318785	0	0	97.4041069352964	4.62611773900651	0.4	TRUE	TRUE	6
SPINK5	11	2.562032550398	2.54127239384163	220939912.5	0.983868305145143	0	0	97.2103835722588	1.77229156609889	0.4	TRUE	TRUE	7
S100A2	11	3.37198297382241	3.34432152791498	220652034	0.982586352379444	0	0	96.7454475009686	1.8332069052709	0.4	TRUE	TRUE	8
KRT5	11	3.98197387528162	3.95075681606822	220441368	0.98164823487036	0	0	96.7841921735761	1.884927476266	0.4	TRUE	TRUE	9
RHCG	11	2.64127882378911	2.6275227595171	219968742.5	0.979543584586074	0	0	96.1642774118559	1.22635220559502	0.4	TRUE	TRUE	10
PLVAP	12	3.32240816088201	3.29627944113649	184894615	0.955805220804622	0	0	91.7344173441735	5.0919620477722	0.4	TRUE	TRUE	1
SPARCL1	12	3.33493563446778	3.23971491241876	183608053.5	0.949154393258421	0	0	91.7344173441735	8.96844562965676	0.4	TRUE	TRUE	2
IGFBP7	12	3.54700611491498	3.34416605927261	182105785.5	0.941388479700324	0	0	92.9539295392954	16.9960971924965	0.4	TRUE	TRUE	3
A2M	12	2.71469350350249	2.5323714581456	176671317	0.913295214979778	0	0	87.7597109304426	13.9276435512115	0.4	TRUE	TRUE	4
GNG11	12	1.85106103019039	1.82171930281425	171243521	0.885236443477631	0	0	78.3649503161698	3.61782243942637	0.4	TRUE	TRUE	5
SPARC	12	2.38628342944226	2.24936979383996	169724738	0.877385156296178	0	0	80.6233062330623	10.5433028509952	0.4	TRUE	TRUE	6
PECAM1	12	2.20583545501005	1.97996957724346	169297942	0.875178851666816	0	0	82.4751580849142	19.3881405010701	0.4	TRUE	TRUE	7
VWF	12	1.88083689093576	1.86925087996027	168698199.5	0.872078507113037	0	0	75.2032520325203	2.52251839813215	0.4	TRUE	TRUE	8
IGFBP4	12	1.83635148026162	1.74212751509567	167344017	0.865078115547159	0	0	77.3712737127371	9.00278117954059	0.4	TRUE	TRUE	9
ENG	12	1.76217351515087	1.67468432920463	165283163.5	0.85442461687921	0	0	75.1580849141825	10.0900735925286	0.4	TRUE	TRUE	10
IDO1	13	1.54857373087323	1.46754239655135	117764430	0.796944177825123	0	0	64.1879833432481	9.37592428275658	0.4	TRUE	TRUE	1
LAMP3	13	0.857135572941466	0.830934372555059	100642104	0.681072704439452	0	0	38.7864366448543	3.73467112597547	0.4	TRUE	TRUE	2
HLA-DRA	13	2.36654419357368	1.22435416093895	98061516	0.663609158087083	4.27518347252342e-130	1.22928150548553e-126	68.4116597263534	53.2432370941688	0.4	TRUE	TRUE	3
CD74	13	2.79136017906889	1.02760208237895	96596555.5	0.653695368828146	2.33186764594365e-106	5.48593062505024e-103	78.7031528851874	70.3876868473142	0.4	TRUE	TRUE	4
AL662796.1	13	0.897985845988752	0.562183858965833	95027222.5	0.643075262252512	8.85334867213704e-140	3.05481844815865e-136	51.6359309934563	28.4019293336064	0.4	TRUE	TRUE	5
GBP1	13	1.4550562979082	0.832263881995201	93726811	0.634275021180553	1.42091247687093e-111	3.50200795549566e-108	54.0154669839381	33.2957932336814	0.4	TRUE	TRUE	6
HLA-DRB1	13	1.68133484506874	0.831556276173797	92757230.5	0.627713604168576	8.87324113525767e-86	1.39167376193191e-82	59.6668649613326	45.2119309262166	0.4	TRUE	TRUE	7
TMSB4X	13	4.11692459135391	0.532024152994467	91887084	0.621825084290121	7.35759284754784e-66	7.05198024093581e-63	94.2891136228435	94.4770550360613	0.4	TRUE	TRUE	8
TNFAIP2	13	1.13554144954114	0.642357321642568	91250705.5	0.617518536545033	1.05184060414864e-89	1.75613271448133e-86	49.3158834027365	31.1025413509886	0.4	TRUE	TRUE	9
HLA-DQB1	13	1.1018304372559	0.664325277122224	90844698	0.614770972503171	9.22653903153424e-90	1.59179326885039e-86	46.0440214158239	28.9422792528383	0.4	TRUE	TRUE	10
MALAT1	14	4.81459664398539	1.4353591281651	94923183.5	0.778147334813436	6.31806837243062e-277	4.67148949645559e-273	99.1323210412148	94.3426601968165	0.4	TRUE	TRUE	1
LINC00632	14	1.3936095714721	1.14891892564807	92842998	0.761094695583921	0	0	68.763557483731	31.3217087660424	0.4	TRUE	TRUE	2
AL162581.1	14	0.939187698259232	0.903210224854256	92186538	0.755713264193015	0	0	54.2299349240781	4.97369733798921	0.4	TRUE	TRUE	3
MIR663AHG	14	1.31187354318093	1.25961665772971	91073345	0.746587694083127	0	0	52.5668835864064	5.22085166205614	0.4	TRUE	TRUE	4
RN7SK	14	0.884122524170528	0.850563555729487	90883506.5	0.745031463904438	0	0	51.9884309472162	4.69139721554578	0.4	TRUE	TRUE	5
Metazoa	14	1.6396459378117	0.75283027138848	87169912	0.71458870423074	2.4071242548474e-168	1.13259572780124e-164	86.9125090383225	74.4943539975511	0.4	TRUE	TRUE	6
XACT	14	1.75576527687199	0.750230799157077	86044202	0.705360524096296	1.41051200046276e-153	6.0836558006626e-150	87.707881417209	77.4613396217859	0.4	TRUE	TRUE	7
ANKRD30BL	14	0.704389575054046	0.68722246049021	82960251	0.680079363447642	0	0	37.5994215473608	2.10761416715795	0.4	TRUE	TRUE	8
MT-RNR2	14	5.42631608906138	0.516644092724991	77719744	0.637119504699108	8.83582105752721e-69	1.57695031198081e-65	99.7107736804049	99.5929889800916	0.4	TRUE	TRUE	9
FAM153CP	14	0.849592253828347	0.413922932482061	76965181.5	0.630933863039448	2.81063174991989e-70	5.38777286965199e-67	63.6297903109183	52.1801732347739	0.4	TRUE	TRUE	10
EPCAM	15	1.82477030535159	1.71901544989888	23672723	0.907900433149473	0	0	86.3013698630137	9.65787558093958	0.4	TRUE	TRUE	1
KRT8	15	1.8594745626566	1.62395819099274	23472361	0.900216114510392	2.75175694328859e-225	4.66959620045206e-223	90.4109589041096	22.8568228904194	0.4	TRUE	TRUE	2
MDK	15	1.42965815247822	1.34864329493055	22649046	0.868640192926785	0	0	78.4246575342466	8.91427291561678	0.4	TRUE	TRUE	3
KRT18	15	1.59599744440185	1.39246078483735	22556517.5	0.865091523632227	1.02670761988412e-229	1.78319819739403e-227	83.5616438356164	17.584411221233	0.4	TRUE	TRUE	4
PCSK1N	15	1.17476127660974	1.16432523051813	22207918	0.851721974339326	0	0	71.2328767123288	1.45360882468223	0.4	TRUE	TRUE	5
CST3	15	2.29014294450705	1.66071205361878	22194229	0.851196971405385	1.50041911980725e-127	1.32747337408314e-125	93.1506849315068	36.5070832633406	0.4	TRUE	TRUE	6
PERP	15	1.64118807454768	1.40300233617554	22026519	0.844764928009131	5.02524047697587e-240	9.22309827541985e-238	80.4794520547945	14.4812139537488	0.4	TRUE	TRUE	7
DSP	15	1.37323070986967	1.25648237129166	22010473.5	0.844149548173017	0	0	75.3424657534247	7.47074304272356	0.4	TRUE	TRUE	8
RBP1	15	1.18024359180479	1.14999368243471	21831897.5	0.837300770034985	0	0	69.5205479452055	3.13007447225489	0.4	TRUE	TRUE	9
CAMK2N1	15	0.940741235307957	0.880237263773315	21455830.5	0.822877782354471	0	0	69.1780821917808	5.5288649980402	0.4	TRUE	TRUE	10
IGHA2	16	6.0075158734833	4.51446155573997	16214652.5	0.944698418302664	5.67658981429244e-104	2.2600250693718e-100	100	68.7555232395548	0.4	TRUE	TRUE	1
IGHA1	16	6.18403538151324	4.43833135121233	16064400.5	0.935944433180454	6.05934666814545e-99	1.84478591472473e-95	100	72.8877453996309	0.4	TRUE	TRUE	2
JCHAIN	16	5.12331084461617	3.98646846884388	16038838.5	0.934455139409363	3.19684777620262e-109	1.37882708627432e-105	100	50.6035013143912	0.4	TRUE	TRUE	3
IGKC	16	6.57821251606316	4.22847930917733	15856071	0.92380673555568	4.96244856908009e-92	1.42689694772154e-88	100	86.3124335812965	0.4	TRUE	TRUE	4
IGKV1-39	16	1.67552299110811	1.48689246480509	15381443	0.896153949232806	3.22893091800888e-170	4.17799443808464e-166	87.5	18.7482521393814	0.4	TRUE	TRUE	5
IGKV3-20	16	1.58680920347017	1.38152959771734	15373823	0.895709992635681	1.4654701842076e-163	1.51696680648065e-159	88.5416666666667	19.6778343307791	0.4	TRUE	TRUE	6
IGKV1-5	16	1.48812185435443	1.32677382660315	15249486	0.88846586777784	4.22160697143572e-175	1.09248856010299e-170	85.9375	17.2269142569495	0.4	TRUE	TRUE	7
IGLL5	16	2.30238535952867	1.5286360279492	14818122	0.863333729515074	1.68935858511193e-76	3.49744529158553e-73	94.7916666666667	51.3820683483416	0.4	TRUE	TRUE	8
IGKV1D-39	16	1.25641468571258	1.11695124942561	14701667	0.85654882590376	4.31229218454352e-173	7.43971021984729e-169	79.6875	14.2032552156161	0.4	TRUE	TRUE	9
IGKV3-11	16	1.07974876406674	0.979181415608488	14565410.5	0.848610246891139	1.62480793768144e-209	8.40951844305782e-205	76.5625	10.7657027797975	0.4	TRUE	TRUE	10
IGLL5	17	3.78971850990769	3.0154194429594	6959973	0.959998129651561	2.19170119312518e-52	5.67179393262901e-49	100	51.4311889705718	0.4	TRUE	TRUE	1
IGLC3	17	4.5809655759729	3.5413429813058	6899611	0.951672320470688	1.82654090367691e-47	3.37629562684306e-44	100	62.1578441668715	0.4	TRUE	TRUE	2
IGLC2	17	4.97201853814387	3.56853926697005	6860048	0.946215344415837	5.98813822210439e-45	1.03309356653819e-41	100	71.5438071190758	0.4	TRUE	TRUE	3
IGHA2	17	4.95262576202142	3.4530182374348	6658506	0.918416394183382	5.07699722518096e-40	7.29917070510253e-37	100	68.7942707751436	0.4	TRUE	TRUE	4
IGLC1	17	2.41789518903094	2.00166575718101	6629845	0.914463145170211	9.67214417236346e-52	2.38381507585246e-48	93.8271604938272	35.181998972136	0.4	TRUE	TRUE	5
IGHA1	17	5.2195069394061	3.4674258887513	6628458	0.914271834455956	7.28849145250127e-39	1.01954176245164e-35	100	72.9213683998838	0.4	TRUE	TRUE	6
JCHAIN	17	4.37136176741958	3.22889512204196	6589429.5	0.908888582681401	5.178806675264e-42	8.37623428411371e-39	100	50.664759904364	0.4	TRUE	TRUE	7
IGLV1-51	17	1.62768884002353	1.49921581928262	6582136	0.907882580738777	1.10414724576882e-109	7.14341862490712e-106	87.6543209876543	12.2684512770094	0.4	TRUE	TRUE	8
AC245060.7	17	1.49559944398178	1.35949768237998	6286164.5	0.867058846734325	4.12509447266993e-84	2.37225016246642e-80	80.2469135802469	13.1600116193328	0.4	TRUE	TRUE	9
IGKC	17	4.29218580045567	1.93513990651776	6027873	0.831432364145255	4.57373475006438e-25	5.38006339679732e-22	100	86.3294080843742	0.4	TRUE	TRUE	10
MT-CO2	18	4.75873809682795	1.3664766691993	4005740	0.798953115999726	9.28572571589171e-15	5.16775597717642e-12	98.2142857142857	92.8884967218059	0.4	TRUE	TRUE	1
MTATP6P1	18	2.80422941891072	1.25879414145119	3941450.5	0.786130442448506	7.77672876262362e-14	3.94607990752069e-11	94.6428571428571	74.9260032837788	0.4	TRUE	TRUE	2
SNORC	18	0.956036260397718	0.944850050502207	3919070	0.781666605501367	0	0	57.1428571428571	1.08118975550368	0.4	TRUE	TRUE	3
MTND2P28	18	2.67704499207703	1.15392726865443	3905433.5	0.778946777413091	3.56401952467163e-13	1.74021658998518e-10	89.2857142857143	77.3475109180061	0.4	TRUE	TRUE	4
MT-ND4	18	4.57132079259198	1.26699530851113	3903521	0.778565325338231	5.19143922828245e-13	2.51115252465621e-10	98.2142857142857	92.9689157945293	0.4	TRUE	TRUE	5
RPLP0	18	3.04364201874917	1.413770947211	3874398.5	0.772756782566932	5.75595772449755e-13	2.73312939400752e-10	89.2857142857143	66.4071662329249	0.4	TRUE	TRUE	6
RPL8	18	2.80928821081853	1.35369129496639	3873475.5	0.772572688310673	5.54611722382065e-13	2.65787397364153e-10	89.2857142857143	65.6420681104869	0.4	TRUE	TRUE	7
RPS18	18	3.37892813162824	1.29274747170701	3732411	0.744437082447101	1.66075106359451e-10	5.96913144433757e-08	94.6428571428571	74.1553205035127	0.4	TRUE	TRUE	8
TPT1	18	3.94358409435176	0.927615740366761	3720108	0.741983223687885	3.55536090588025e-10	1.23499875440029e-07	98.2142857142857	92.2261563034033	0.4	TRUE	TRUE	9
MIF	18	1.78387641825937	1.13842425338866	3696101	0.737194977956558	1.15298404320794e-11	4.93181777886887e-09	75	43.5703834426065	0.4	TRUE	TRUE	10
IFITM2	0	4.2226637065838	2.73392082213266	1166873991.5	0.910188535206238	0	0	97.7402394003804	70.0930148238018	0.5	TRUE	TRUE	1
S100A9	0	4.7666567570212	3.47054496400465	1158973246	0.904025772109224	0	0	97.1752992504755	49.4735667768342	0.5	TRUE	TRUE	2
NAMPT	0	3.78378079599506	2.56094694504821	1149123241	0.896342541796413	0	0	97.4325987246896	58.2646529724303	0.5	TRUE	TRUE	3
S100A8	0	3.67076087862319	2.81755052533722	1136018179.5	0.886120292592675	0	0	93.7353171495693	37.6605447015019	0.5	TRUE	TRUE	4
NAMPTP1	0	2.79413494001478	2.02527519714345	1132472566.5	0.883354632953	0	0	94.4848417048887	47.7555118604359	0.5	TRUE	TRUE	5
CSF3R	0	2.96253828286914	2.40420649926216	1130291165	0.881653089641173	0	0	91.4140284148115	29.8832782495921	0.5	TRUE	TRUE	6
G0S2	0	3.65152392798485	2.82692501507607	1115018989	0.86974044131401	0	0	91.6097997538875	36.2297619545664	0.5	TRUE	TRUE	7
FCGR3B	0	2.91790794728415	2.48868981750899	1105381351.5	0.862222862532691	0	0	83.9411567289406	22.6010682062224	0.5	TRUE	TRUE	8
CXCL8	0	5.29502199820081	3.51223763708219	1105126019.5	0.862023697703614	0	0	97.5053137934892	62.4872749585129	0.5	TRUE	TRUE	9
FTH1	0	5.49349510616004	2.1230630848779	1104896636.5	0.861844773691003	0	0	99.8210090614163	93.8710622097645	0.5	TRUE	TRUE	10
EEF1A1	1	3.8581082661827	0.802044483534342	707090315	0.671673740492086	0	0	89.7491194019122	87.0685554204768	0.5	TRUE	TRUE	1
RPS27	1	2.6291809708024	0.792645809549292	705361914.5	0.670031911712543	0	0	83.8976349651355	77.036312701517	0.5	TRUE	TRUE	2
RPL13A	1	2.79683864246507	0.816619540042262	702896339	0.667689831382181	0	0	82.2083243476386	73.9481473650827	0.5	TRUE	TRUE	3
RPLP1	1	3.15330056003535	0.759873605123452	698220802.5	0.663248482062099	0	0	84.6668104377831	79.4201596278873	0.5	TRUE	TRUE	4
RPLP2	1	2.35630200127492	0.759860117767858	697016490	0.662104490885248	0	0	79.6707641434836	69.9363074158254	0.5	TRUE	TRUE	5
TRBC2	1	1.38523449089386	0.924505105854498	694937810	0.660129927323469	0	0	53.4037811803609	27.5173106400973	0.5	TRUE	TRUE	6
PTMA	1	2.72029587792675	0.782918024986549	694239068.5	0.659466184224482	0	0	83.3153619437855	74.5599661715736	0.5	TRUE	TRUE	7
RPL23A	1	2.28870872115718	0.756546899667852	691984560.5	0.657324599494489	0	0	77.8233052979657	67.0384269781701	0.5	TRUE	TRUE	8
RPS12	1	2.55729763411314	0.740662517360578	677448617	0.643516728936643	0	0	79.2035080152398	70.4106982398647	0.5	TRUE	TRUE	9
RPL30	1	2.44937899929455	0.690945500096209	677322023.5	0.643396476222297	0	0	79.6563870318453	72.6584386066917	0.5	TRUE	TRUE	10
CCL5	2	2.9459958185498	2.32944977505518	600806538	0.884101028692151	0	0	91.7652683160033	47.4636788968234	0.5	TRUE	TRUE	1
NKG7	2	2.02990495929454	1.84388070836291	575957834	0.847535573127706	0	0	77.0407553483925	13.8709677419355	0.5	TRUE	TRUE	2
GZMB	2	1.6834928024245	1.58515313432181	553566215.5	0.814585776982292	0	0	67.8379347436357	8.74907658212263	0.5	TRUE	TRUE	3
TRBC2	2	2.03905802811499	1.58257741467217	549959854.5	0.809278931486654	0	0	80.3155252778774	26.511942871214	0.5	TRUE	TRUE	4
IL32	2	2.04730879173414	1.51349046318855	549187914	0.808143002785859	0	0	82.8014820126688	33.5163752770254	0.5	TRUE	TRUE	5
GZMA	2	1.53132395435251	1.38489170684895	543372855.5	0.799586006687133	0	0	67.2523007051512	10.8126077320857	0.5	TRUE	TRUE	6
RPS27	2	3.2200930064702	1.39032628444747	540957261	0.796031402255793	0	0	98.5896976216087	75.9911351883773	0.5	TRUE	TRUE	7
PTMA	2	3.38974883775904	1.46789444436564	540211329	0.794933745677804	0	0	98.4462770407553	73.5988672740704	0.5	TRUE	TRUE	8
TMSB4X	2	4.72756031704156	1.24936146208213	534005267	0.785801378682278	0	0	99.6175451177244	93.9436099482886	0.5	TRUE	TRUE	9
RPL23A	2	2.85780820343053	1.33263184557605	529648505	0.779390300369467	0	0	96.1874028923151	65.8827874907658	0.5	TRUE	TRUE	10
IGKC	3	7.62102085221764	5.68525437772071	548013954.5	0.991429362964998	0	0	99.9249924992499	85.2498160900134	0.5	TRUE	TRUE	1
JCHAIN	3	4.48915899277332	3.61257807818591	501189851	0.906718397626958	0	0	94.959495949595	47.1521086335187	0.5	TRUE	TRUE	2
MZB1	3	2.13608047842485	1.87572796793196	481350968.5	0.870827248364421	0	0	83.978397839784	19.3557723616454	0.5	TRUE	TRUE	3
SSR4	3	2.63652658229132	1.90380559117729	478566764.5	0.865790256923933	0	0	90.6540654065406	45.1441733698339	0.5	TRUE	TRUE	4
IGKV3-20	3	1.516173649167	1.41307763997761	471780922.5	0.853513775721225	0	0	79.4329432943294	15.0335861844406	0.5	TRUE	TRUE	5
IGKV4-1	3	1.2385528510476	1.14804564430554	461605982	0.835105969322708	0	0	75.6225622562256	13.9638933442674	0.5	TRUE	TRUE	6
