gene_symbol	cluster	mean_log_norm	pct_expr	program
CSPG4	F01_fibroblast_PRELP	0.029439354564489	0.0273399807011901	f02_mcam
MCAM	F01_fibroblast_PRELP	0.141937328212814	0.110324863300097	f02_mcam
PDGFRB	F01_fibroblast_PRELP	1.07969981870302	0.668382116436153	f02_mcam
RGS5	F01_fibroblast_PRELP	0.316238489603253	0.168542939852042	f02_mcam
TAGLN	F01_fibroblast_PRELP	1.71708238494109	0.754905114184625	f02_mcam
C3	F01_fibroblast_PRELP	0.4427278021178	0.226921839819878	f03_cxcl14
CFD	F01_fibroblast_PRELP	0.0512386029521435	0.0350595046638791	f03_cxcl14
CXCL12	F01_fibroblast_PRELP	0.614534323017605	0.38050820199421	f03_cxcl14
CXCL14	F01_fibroblast_PRELP	1.02178887969101	0.476519781280154	f03_cxcl14
SFRP1	F01_fibroblast_PRELP	0.211256702819489	0.15680283049212	f03_cxcl14
C3	F01_fibroblast_PRELP	0.4427278021178	0.226921839819878	f04_c3
CCL2	F01_fibroblast_PRELP	0.752404120196344	0.38565455130267	f04_c3
CFD	F01_fibroblast_PRELP	0.0512386029521435	0.0350595046638791	f04_c3
CXCL12	F01_fibroblast_PRELP	0.614534323017605	0.38050820199421	f04_c3
COCH	F01_fibroblast_PRELP	0.00365004013852584	0.00385976198134448	f05_coch
COL14A1	F01_fibroblast_PRELP	1.44358956189881	0.716307494371181	f05_coch
PI16	F01_fibroblast_PRELP	0.0143150270867039	0.00739787713091026	f05_coch
CENPF	F01_fibroblast_PRELP	0.026309750832695	0.023641042135735	f06_cycling
MKI67	F01_fibroblast_PRELP	0.00960385132451079	0.00868446445802509	f06_cycling
TOP2A	F01_fibroblast_PRELP	0.00950374626815451	0.00868446445802509	f06_cycling
COL1A1	F01_fibroblast_PRELP	5.58381453401432	0.999035059504664	fibroblast_ecm
COL1A2	F01_fibroblast_PRELP	4.70322205250007	0.998552589256996	fibroblast_ecm
COL3A1	F01_fibroblast_PRELP	5.00855209541744	0.998391765841106	fibroblast_ecm
DCN	F01_fibroblast_PRELP	3.56953105039265	0.988581537471856	fibroblast_ecm
LUM	F01_fibroblast_PRELP	3.0964997322424	0.976198134448376	fibroblast_ecm
PRELP	F01_fibroblast_PRELP	1.74873443258689	0.769218398198778	fibroblast_ecm
CD3D	F01_fibroblast_PRELP	0.00148850837857814	0.00160823415889354	immune_context
LYZ	F01_fibroblast_PRELP	0.0637150061012447	0.058700546799614	immune_context
PTPRC	F01_fibroblast_PRELP	0.00578862422630282	0.00498552589256996	immune_context
ACTA2	F01_fibroblast_PRELP	2.1710126434362	0.827918944998392	pericyte_smc
CSPG4	F01_fibroblast_PRELP	0.029439354564489	0.0273399807011901	pericyte_smc
MCAM	F01_fibroblast_PRELP	0.141937328212814	0.110324863300097	pericyte_smc
PDGFRB	F01_fibroblast_PRELP	1.07969981870302	0.668382116436153	pericyte_smc
RGS5	F01_fibroblast_PRELP	0.316238489603253	0.168542939852042	pericyte_smc
ACTA2	F02_fibrblast_MCAM	3.46557533651575	0.950968374601618	caf_activation
FAP	F02_fibrblast_MCAM	0.164001662947135	0.139985290512381	caf_activation
MMP11	F02_fibrblast_MCAM	0.628321148213612	0.392988477568031	caf_activation
MMP2	F02_fibrblast_MCAM	0.517238790803738	0.310370188771758	caf_activation
POSTN	F02_fibrblast_MCAM	0.974230425800415	0.503064476587399	caf_activation
THBS2	F02_fibrblast_MCAM	0.570509383746431	0.359646972297132	caf_activation
KDR	F02_fibrblast_MCAM	0.00556997659425796	0.0049031625398382	endothelial
PECAM1	F02_fibrblast_MCAM	0.0176941358923297	0.0159352782544741	endothelial
VWF	F02_fibrblast_MCAM	0.00769200329715888	0.00661926942878156	endothelial
EPCAM	F02_fibrblast_MCAM	0.075286867514876	0.0600637411130179	epithelial_tumor
KRT18	F02_fibrblast_MCAM	0.26790421353258	0.220887472419711	epithelial_tumor
KRT19	F02_fibrblast_MCAM	0.0143306834019043	0.0129933807305712	epithelial_tumor
KRT8	F02_fibrblast_MCAM	0.260393594909856	0.224074528070606	epithelial_tumor
COL1A1	F02_fibrblast_MCAM	3.50820910221939	0.932091198823241	f01_prelp
COL1A2	F02_fibrblast_MCAM	3.02057431298517	0.935278254474136	f01_prelp
DCN	F02_fibrblast_MCAM	1.51713319015752	0.669281686687914	f01_prelp
LUM	F02_fibrblast_MCAM	0.771044182957039	0.423142927188036	f01_prelp
PRELP	F02_fibrblast_MCAM	0.519574923775983	0.313802402549645	f01_prelp
ACTA2	F02_fibrblast_MCAM	3.46557533651575	0.950968374601618	f02_mcam
CSPG4	F02_fibrblast_MCAM	1.04181234220143	0.628585437607257	f02_mcam
MCAM	F02_fibrblast_MCAM	2.85506289365827	0.949497425839666	f02_mcam
PDGFRB	F02_fibrblast_MCAM	1.4249954560864	0.769306202500613	f02_mcam
RGS5	F02_fibrblast_MCAM	3.9363872595825	0.9575876440304	f02_mcam
TAGLN	F02_fibrblast_MCAM	2.63203749773316	0.882569257170875	f02_mcam
C3	F02_fibrblast_MCAM	0.0615829333773906	0.0475606766364305	f03_cxcl14
CFD	F02_fibrblast_MCAM	0.00717658741791009	0.00686442755577347	f03_cxcl14
CXCL12	F02_fibrblast_MCAM	0.109650053484223	0.0855601863201765	f03_cxcl14
CXCL14	F02_fibrblast_MCAM	0.272089004806896	0.204952194165237	f03_cxcl14
SFRP1	F02_fibrblast_MCAM	0.0236593390499953	0.0213287570482962	f03_cxcl14
C3	F02_fibrblast_MCAM	0.0615829333773906	0.0475606766364305	f04_c3
CCL2	F02_fibrblast_MCAM	0.268405800054519	0.165481735719539	f04_c3
CFD	F02_fibrblast_MCAM	0.00717658741791009	0.00686442755577347	f04_c3
CXCL12	F02_fibrblast_MCAM	0.109650053484223	0.0855601863201765	f04_c3
COCH	F02_fibrblast_MCAM	0.00572551047926422	0.00563863692081393	f05_coch
COL14A1	F02_fibrblast_MCAM	1.5740786017327	0.772983574405492	f05_coch
PI16	F02_fibrblast_MCAM	0	0	f05_coch
CENPF	F02_fibrblast_MCAM	0.0180070432968669	0.0159352782544741	f06_cycling
MKI67	F02_fibrblast_MCAM	0.0119489045213731	0.0110321157146359	f06_cycling
TOP2A	F02_fibrblast_MCAM	0.016632490537561	0.0154449620004903	f06_cycling
COL1A1	F02_fibrblast_MCAM	3.50820910221939	0.932091198823241	fibroblast_ecm
COL1A2	F02_fibrblast_MCAM	3.02057431298517	0.935278254474136	fibroblast_ecm
COL3A1	F02_fibrblast_MCAM	3.16727754859501	0.943613630791861	fibroblast_ecm
DCN	F02_fibrblast_MCAM	1.51713319015752	0.669281686687914	fibroblast_ecm
LUM	F02_fibrblast_MCAM	0.771044182957039	0.423142927188036	fibroblast_ecm
PRELP	F02_fibrblast_MCAM	0.519574923775983	0.313802402549645	fibroblast_ecm
CD3D	F02_fibrblast_MCAM	0.000429068695478785	0.00049031625398382	immune_context
LYZ	F02_fibrblast_MCAM	0.0642516969726388	0.0581024760970826	immune_context
PTPRC	F02_fibrblast_MCAM	0.00749130969436619	0.0049031625398382	immune_context
ACTA2	F02_fibrblast_MCAM	3.46557533651575	0.950968374601618	pericyte_smc
CSPG4	F02_fibrblast_MCAM	1.04181234220143	0.628585437607257	pericyte_smc
MCAM	F02_fibrblast_MCAM	2.85506289365827	0.949497425839666	pericyte_smc
PDGFRB	F02_fibrblast_MCAM	1.4249954560864	0.769306202500613	pericyte_smc
RGS5	F02_fibrblast_MCAM	3.9363872595825	0.9575876440304	pericyte_smc
ACTA2	F03_fibroblast_CXCL14	1.33056814929092	0.613211301233585	caf_activation
FAP	F03_fibroblast_CXCL14	0.204747446816641	0.163151611619578	caf_activation
MMP11	F03_fibroblast_CXCL14	0.181601467397645	0.134898527656188	caf_activation
MMP2	F03_fibroblast_CXCL14	3.00686031542793	0.972144846796657	caf_activation
POSTN	F03_fibroblast_CXCL14	1.41958164554666	0.559092717867091	caf_activation
THBS2	F03_fibroblast_CXCL14	0.380785487200024	0.258654994031039	caf_activation
KDR	F03_fibroblast_CXCL14	0.00523609957329822	0.00397930760047752	endothelial
PECAM1	F03_fibroblast_CXCL14	0.0228369635528245	0.0187027457222443	endothelial
VWF	F03_fibroblast_CXCL14	0.00816611250782803	0.00676482292081178	endothelial
EPCAM	F03_fibroblast_CXCL14	0.0978706098338179	0.0799840827695981	epithelial_tumor
KRT18	F03_fibroblast_CXCL14	0.0993852060091404	0.0851571826502189	epithelial_tumor
KRT19	F03_fibroblast_CXCL14	0.0138401547767129	0.0131317150815758	epithelial_tumor
KRT8	F03_fibroblast_CXCL14	0.189312020393551	0.154795065658575	epithelial_tumor
COL1A1	F03_fibroblast_CXCL14	3.87302192571266	0.988857938718663	f01_prelp
COL1A2	F03_fibroblast_CXCL14	3.64234150953508	0.989255869478711	f01_prelp
DCN	F03_fibroblast_CXCL14	3.17881385744037	0.957023477914843	f01_prelp
LUM	F03_fibroblast_CXCL14	3.02764342944542	0.935535216872264	f01_prelp
PRELP	F03_fibroblast_CXCL14	0.210844292120191	0.118981297254278	f01_prelp
ACTA2	F03_fibroblast_CXCL14	1.33056814929092	0.613211301233585	f02_mcam
CSPG4	F03_fibroblast_CXCL14	0.0573945815959014	0.0489454834858735	f02_mcam
MCAM	F03_fibroblast_CXCL14	0.261911670814475	0.195384003183446	f02_mcam
PDGFRB	F03_fibroblast_CXCL14	0.457005020652957	0.349383207321926	f02_mcam
RGS5	F03_fibroblast_CXCL14	0.418447085857588	0.179864703541584	f02_mcam
TAGLN	F03_fibroblast_CXCL14	1.081336825051	0.544767210505372	f02_mcam
C3	F03_fibroblast_CXCL14	1.33587133342113	0.586152009550338	f03_cxcl14
CFD	F03_fibroblast_CXCL14	1.03969460761857	0.558694787107043	f03_cxcl14
CXCL12	F03_fibroblast_CXCL14	0.698806758083811	0.400716275368086	f03_cxcl14
CXCL14	F03_fibroblast_CXCL14	3.99667885237449	0.919617986470354	f03_cxcl14
SFRP1	F03_fibroblast_CXCL14	0.592101572732388	0.226024671707123	f03_cxcl14
C3	F03_fibroblast_CXCL14	1.33587133342113	0.586152009550338	f04_c3
CCL2	F03_fibroblast_CXCL14	1.35916797314215	0.563072025467569	f04_c3
CFD	F03_fibroblast_CXCL14	1.03969460761857	0.558694787107043	f04_c3
CXCL12	F03_fibroblast_CXCL14	0.698806758083811	0.400716275368086	f04_c3
COCH	F03_fibroblast_CXCL14	0.022593379625947	0.0183048149621966	f05_coch
COL14A1	F03_fibroblast_CXCL14	1.66380504486141	0.741742936729009	f05_coch
PI16	F03_fibroblast_CXCL14	0.0203430735003878	0.0115399920413848	f05_coch
CENPF	F03_fibroblast_CXCL14	0.0219071329118844	0.0179068842021488	f06_cycling
MKI67	F03_fibroblast_CXCL14	0.0105363997783799	0.00875447672105054	f06_cycling
TOP2A	F03_fibroblast_CXCL14	0.0140046096028094	0.0123358535614803	f06_cycling
COL1A1	F03_fibroblast_CXCL14	3.87302192571266	0.988857938718663	fibroblast_ecm
COL1A2	F03_fibroblast_CXCL14	3.64234150953508	0.989255869478711	fibroblast_ecm
COL3A1	F03_fibroblast_CXCL14	3.99565419307872	0.990051730998806	fibroblast_ecm
DCN	F03_fibroblast_CXCL14	3.17881385744037	0.957023477914843	fibroblast_ecm
LUM	F03_fibroblast_CXCL14	3.02764342944542	0.935535216872264	fibroblast_ecm
PRELP	F03_fibroblast_CXCL14	0.210844292120191	0.118981297254278	fibroblast_ecm
CD3D	F03_fibroblast_CXCL14	0.00292048439340444	0.00238758456028651	immune_context
LYZ	F03_fibroblast_CXCL14	0.067894683796645	0.0573020294468762	immune_context
PTPRC	F03_fibroblast_CXCL14	0.00958328396022004	0.00557103064066852	immune_context
ACTA2	F03_fibroblast_CXCL14	1.33056814929092	0.613211301233585	pericyte_smc
CSPG4	F03_fibroblast_CXCL14	0.0573945815959014	0.0489454834858735	pericyte_smc
MCAM	F03_fibroblast_CXCL14	0.261911670814475	0.195384003183446	pericyte_smc
PDGFRB	F03_fibroblast_CXCL14	0.457005020652957	0.349383207321926	pericyte_smc
RGS5	F03_fibroblast_CXCL14	0.418447085857588	0.179864703541584	pericyte_smc
ACTA2	F04_fibroblast_C3	1.80924950931925	0.778744561839652	caf_activation
FAP	F04_fibroblast_C3	1.11618611212267	0.708514605344935	caf_activation
MMP11	F04_fibroblast_C3	0.607447456324584	0.393412057178372	caf_activation
MMP2	F04_fibroblast_C3	3.11571824668289	0.973275326289621	caf_activation
POSTN	F04_fibroblast_C3	0.955549550963046	0.399627097576134	caf_activation
THBS2	F04_fibroblast_C3	2.33473499782206	0.945307644499689	caf_activation
KDR	F04_fibroblast_C3	0.00613598007493512	0.00621504039776259	endothelial
PECAM1	F04_fibroblast_C3	0.0281222811734693	0.0298321939092604	endothelial
VWF	F04_fibroblast_C3	0.00926327199878124	0.00994406463642014	endothelial
EPCAM	F04_fibroblast_C3	0.0507520353923087	0.0497203231821007	epithelial_tumor
KRT18	F04_fibroblast_C3	0.303836649367249	0.27905531385954	epithelial_tumor
KRT19	F04_fibroblast_C3	0.116682944841356	0.120571783716594	epithelial_tumor
KRT8	F04_fibroblast_C3	0.519901102514063	0.4319453076445	epithelial_tumor
COL1A1	F04_fibroblast_C3	5.17959471284129	0.997513983840895	f01_prelp
COL1A2	F04_fibroblast_C3	4.2735976375811	0.992541951522685	f01_prelp
DCN	F04_fibroblast_C3	3.00928734933739	0.925419515226849	f01_prelp
LUM	F04_fibroblast_C3	1.76948022355596	0.716594157862026	f01_prelp
PRELP	F04_fibroblast_C3	0.464438973099473	0.305779987569919	f01_prelp
ACTA2	F04_fibroblast_C3	1.80924950931925	0.778744561839652	f02_mcam
CSPG4	F04_fibroblast_C3	0.0653699113449085	0.0621504039776259	f02_mcam
MCAM	F04_fibroblast_C3	0.141079432213326	0.10130515848353	f02_mcam
PDGFRB	F04_fibroblast_C3	0.385705204838491	0.326911124922312	f02_mcam
RGS5	F04_fibroblast_C3	0.250501544183745	0.149160969546302	f02_mcam
TAGLN	F04_fibroblast_C3	1.85127025765688	0.800497203231821	f02_mcam
C3	F04_fibroblast_C3	2.60061846600279	0.863890615288999	f03_cxcl14
CFD	F04_fibroblast_C3	0.0242216886666598	0.0205096333126165	f03_cxcl14
CXCL12	F04_fibroblast_C3	1.50507149298205	0.781230577998757	f03_cxcl14
CXCL14	F04_fibroblast_C3	0.461323657467605	0.354878806712244	f03_cxcl14
SFRP1	F04_fibroblast_C3	0.139041960254187	0.118085767557489	f03_cxcl14
C3	F04_fibroblast_C3	2.60061846600279	0.863890615288999	f04_c3
CCL2	F04_fibroblast_C3	0.781012889637919	0.403977625854568	f04_c3
CFD	F04_fibroblast_C3	0.0242216886666598	0.0205096333126165	f04_c3
CXCL12	F04_fibroblast_C3	1.50507149298205	0.781230577998757	f04_c3
COCH	F04_fibroblast_C3	0.00260004835034182	0.00372902423865755	f05_coch
COL14A1	F04_fibroblast_C3	0.444285196832675	0.321939092604102	f05_coch
PI16	F04_fibroblast_C3	0.00226046526730004	0.00186451211932878	f05_coch
CENPF	F04_fibroblast_C3	0.0138481319172356	0.0136730888750777	f06_cycling
MKI67	F04_fibroblast_C3	0.00989863997468576	0.00994406463642014	f06_cycling
TOP2A	F04_fibroblast_C3	0.00256195796023374	0.00310752019888129	f06_cycling
COL1A1	F04_fibroblast_C3	5.17959471284129	0.997513983840895	fibroblast_ecm
COL1A2	F04_fibroblast_C3	4.2735976375811	0.992541951522685	fibroblast_ecm
COL3A1	F04_fibroblast_C3	4.43897346979983	0.972653822249845	fibroblast_ecm
DCN	F04_fibroblast_C3	3.00928734933739	0.925419515226849	fibroblast_ecm
LUM	F04_fibroblast_C3	1.76948022355596	0.716594157862026	fibroblast_ecm
PRELP	F04_fibroblast_C3	0.464438973099473	0.305779987569919	fibroblast_ecm
CD3D	F04_fibroblast_C3	0.00112290843023066	0.00186451211932878	immune_context
LYZ	F04_fibroblast_C3	0.0856987236300552	0.0814170292106899	immune_context
PTPRC	F04_fibroblast_C3	0.012248356961705	0.0111870727159727	immune_context
ACTA2	F04_fibroblast_C3	1.80924950931925	0.778744561839652	pericyte_smc
CSPG4	F04_fibroblast_C3	0.0653699113449085	0.0621504039776259	pericyte_smc
MCAM	F04_fibroblast_C3	0.141079432213326	0.10130515848353	pericyte_smc
PDGFRB	F04_fibroblast_C3	0.385705204838491	0.326911124922312	pericyte_smc
RGS5	F04_fibroblast_C3	0.250501544183745	0.149160969546302	pericyte_smc
ACTA2	F05_fibroblast_COCH	1.38320075644526	0.677852348993289	caf_activation
FAP	F05_fibroblast_COCH	0.534065551633593	0.429530201342282	caf_activation
MMP11	F05_fibroblast_COCH	2.8053286982904	0.854586129753915	caf_activation
MMP2	F05_fibroblast_COCH	3.43143749415162	0.997762863534676	caf_activation
POSTN	F05_fibroblast_COCH	1.18097999616404	0.577181208053691	caf_activation
THBS2	F05_fibroblast_COCH	1.13948228374679	0.646532438478747	caf_activation
KDR	F05_fibroblast_COCH	0	0	endothelial
PECAM1	F05_fibroblast_COCH	0.0172321093501643	0.0156599552572707	endothelial
VWF	F05_fibroblast_COCH	0.00380410930642732	0.00447427293064877	endothelial
EPCAM	F05_fibroblast_COCH	0.139910098290879	0.125279642058166	epithelial_tumor
KRT18	F05_fibroblast_COCH	0.144617256196886	0.152125279642058	epithelial_tumor
KRT19	F05_fibroblast_COCH	0.0205147657589677	0.0223713646532438	epithelial_tumor
KRT8	F05_fibroblast_COCH	0.214091737412693	0.21923937360179	epithelial_tumor
COL1A1	F05_fibroblast_COCH	5.27889672860961	1	f01_prelp
COL1A2	F05_fibroblast_COCH	4.62189592474276	1	f01_prelp
DCN	F05_fibroblast_COCH	2.99575675407792	0.955257270693512	f01_prelp
LUM	F05_fibroblast_COCH	3.33089397068008	0.979865771812081	f01_prelp
PRELP	F05_fibroblast_COCH	0.192707259135339	0.131991051454139	f01_prelp
ACTA2	F05_fibroblast_COCH	1.38320075644526	0.677852348993289	f02_mcam
CSPG4	F05_fibroblast_COCH	0.0178990898394213	0.0223713646532438	f02_mcam
MCAM	F05_fibroblast_COCH	0.305967194472738	0.248322147651007	f02_mcam
PDGFRB	F05_fibroblast_COCH	0.907198009095124	0.61744966442953	f02_mcam
RGS5	F05_fibroblast_COCH	0.313365239914928	0.196868008948546	f02_mcam
TAGLN	F05_fibroblast_COCH	1.28432150299317	0.666666666666667	f02_mcam
C3	F05_fibroblast_COCH	0.247712508051217	0.16331096196868	f03_cxcl14
CFD	F05_fibroblast_COCH	0.024198542513285	0.0246085011185682	f03_cxcl14
CXCL12	F05_fibroblast_COCH	0.19444046139837	0.158836689038031	f03_cxcl14
CXCL14	F05_fibroblast_COCH	3.05538788414327	0.870246085011186	f03_cxcl14
SFRP1	F05_fibroblast_COCH	0.0222912991125125	0.0268456375838926	f03_cxcl14
C3	F05_fibroblast_COCH	0.247712508051217	0.16331096196868	f04_c3
CCL2	F05_fibroblast_COCH	0.688383805118741	0.384787472035794	f04_c3
CFD	F05_fibroblast_COCH	0.024198542513285	0.0246085011185682	f04_c3
CXCL12	F05_fibroblast_COCH	0.19444046139837	0.158836689038031	f04_c3
COCH	F05_fibroblast_COCH	0.593638254675333	0.353467561521253	f05_coch
COL14A1	F05_fibroblast_COCH	0.842080169512826	0.563758389261745	f05_coch
PI16	F05_fibroblast_COCH	0	0	f05_coch
CENPF	F05_fibroblast_COCH	0.0407014504440929	0.0335570469798658	f06_cycling
MKI67	F05_fibroblast_COCH	0.0273026089592456	0.0246085011185682	f06_cycling
TOP2A	F05_fibroblast_COCH	0.0133604580280238	0.0134228187919463	f06_cycling
COL1A1	F05_fibroblast_COCH	5.27889672860961	1	fibroblast_ecm
COL1A2	F05_fibroblast_COCH	4.62189592474276	1	fibroblast_ecm
COL3A1	F05_fibroblast_COCH	4.76513506372957	1	fibroblast_ecm
DCN	F05_fibroblast_COCH	2.99575675407792	0.955257270693512	fibroblast_ecm
LUM	F05_fibroblast_COCH	3.33089397068008	0.979865771812081	fibroblast_ecm
PRELP	F05_fibroblast_COCH	0.192707259135339	0.131991051454139	fibroblast_ecm
CD3D	F05_fibroblast_COCH	0.00277052865951021	0.00223713646532438	immune_context
LYZ	F05_fibroblast_COCH	0.0848020900245524	0.0782997762863535	immune_context
PTPRC	F05_fibroblast_COCH	0.00768090665248175	0.00447427293064877	immune_context
ACTA2	F05_fibroblast_COCH	1.38320075644526	0.677852348993289	pericyte_smc
CSPG4	F05_fibroblast_COCH	0.0178990898394213	0.0223713646532438	pericyte_smc
MCAM	F05_fibroblast_COCH	0.305967194472738	0.248322147651007	pericyte_smc
PDGFRB	F05_fibroblast_COCH	0.907198009095124	0.61744966442953	pericyte_smc
RGS5	F05_fibroblast_COCH	0.313365239914928	0.196868008948546	pericyte_smc
ACTA2	F06_cycling_MKI67	2.6138407995474	0.881057268722467	caf_activation
FAP	F06_cycling_MKI67	0.482468082158582	0.378854625550661	caf_activation
MMP11	F06_cycling_MKI67	0.593359941400261	0.41409691629956	caf_activation
MMP2	F06_cycling_MKI67	1.59336271752394	0.700440528634361	caf_activation
POSTN	F06_cycling_MKI67	1.85908758887163	0.797356828193833	caf_activation
THBS2	F06_cycling_MKI67	1.01640565789048	0.60352422907489	caf_activation
KDR	F06_cycling_MKI67	0.00337160439224549	0.00440528634361234	endothelial
PECAM1	F06_cycling_MKI67	0.0305903604140702	0.0308370044052863	endothelial
VWF	F06_cycling_MKI67	0.0191738846273701	0.0176211453744493	endothelial
EPCAM	F06_cycling_MKI67	0.177465608027522	0.140969162995595	epithelial_tumor
KRT18	F06_cycling_MKI67	0.252045763973068	0.224669603524229	epithelial_tumor
KRT19	F06_cycling_MKI67	0.0161363266225107	0.0176211453744493	epithelial_tumor
KRT8	F06_cycling_MKI67	0.232851480253888	0.246696035242291	epithelial_tumor
COL1A1	F06_cycling_MKI67	4.88212147366481	1	f01_prelp
COL1A2	F06_cycling_MKI67	4.03604320928686	1	f01_prelp
DCN	F06_cycling_MKI67	1.95424056210709	0.797356828193833	f01_prelp
LUM	F06_cycling_MKI67	2.04335871290476	0.770925110132159	f01_prelp
PRELP	F06_cycling_MKI67	0.342000179048006	0.251101321585903	f01_prelp
ACTA2	F06_cycling_MKI67	2.6138407995474	0.881057268722467	f02_mcam
CSPG4	F06_cycling_MKI67	0.564465825468604	0.365638766519824	f02_mcam
MCAM	F06_cycling_MKI67	1.43745507427208	0.629955947136564	f02_mcam
PDGFRB	F06_cycling_MKI67	0.685362729713559	0.533039647577093	f02_mcam
RGS5	F06_cycling_MKI67	1.52330209395263	0.427312775330396	f02_mcam
TAGLN	F06_cycling_MKI67	2.01301399329392	0.863436123348018	f02_mcam
C3	F06_cycling_MKI67	0.184395568556879	0.118942731277533	f03_cxcl14
CFD	F06_cycling_MKI67	0.12269154362641	0.0837004405286344	f03_cxcl14
CXCL12	F06_cycling_MKI67	0.318434260398247	0.215859030837004	f03_cxcl14
CXCL14	F06_cycling_MKI67	1.44110139077201	0.506607929515419	f03_cxcl14
SFRP1	F06_cycling_MKI67	0.0589850408537681	0.0572687224669604	f03_cxcl14
C3	F06_cycling_MKI67	0.184395568556879	0.118942731277533	f04_c3
CCL2	F06_cycling_MKI67	0.966834297687223	0.475770925110132	f04_c3
CFD	F06_cycling_MKI67	0.12269154362641	0.0837004405286344	f04_c3
CXCL12	F06_cycling_MKI67	0.318434260398247	0.215859030837004	f04_c3
COCH	F06_cycling_MKI67	0.0674715891783504	0.0616740088105727	f05_coch
COL14A1	F06_cycling_MKI67	1.13723602759722	0.6784140969163	f05_coch
PI16	F06_cycling_MKI67	0	0	f05_coch
CENPF	F06_cycling_MKI67	1.12258456861729	0.643171806167401	f06_cycling
MKI67	F06_cycling_MKI67	1.17033932372248	0.691629955947137	f06_cycling
TOP2A	F06_cycling_MKI67	1.3512097161305	0.696035242290749	f06_cycling
COL1A1	F06_cycling_MKI67	4.88212147366481	1	fibroblast_ecm
COL1A2	F06_cycling_MKI67	4.03604320928686	1	fibroblast_ecm
COL3A1	F06_cycling_MKI67	4.00324053736384	0.995594713656388	fibroblast_ecm
DCN	F06_cycling_MKI67	1.95424056210709	0.797356828193833	fibroblast_ecm
LUM	F06_cycling_MKI67	2.04335871290476	0.770925110132159	fibroblast_ecm
PRELP	F06_cycling_MKI67	0.342000179048006	0.251101321585903	fibroblast_ecm
CD3D	F06_cycling_MKI67	0.001872046136867	0.00440528634361234	immune_context
LYZ	F06_cycling_MKI67	0.0619172685007991	0.0484581497797357	immune_context
PTPRC	F06_cycling_MKI67	0.0247308237707619	0.0220264317180617	immune_context
ACTA2	F06_cycling_MKI67	2.6138407995474	0.881057268722467	pericyte_smc
CSPG4	F06_cycling_MKI67	0.564465825468604	0.365638766519824	pericyte_smc
MCAM	F06_cycling_MKI67	1.43745507427208	0.629955947136564	pericyte_smc
PDGFRB	F06_cycling_MKI67	0.685362729713559	0.533039647577093	pericyte_smc
RGS5	F06_cycling_MKI67	1.52330209395263	0.427312775330396	pericyte_smc
ACTA2	Tu01_AREG	0.0520190333019515	0.0623382226056946	caf_activation
FAP	Tu01_AREG	0.00317633865533947	0.00409836065573771	caf_activation
MMP11	Tu01_AREG	0.0260131193802094	0.0330025884383089	caf_activation
MMP2	Tu01_AREG	0.0398409736712165	0.046160483175151	caf_activation
POSTN	Tu01_AREG	0.0217642095911727	0.0250215703192407	caf_activation
THBS2	Tu01_AREG	0.0140457355026549	0.0168248490077653	caf_activation
KDR	Tu01_AREG	0.00125979862420518	0.00150992234685073	endothelial
PECAM1	Tu01_AREG	0.00553760256472739	0.00603968938740293	endothelial
VWF	Tu01_AREG	0.00136008297767532	0.00194132873166523	endothelial
EPCAM	Tu01_AREG	2.75781609484865	0.967428817946506	epithelial_tumor
KRT18	Tu01_AREG	2.02628975421612	0.935289042277826	epithelial_tumor
KRT19	Tu01_AREG	1.42198700931875	0.781708369283865	epithelial_tumor
KRT8	Tu01_AREG	2.31071721211526	0.954270923209664	epithelial_tumor
COL1A1	Tu01_AREG	0.369629173790403	0.338438308886972	f01_prelp
COL1A2	Tu01_AREG	0.124611252539544	0.127911993097498	f01_prelp
DCN	Tu01_AREG	0.0409319449621572	0.0424935289042278	f01_prelp
LUM	Tu01_AREG	0.0349420502200189	0.0386108714408973	f01_prelp
PRELP	Tu01_AREG	0.0093316814314005	0.0122950819672131	f01_prelp
ACTA2	Tu01_AREG	0.0520190333019515	0.0623382226056946	f02_mcam
CSPG4	Tu01_AREG	0.00319369292535147	0.00345125107851596	f02_mcam
MCAM	Tu01_AREG	0.0245492220494902	0.024374460742019	f02_mcam
PDGFRB	Tu01_AREG	0.00494431031180955	0.00647109577221743	f02_mcam
RGS5	Tu01_AREG	0.0319463753574999	0.0358067299396031	f02_mcam
TAGLN	Tu01_AREG	0.144554583528307	0.103106125970664	f02_mcam
C3	Tu01_AREG	0.0657380867729264	0.0440034512510785	f03_cxcl14
CFD	Tu01_AREG	0.0143876619635806	0.0202761000862813	f03_cxcl14
CXCL12	Tu01_AREG	0.00393917262147207	0.00474547023295945	f03_cxcl14
CXCL14	Tu01_AREG	0.306020179584664	0.311259706643658	f03_cxcl14
SFRP1	Tu01_AREG	0.0010499662014403	0.00107851596203624	f03_cxcl14
C3	Tu01_AREG	0.0657380867729264	0.0440034512510785	f04_c3
CCL2	Tu01_AREG	0.0343894951717603	0.0215703192407248	f04_c3
CFD	Tu01_AREG	0.0143876619635806	0.0202761000862813	f04_c3
CXCL12	Tu01_AREG	0.00393917262147207	0.00474547023295945	f04_c3
COCH	Tu01_AREG	0.00555678065908688	0.00711820534943917	f05_coch
COL14A1	Tu01_AREG	0.00475845477206889	0.00560828300258844	f05_coch
PI16	Tu01_AREG	0.0013123688935451	0.00172562553925798	f05_coch
