gene	cluster	avgExpr	logFC	statistic	auc	pval	padj	pct_in	pct_out	positive_direction	passes_primary_filter	rank
AIF1	9	1.77324577206502	1.74007976045502	2182437989.5	0.839419060266043	0	0	69.0147007350368	1.97137657907923	TRUE	TRUE	9
HLA-DPA1	9	2.49235759337858	1.99797267585852	2127767073.5	0.818391288043695	0	0	75.9100455022751	24.6266032544197	TRUE	TRUE	10
TRAC	10	2.32288978863539	2.07636400362957	1953739661	0.893840794620953	0	0	86.8492863140219	10.9312746833126	TRUE	TRUE	1
B2M	10	5.03253073882315	1.94322189241308	1945132008	0.88990277178663	0	0	99.8215785054576	88.7457172000732	TRUE	TRUE	2
IL32	10	2.69276800654546	2.07461190569595	1897297440	0.868018336964037	0	0	88.7594458438287	33.1948597682711	TRUE	TRUE	3
CD3D	10	1.99240730045212	1.76492295649059	1879228067.5	0.859751553729757	0	0	81.4336691855584	9.43654481574152	TRUE	TRUE	4
SRGN	10	2.18731920629632	1.70435190777966	1812356447	0.829157619646074	0	0	82.2208228379513	21.9061402055744	TRUE	TRUE	5
S100A4	10	2.35098261419843	1.84875101199232	1800824674.5	0.823881804807207	0	0	80.8459277917716	22.8429073345946	TRUE	TRUE	6
CD2	10	1.67290129712427	1.48503124674148	1799111334	0.823097947231631	0	0	72.9009235936188	8.38077469638981	TRUE	TRUE	7
HLA-A	10	3.17436543309756	1.53358656364821	1798469590	0.822804347742225	0	0	95.9277917716205	68.7070085350863	TRUE	TRUE	8
BTG1	10	2.55025613485077	1.57704208952692	1795982981.5	0.821666718117399	0	0	89.4836272040302	51.652092796178	TRUE	TRUE	9
RPL10	10	4.06054490566933	1.66626380091633	1789204794	0.818565680337376	0	0	98.3417296389589	78.2996085542662	TRUE	TRUE	10
JCHAIN	11	4.51760417906337	4.28717049430686	2030358318	0.943810619418124	0	0	91.2602710489809	13.5069675862399	TRUE	TRUE	1
SSR4	11	2.75456648229669	2.1081133376693	1910318990.5	0.888010423443893	0	0	86.4262085156333	40.9682745041666	TRUE	TRUE	2
IGKC	11	5.77212493389838	4.77358702993998	1897617703.5	0.882106239219561	0	0	90.5879842065948	43.3519338917857	TRUE	TRUE	3
MZB1	11	1.9209355485306	1.87704124060527	1888506322	0.877870820012502	0	0	76.9608366236261	2.83800089735715	TRUE	TRUE	4
IGHA1	11	3.22151708133574	2.97899055909333	1762210834	0.819162452281425	0	0	71.4011311492904	15.7054926098718	TRUE	TRUE	5
XBP1	11	1.75129679218175	1.51074373008324	1761553701	0.818856984473959	0	0	72.4042258030093	21.3531797371528	TRUE	TRUE	6
HERPUD1	11	1.89254543565226	1.50244423871511	1754850305.5	0.815740915845594	0	0	76.0217692882297	30.2905956099197	TRUE	TRUE	7
DERL3	11	1.09071302507492	1.06579635669456	1690150255	0.785665143408076	0	0	58.7343933411589	2.46991022072372	TRUE	TRUE	8
IGHA2	11	2.64179098083671	2.378292541376	1621399004	0.753706173300771	0	0	60.8366236260805	15.0812630955337	TRUE	TRUE	9
IGLC2	11	2.91751674692656	2.46329736820069	1599615494	0.743580124177357	0	0	65.1157827339665	23.1034617948014	TRUE	TRUE	10
MT-CO3	12	7.86429961844458	1.33275079230111	1574570039.5	0.931063288955261	0	0	100	99.9952511084345	TRUE	TRUE	1
MT-CO2	12	7.42694515335475	1.17781349373586	1550112857	0.916601445908723	0	0	100	99.9922290865291	TRUE	TRUE	2
