gene	cluster	avgExpr	logFC	statistic	auc	pval	padj	pct_in	pct_out	positive_direction	passes_primary_filter	rank
EPCAM	0	2.18509429121094	1.56308672419271	4655468373	0.859360152008991	0	0	94.6148387605456	32.6495542403356	TRUE	TRUE	1
TXN	0	2.3756408209676	1.59591158500621	4655466988.5	0.859359896441981	0	0	95.3283923361981	41.8367920287684	TRUE	TRUE	2
KRT18	0	2.37181298668416	1.71729632711674	4655021044.5	0.859277578945024	0	0	95.6358905621698	33.1772550194786	TRUE	TRUE	3
AGR2	0	1.99861785208464	1.57459984110993	4640127481	0.856528352880565	0	0	88.784199321927	22.1470445010488	TRUE	TRUE	4
TSPAN8	0	2.02906853549038	1.51324202663343	4606546019.5	0.850329498641388	0	0	90.5030355594102	28.9383240934972	TRUE	TRUE	5
KRT8	0	2.51726302197489	1.69965029537688	4577180942.5	0.844908953378783	0	0	96.7200189229678	38.4570722205574	TRUE	TRUE	6
MGST1	0	1.42853506880708	1.1313941985369	4537204990	0.837529730094539	0	0	84.0495150989514	20.0292178603536	TRUE	TRUE	7
LGALS4	0	2.33632528869743	1.57045207465893	4502212099.5	0.831070337979726	0	0	92.9511945123394	38.6429614923584	TRUE	TRUE	8
CD24	0	1.86699637627542	1.28603352994078	4474567428	0.825967365045733	0	0	90.8381297800205	33.136986814504	TRUE	TRUE	9
GPX2	0	1.35238100678147	1.11332606428305	4467825816.5	0.824722920487367	0	0	78.3016636442482	15.9714938567576	TRUE	TRUE	10
LGALS3	0	2.3106857747585	1.43084396581548	4465273122	0.824251714637001	0	0	94.0589765828274	45.7170549895115	TRUE	TRUE	11
SLC12A2	0	1.29316160162489	1.03671161607549	4449772760.5	0.821390478785398	0	0	79.8982890483324	17.1921823494156	TRUE	TRUE	12
CD9	0	1.6751643054184	1.16616244353429	4434447729.5	0.818561607463646	0	0	88.1021840258614	30.8903955648786	TRUE	TRUE	13
ELF3	0	1.822034396023	1.23742736002785	4432206943.5	0.8181479772887	0	0	91.6423559094851	32.2122228049146	TRUE	TRUE	14
CLDN3	0	1.25834468674204	0.975687204859463	4416786123.5	0.815301424126367	0	0	80.6236694788299	19.5338252921786	TRUE	TRUE	15
KLF5	0	1.22228085762171	0.917019256738106	4413817883.5	0.814753512085466	0	0	82.2400063076559	23.1621778543602	TRUE	TRUE	16
ATP1B1	0	1.48862824015758	1.05842845168685	4392470488.5	0.810812963220697	0	0	86.2177718205472	27.1955536409949	TRUE	TRUE	17
MLEC	0	1.22275619620591	0.902526508976216	4387720021	0.809936067031993	0	0	82.6302925175432	23.6669351213665	TRUE	TRUE	18
FAM3D	0	1.20623280833953	0.944342528132576	4362748855.5	0.805326600731163	0	0	77.3239769770559	19.7679427629607	TRUE	TRUE	19
SPINT2	0	1.36532460401397	0.960281200576274	4361437183	0.805084477063108	0	0	85.1375857446976	26.9853161522325	TRUE	TRUE	20
CHCHD10	0	1.57188922412915	1.05378460547737	4354154820	0.803740214343817	0	0	87.9918000473074	32.2810533413245	TRUE	TRUE	21
PPP1R1B	0	0.856988823941863	0.715917187959124	4351844031	0.803313662206159	0	0	72.0610265710006	12.3000636799521	TRUE	TRUE	22
S100A6	0	3.28462228755712	1.59799449824868	4341573970	0.801417895663465	0	0	98.5019317196247	65.8989174408151	TRUE	TRUE	23
LCN2	0	1.44502683077804	1.15845282726208	4328532261.5	0.799010506395392	0	0	74.8600488843334	17.1823494156428	TRUE	TRUE	24
COX5B	0	1.75312508946234	1.06318695962514	4311380636.5	0.795844461244557	0	0	91.2914925490814	41.342804165418	TRUE	TRUE	25
DSP	0	1.040916484419	0.756422406095327	4294722754.5	0.792769556882476	0	0	79.4961759836001	23.0282626610728	TRUE	TRUE	26
STARD10	0	0.976782641311364	0.746649415690268	4291992385.5	0.79226555381965	0	0	75.7904281321454	18.4362825891519	TRUE	TRUE	27
S100A10	0	2.60222984808527	1.35549407900369	4288586353.5	0.791636829072159	0	0	96.932902310179	56.3029105483968	TRUE	TRUE	28
CLDN4	0	1.09510736203661	0.809965688737995	4280616715.5	0.790165701191051	0	0	78.0257036978633	20.5208645489961	TRUE	TRUE	29
S100A14	0	0.980375408164446	0.805165813628455	4280251240.5	0.790098237592033	0	0	70.5629582906253	13.3657664069524	TRUE	TRUE	30
KRT19	0	1.54286441337064	1.097867208913	4268753841	0.787975914725589	0	0	80.5290546400694	25.6073007192089	TRUE	TRUE	31
DSG2	0	0.907485554172748	0.690966808789745	4253608927	0.785180291481172	0	0	74.2844752818734	17.8622265507941	TRUE	TRUE	32
FAM84A	0	0.826343280048005	0.659339563931373	4247068987.5	0.783973073871137	0	0	70.7285342584562	15.2335555888523	TRUE	TRUE	33
RPLP0	0	2.64748237904433	1.27146298515086	4245760182	0.783731479427073	0	0	97.0590554285264	60.730071920887	TRUE	TRUE	34
CLDN7	0	1.02771135517853	0.75194292224748	4243792548.5	0.783368270897194	0	0	76.582827406765	21.2822145639796	TRUE	TRUE	35
ATP5MC3	0	1.58854231719319	1.00597729833378	4239641256	0.782601977354202	0	0	85.8826775999369	35.8785023973629	TRUE	TRUE	36
PHGR1	0	2.11395487557415	1.29495385521939	4237183866.5	0.782148364002103	0	0	89.0916975478988	37.7720445010488	TRUE	TRUE	37
CYSTM1	0	1.18738946215848	0.812840527846468	4237177585	0.782147204490243	0	0	80.8917448553181	26.9052479772251	TRUE	TRUE	38
LGALS3BP	0	0.987140805246546	0.711112856969949	4235057572.5	0.781755868083614	0	0	77.5092643696286	21.2096381480372	TRUE	TRUE	39
COX5A	0	1.36914235081819	0.92030428863305	4228707637	0.780583723607631	0	0	81.4554916029331	29.4997377884327	TRUE	TRUE	40
PIGR	0	2.77933062458238	1.7032097660027	4223669588	0.779653742302296	0	0	83.7893242923599	44.0314091998801	TRUE	TRUE	41
UQCRH	0	1.65200620038473	0.988308752843899	4221062965	0.779172581706189	0	0	88.4530473862651	39.9530828588553	TRUE	TRUE	42
ATP5MC1	0	1.16274732070968	0.818135875293071	4218327280	0.77866759735465	0	0	78.2622407947647	24.4657439316752	TRUE	TRUE	43
ATP5F1B	0	1.39376110242356	0.874558639151134	4218244455	0.778652308559004	0	0	85.7801781912797	34.9663807311957	TRUE	TRUE	44
C15orf48	0	1.79239113829538	1.22430610852103	4215619935	0.778167844327815	0	0	80.0559804462667	31.5712091699131	TRUE	TRUE	45
PRDX5	0	1.2878878334207	0.886648882995483	4209283326	0.776998159811206	0	0	79.6854056611212	27.5294051543302	TRUE	TRUE	46
AGR3	0	0.83414366274334	0.665446926140508	4176395113	0.770927273391507	0	0	67.6101868643066	13.676674408151	TRUE	TRUE	47
ATP5F1D	0	1.55331221352596	0.914207077179366	4168277983.5	0.769428919824882	0	0	88.2283371442088	39.5405678753371	TRUE	TRUE	48
SOX9	0	0.777506409526585	0.618599391295448	4163229651.5	0.768497040364574	0	0	67.0661515414334	13.1180701228649	TRUE	TRUE	49
UQCRQ	0	1.35380905980113	0.84909248795957	4161571470.5	0.768190954153252	0	0	84.2505716313175	33.0264833682949	TRUE	TRUE	50
CD74	1	3.6601575102794	2.63402842744245	4243142303.5	0.901727977030405	0	0	93.9511474350095	45.5188538133351	TRUE	TRUE	1
HLA-DRA	1	3.42194055467781	2.66505040013935	4202169428	0.893020659317478	0	0	91.0744793831094	34.6161811880687	TRUE	TRUE	2
MS4A1	1	2.09837790625862	2.04927094583142	4137392387	0.879254618501274	0	0	77.5546012836496	2.27957860242916	TRUE	TRUE	3
CD37	1	2.11488929327033	1.85292245412058	3985045385.5	0.846878717896684	0	0	76.2201597635868	13.713830732199	TRUE	TRUE	4
HLA-DPA1	1	2.10833853438451	1.66973753205437	3804956629	0.808607300520294	0	0	75.2920533776608	22.2738716016882	TRUE	TRUE	5
HLA-DPB1	1	2.09783155988148	1.68491249060661	3802871913.5	0.808164268880995	0	0	74.373181881147	20.8595479503123	TRUE	TRUE	6
HLA-DQB1	1	1.82633227971808	1.56922495315493	3788642660	0.805140350507429	0	0	70.3098305397793	14.5731025373141	TRUE	TRUE	7
CD79A	1	1.6343041005782	1.55996554453237	3775267567.5	0.802297953472414	0	0	63.1943482476797	4.03908375023587	TRUE	TRUE	8
HLA-DRB1	1	2.2898034954282	1.73187092714274	3771661950.5	0.80153170867297	0	0	76.5710855612504	28.5313217689861	TRUE	TRUE	9
RPS23	1	3.233054125957	1.38331431675669	3744311822.5	0.79571941819838	0	0	89.4168167336196	70.3972348660926	TRUE	TRUE	10
HLA-DQA1	1	1.73387554728506	1.48185094618468	3724613829	0.791533314938147	0	0	67.7610010620123	11.5152547209323	TRUE	TRUE	11
CD52	1	1.74941413971325	1.41605284204735	3665791016.5	0.77903263220707	0	0	68.2735374243894	14.9426768594927	TRUE	TRUE	12
RPL30	1	3.06834852372943	1.33526565004624	3663282665.5	0.778499572009903	0	0	87.8191808653092	67.7444000055229	TRUE	TRUE	13
IGKC	1	2.80315892260695	1.77861455382854	3656698127	0.777100264101614	0	0	79.2815256037309	41.8079226057061	TRUE	TRUE	14
RPL39	1	3.54156233498084	1.37173794267818	3651073318.5	0.775904912443079	0	0	91.9240892090317	75.5312343230071	TRUE	TRUE	15
RPS27A	1	3.15628978937794	1.36174855228726	3650655828.5	0.775816189891205	0	0	88.4055963429838	68.2902470118789	TRUE	TRUE	16
RPL32	1	3.3448662785323	1.30676101638825	3648579190	0.775374874729071	0	0	90.0586415477675	73.7059145698809	TRUE	TRUE	17
RPL11	1	3.23378355722504	1.23258232464773	3629342399.5	0.771286783653781	0	0	89.1213002724292	74.4584102321	TRUE	TRUE	18
RPL13	1	3.74707384553018	1.26757068133457	3608375249.5	0.766830966619788	0	0	93.3416447338043	80.9326343791566	TRUE	TRUE	19
RPS8	1	3.156740880657	1.23351950065837	3603142872	0.765719012119878	0	0	87.7868587523665	72.0154457213603	TRUE	TRUE	20
RPS27	1	3.14762690810835	1.45319503618493	3589748824.5	0.762872586878268	0	0	85.4458142863739	65.2434450033828	TRUE	TRUE	21
BANK1	1	1.19546560803897	1.17221436534961	3588762974	0.762663079651446	0	0	53.8209354942975	2.19765552727624	TRUE	TRUE	22
RPL18A	1	3.09215759344508	1.24877396207662	3581344355.5	0.761086517902186	0	0	86.5401486817195	70.7166428107899	TRUE	TRUE	23
RPL10	1	3.68036511569585	1.34120516932527	3569104923.5	0.758485464845762	0	0	91.2360899478229	77.8890540646272	TRUE	TRUE	24
RPL23A	1	2.88901054168068	1.20555243008657	3567755608	0.758198716146528	0	0	86.004525095812	67.2698905084293	TRUE	TRUE	25
RPS3A	1	3.11472951727429	1.26235075390627	3560949064.5	0.756752229024057	0	0	86.5586184605439	70.1436415267148	TRUE	TRUE	26
IGHM	1	1.68360648828062	1.60664235560186	3559417685	0.756426789140162	0	0	53.9963983931293	4.35250854899506	TRUE	TRUE	27
RPL28	1	3.41256781593046	1.18206233279456	3550951798.5	0.75462766807342	0	0	91.1991503901741	78.8500393506906	TRUE	TRUE	28
RPL34	1	3.12197932837231	1.19236697366232	3537019746.5	0.751666909237808	0	0	89.342937618322	73.4845381701699	TRUE	TRUE	29
LTB	1	1.42861110575531	1.24391033721958	3536731839	0.751605724806796	0	0	57.73652860507	8.4762768263553	TRUE	TRUE	30
RPS25	1	2.7414496724399	1.12083062724302	3536109218	0.751473409005291	0	0	85.6720690769728	67.6900914500845	TRUE	TRUE	31
RPLP2	1	3.02929052298796	1.16584473479508	3532215614.5	0.750645962986213	0	0	88.3132474488618	71.6449509151912	TRUE	TRUE	32
RPS12	1	3.20424478719503	1.26437167682566	3526437860.5	0.749418108237645	0	0	87.8884425359006	70.3673191364019	TRUE	TRUE	33
RPS15A	1	3.07327438392282	1.21360414206061	3526171052	0.749361407643663	0	0	88.5579720182851	69.6659103356545	TRUE	TRUE	34
RPL19	1	3.03322497144996	1.14992859082993	3525802068.5	0.749282993411659	0	0	86.6186452417232	72.0329349171795	TRUE	TRUE	35
RPS19	1	3.30862396960772	1.23493091533176	3520190027.5	0.748090355028127	0	0	90.2895137830725	73.5475913235179	TRUE	TRUE	36
RPLP1	1	3.81690303297634	1.20785361150173	3506528668.5	0.745187122297894	0	0	94.251281340906	82.0869213032212	TRUE	TRUE	37
RPL9	1	2.85485764353556	1.10673044156059	3506404009.5	0.74516063049068	0	0	84.7901371381078	69.6304717020209	TRUE	TRUE	38
RPS11	1	2.57501507005713	1.0580018651438	3496610926.5	0.743079461326215	0	0	82.5091194532945	65.5794216599088	TRUE	TRUE	39
FAU	1	2.56844175834065	1.05561609042453	3488789368	0.741417269106639	0	0	81.834972526204	66.3342185321042	TRUE	TRUE	40
RPL13A	1	3.04811134674862	1.11828319940743	3487539232.5	0.741151597565409	0	0	87.2235304982223	74.149127611298	TRUE	TRUE	41
CD79B	1	1.14074709743123	1.08485637418837	3479475912.5	0.73943802759493	0	0	50.5887242000277	3.65063950625239	TRUE	TRUE	42
VPREB3	1	1.10048930595916	1.07366547470549	3469145651.5	0.737242700479447	0	0	48.7509812070001	1.64858682695361	TRUE	TRUE	43
RPL18	1	2.93900746396971	1.03411659031261	3464652443.5	0.736287829991866	0	0	85.9398808699266	73.3478462975833	TRUE	TRUE	44
RPS13	1	2.69822898591871	1.07065538560743	3455832260	0.734413415782866	0	0	83.4510781733389	65.9752297758161	TRUE	TRUE	45
RPS14	1	3.12150016829325	1.15550423794533	3452781278	0.733765038794767	0	0	86.932631481738	71.6914353567106	TRUE	TRUE	46
RPL29	1	2.88044686182759	0.984794439378094	3427252953	0.728339907320804	0	0	86.9649535946807	73.8044063568625	TRUE	TRUE	47
